Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_PIOL01000001.1	90793	91728		plus	LysR family transcriptional regulator			protein-coding			WP_012968167.1	LysR family transcriptional regulator	311	CWM56_RS00450
NZ_PIOL01000001.1	91981	92337		plus	ASCH domain-containing protein			protein-coding			WP_163593177.1	ASCH domain-containing protein	118	CWM56_RS00455
NZ_PIOL01000001.1	92539	93438		plus	hypothetical protein			protein-coding			WP_022065952.1	hypothetical protein	299	CWM56_RS00460
NZ_PIOL01000001.1	93900	94700		minus	helix-turn-helix transcriptional regulator			protein-coding			WP_171004542.1	helix-turn-helix transcriptional regulator	266	CWM56_RS00465
NZ_PIOL01000001.1	94793	95518		plus	type 1 glutamine amidotransferase			protein-coding			WP_064144349.1	type 1 glutamine amidotransferase	241	CWM56_RS00470
NZ_PIOL01000001.1	95642	96673		minus	GIY-YIG nuclease family protein			protein-coding			WP_023297653.1	GIY-YIG nuclease family protein	343	CWM56_RS00475
NZ_PIOL01000001.1	96853	97098		minus	uncharacterized gene			pseudogene						CWM56_RS00480
NZ_PIOL01000001.1	97512	97901		minus	hypothetical protein			protein-coding			WP_100750954.1	hypothetical protein	129	CWM56_RS00485
NZ_PIOL01000001.1	98245	98721		minus	GNAT family N-acetyltransferase			protein-coding			WP_023297655.1	GNAT family N-acetyltransferase	158	CWM56_RS00490
NZ_PIOL01000001.1	98916	99140		minus	hypothetical protein			protein-coding			WP_100750955.1	hypothetical protein	74	CWM56_RS00495
NZ_PIOL01000001.1	99344	100111		minus	helix-turn-helix transcriptional regulator			protein-coding			WP_016161089.1	helix-turn-helix transcriptional regulator	255	CWM56_RS00500
NZ_PIOL01000001.1	100221	101012		plus	sulfite exporter TauE/SafE family protein			protein-coding			WP_012541656.1	sulfite exporter TauE/SafE family protein	263	CWM56_RS00505
NZ_PIOL01000001.1	101100	102032		minus	allantoinase PuuE	puuE		protein-coding			WP_032730424.1	allantoinase PuuE	310	CWM56_RS00510
NZ_PIOL01000001.1	101920	102788		minus	uncharacterized gene			pseudogene						CWM56_RS00515
NZ_PIOL01000001.1	102788	103504		minus	GntR family transcriptional regulator			protein-coding			WP_008804802.1	GntR family transcriptional regulator	238	CWM56_RS00520
NZ_PIOL01000001.1	103649	105145		plus	NCS1 family nucleobase:cation symporter-1			protein-coding			WP_008804801.1	NCS1 family nucleobase:cation symporter-1	498	CWM56_RS00525
NZ_PIOL01000001.1	105246	106556		plus	guanine deaminase	guaD		protein-coding			WP_012541653.1	guanine deaminase	436	CWM56_RS00530
NZ_PIOL01000001.1	106678	107619		minus	hypothetical protein			protein-coding			WP_004189966.1	hypothetical protein	313	CWM56_RS00535
NZ_PIOL01000001.1	107744	109000		minus	sensor domain-containing diguanylate cyclase			protein-coding			WP_012541652.1	sensor domain-containing diguanylate cyclase	418	CWM56_RS00540
NZ_PIOL01000001.1	109398	110438		plus	LacI family DNA-binding transcriptional regulator			protein-coding			WP_008804797.1	LacI family DNA-binding transcriptional regulator	346	CWM56_RS00545
NZ_PIOL01000001.1	110630	111553		plus	TIM barrel protein			protein-coding			WP_100750956.1	TIM barrel protein	307	CWM56_RS00550
NZ_PIOL01000001.1	111567	112739		plus	Gfo/Idh/MocA family oxidoreductase			protein-coding			WP_046619929.1	Gfo/Idh/MocA family oxidoreductase	390	CWM56_RS00555
NZ_PIOL01000001.1	112777	113883		minus	DUF4056 domain-containing protein			protein-coding			WP_023340192.1	DUF4056 domain-containing protein	368	CWM56_RS00560
NZ_PIOL01000001.1	113949	114893		minus	hypothetical protein			protein-coding			WP_100750957.1	hypothetical protein	314	CWM56_RS00565
NZ_PIOL01000001.1	114912	115167		minus	uncharacterized gene			pseudogene						CWM56_RS00570
NZ_PIOL01000001.1	115638	116333		plus	thiaminase II	tenA		protein-coding			WP_012968150.1	thiaminase II	231	CWM56_RS00575
NZ_PIOL01000001.1	116330	117058		plus	ABC transporter ATP-binding protein			protein-coding			WP_012968149.1	ABC transporter ATP-binding protein	242	CWM56_RS00580
NZ_PIOL01000001.1	117055	117795		plus	ABC transporter permease			protein-coding			WP_016161102.1	ABC transporter permease	246	CWM56_RS00585
NZ_PIOL01000001.1	117820	118755		plus	ABC transporter substrate-binding protein			protein-coding			WP_012968147.1	ABC transporter substrate-binding protein	311	CWM56_RS00590
NZ_PIOL01000001.1	119062	120447		plus	diaminobutyrate--2-oxoglutarate transaminase			protein-coding			WP_008804788.1	diaminobutyrate--2-oxoglutarate transaminase	461	CWM56_RS00595
NZ_PIOL01000001.1	120457	121938		plus	aspartate aminotransferase family protein			protein-coding			WP_162493254.1	aspartate aminotransferase family protein	493	CWM56_RS00600
NZ_PIOL01000001.1	122143	123036		plus	LysR substrate-binding domain-containing protein			protein-coding			WP_032738858.1	LysR substrate-binding domain-containing protein	297	CWM56_RS00610
NZ_PIOL01000001.1	123278	124468		minus	cytochrome c biogenesis protein DipZ			protein-coding			WP_064170257.1	cytochrome c biogenesis protein DipZ	396	CWM56_RS00615
NZ_PIOL01000001.1	124571	125914		minus	ATP-binding protein			protein-coding			WP_012968143.1	ATP-binding protein	447	CWM56_RS00620
NZ_PIOL01000001.1	125911	126651		minus	response regulator			protein-coding			WP_004180014.1	response regulator	246	CWM56_RS00625
NZ_PIOL01000001.1	126738	127730		minus	alpha/beta hydrolase			protein-coding			WP_100751092.1	alpha/beta hydrolase	330	CWM56_RS00630
NZ_PIOL01000001.1	127974	128993		plus	dipeptidase			protein-coding			WP_100750958.1	dipeptidase	339	CWM56_RS00635
NZ_PIOL01000001.1	129130	129201		plus	pyrroloquinoline quinone precursor peptide PqqA	pqqA		protein-coding			WP_002905689.1	pyrroloquinoline quinone precursor peptide PqqA	23	CWM56_RS00640
NZ_PIOL01000001.1	129256	130182		plus	pyrroloquinoline quinone biosynthesis protein PqqB	pqqB		protein-coding			WP_100750959.1	pyrroloquinoline quinone biosynthesis protein PqqB	308	CWM56_RS00645
NZ_PIOL01000001.1	130176	130931		plus	pyrroloquinoline-quinone synthase PqqC	pqqC		protein-coding			WP_008804780.1	pyrroloquinoline-quinone synthase PqqC	251	CWM56_RS00650
NZ_PIOL01000001.1	130934	131212		plus	pyrroloquinoline quinone biosynthesis peptide chaperone PqqD	pqqD		protein-coding			WP_008804779.1	pyrroloquinoline quinone biosynthesis peptide chaperone PqqD	92	CWM56_RS00655
NZ_PIOL01000001.1	131199	132341		plus	pyrroloquinoline quinone biosynthesis protein PqqE	pqqE		protein-coding			WP_100750960.1	pyrroloquinoline quinone biosynthesis protein PqqE	380	CWM56_RS00660
NZ_PIOL01000001.1	132341	134626		plus	pyrroloquinoline quinone biosynthesis protein PqqF	pqqF		protein-coding			WP_100750961.1	pyrroloquinoline quinone biosynthesis protein PqqF	761	CWM56_RS30785
NZ_PIOL01000001.1	134623	135360		minus	glutamine amidotransferase			protein-coding			WP_008804776.1	glutamine amidotransferase	245	CWM56_RS00670
NZ_PIOL01000001.1	135472	137382		minus	penicillin-binding protein 2	mrdA		protein-coding			WP_016161111.1	penicillin-binding protein 2	636	CWM56_RS00675
NZ_PIOL01000001.1	137604	138236		minus	LysE family translocator			protein-coding			WP_048330259.1	LysE family translocator	210	CWM56_RS00680
NZ_PIOL01000001.1	138675	140852		plus	catalase/peroxidase HPI	katG		protein-coding			WP_012541632.1	catalase/peroxidase HPI	725	CWM56_RS00685
NZ_PIOL01000001.1	140887	141903		minus	cell division protein ZapE	zapE		protein-coding			WP_038422829.1	cell division protein ZapE	338	CWM56_RS00690
NZ_PIOL01000001.1	142211	143617		plus	MFS transporter			protein-coding			WP_008804772.1	MFS transporter	468	CWM56_RS00695
NZ_PIOL01000001.1	143638	144519		minus	LysR family transcriptional regulator			protein-coding			WP_032733087.1	LysR family transcriptional regulator	293	CWM56_RS00700
NZ_PIOL01000001.1	144668	146968		minus	FdhF/YdeP family oxidoreductase			protein-coding			WP_100750962.1	FdhF/YdeP family oxidoreductase	766	CWM56_RS00705
NZ_PIOL01000001.1	147290	148207		minus	bestrophin family ion channel			protein-coding			WP_032733089.1	bestrophin family ion channel	305	CWM56_RS00710
NZ_PIOL01000001.1	148452	149405		minus	cation diffusion facilitator family transporter			protein-coding			WP_100750963.1	cation diffusion facilitator family transporter	317	CWM56_RS00715
NZ_PIOL01000001.1	149626	150312		plus	ABC transporter substrate-binding protein			protein-coding			WP_008804767.1	ABC transporter substrate-binding protein	228	CWM56_RS00725
NZ_PIOL01000001.1	150316	151185		minus	oxygenase MpaB family protein			protein-coding			WP_012541625.1	oxygenase MpaB family protein	289	CWM56_RS00730
NZ_PIOL01000001.1	151289	151720		minus	OsmC family protein			protein-coding			WP_008804765.1	OsmC family protein	143	CWM56_RS00735
NZ_PIOL01000001.1	151834	151980		minus	hypothetical protein			protein-coding			WP_012541624.1	hypothetical protein	48	CWM56_RS29935
NZ_PIOL01000001.1	151996	152400		minus	YdeI family stress tolerance OB fold protein			protein-coding			WP_008804764.1	YdeI family stress tolerance OB fold protein	134	CWM56_RS00740
NZ_PIOL01000001.1	152546	153049		plus	hypothetical protein			protein-coding			WP_023297676.1	hypothetical protein	167	CWM56_RS00745
NZ_PIOL01000001.1	153058	153504		plus	DUF421 domain-containing protein			protein-coding			WP_032733092.1	DUF421 domain-containing protein	148	CWM56_RS00750
NZ_PIOL01000001.1	153819	154814		plus	SDR family oxidoreductase			protein-coding			WP_023340210.1	SDR family oxidoreductase	331	CWM56_RS00755
NZ_PIOL01000001.1	154811	156436		minus	alpha-amylase family protein			protein-coding			WP_032733093.1	alpha-amylase family protein	541	CWM56_RS00760
NZ_PIOL01000001.1	156491	156673		minus	hypothetical protein			protein-coding			WP_012968126.1	hypothetical protein	60	CWM56_RS00765
NZ_PIOL01000001.1	156691	157197		minus	DUF892 family protein			protein-coding			WP_012968125.1	DUF892 family protein	168	CWM56_RS00770
NZ_PIOL01000001.1	157221	157436		minus	hypothetical protein			protein-coding			WP_008804758.1	hypothetical protein	71	CWM56_RS00775
NZ_PIOL01000001.1	157640	157825		minus	general stress protein			protein-coding			WP_008804757.1	general stress protein	61	CWM56_RS00780
NZ_PIOL01000001.1	158479	159393		plus	SDR family oxidoreductase			protein-coding			WP_008804756.1	SDR family oxidoreductase	304	CWM56_RS00785
NZ_PIOL01000001.1	159559	159804		plus	DUF2543 family protein			protein-coding			WP_008804755.1	DUF2543 family protein	81	CWM56_RS00790
NZ_PIOL01000001.1	159871	160764		minus	LysR family transcriptional regulator			protein-coding			WP_012968123.1	LysR family transcriptional regulator	297	CWM56_RS00795
NZ_PIOL01000001.1	160879	161730		plus	Vmh family MBL fold metallo-hydrolase			protein-coding			WP_012968122.1	Vmh family MBL fold metallo-hydrolase	283	CWM56_RS00800
NZ_PIOL01000001.1	161908	162048		plus	stationary-phase-induced ribosome-associated protein	sra		protein-coding			WP_012541615.1	stationary-phase-induced ribosome-associated protein	46	CWM56_RS00805
NZ_PIOL01000001.1	162045	162173		minus	hypothetical protein			protein-coding			WP_046619973.1	hypothetical protein	42	CWM56_RS29940
NZ_PIOL01000001.1	162229	163926		plus	NAD-dependent malic enzyme			protein-coding			WP_008804752.1	NAD-dependent malic enzyme	565	CWM56_RS00810
NZ_PIOL01000001.1	164110	164817		plus	glycosyl transferase			protein-coding			WP_086070268.1	glycosyl transferase	235	CWM56_RS00815
NZ_PIOL01000001.1	165215	166930		plus	ABC-F family ATP-binding cassette domain-containing protein			protein-coding			WP_064160417.1	ABC-F family ATP-binding cassette domain-containing protein	571	CWM56_RS00820
NZ_PIOL01000001.1	166967	167290		minus	GNAT family N-acetyltransferase			protein-coding			WP_227520771.1	GNAT family N-acetyltransferase	107	CWM56_RS31000
NZ_PIOL01000001.1	167216	167368		plus	uncharacterized gene			pseudogene						CWM56_RS31005
NZ_PIOL01000001.1	167636	167920		minus	uncharacterized gene			pseudogene						CWM56_RS31010
NZ_PIOL01000001.1	168088	168687		minus	inorganic diphosphatase			protein-coding			WP_012968118.1	inorganic diphosphatase	199	CWM56_RS00830
NZ_PIOL01000001.1	168941	169951		plus	alcohol dehydrogenase AdhP	adhP		protein-coding			WP_002906221.1	alcohol dehydrogenase AdhP	336	CWM56_RS00835
NZ_PIOL01000001.1	170109	171731		plus	TIGR04028 family ABC transporter substrate-binding protein			protein-coding			WP_012541609.1	TIGR04028 family ABC transporter substrate-binding protein	540	CWM56_RS00840
NZ_PIOL01000001.1	171742	172686		plus	ABC transporter permease			protein-coding			WP_049009687.1	ABC transporter permease	314	CWM56_RS00845
NZ_PIOL01000001.1	172683	173531		plus	ABC transporter permease			protein-coding			WP_023297686.1	ABC transporter permease	282	CWM56_RS00850
NZ_PIOL01000001.1	173528	175144		plus	ABC transporter ATP-binding protein			protein-coding			WP_070544452.1	ABC transporter ATP-binding protein	538	CWM56_RS00855
NZ_PIOL01000001.1	175144	176130		plus	putative FMN-dependent luciferase-like monooxygenase			protein-coding			WP_165785991.1	putative FMN-dependent luciferase-like monooxygenase	328	CWM56_RS00860
NZ_PIOL01000001.1	176140	177231		plus	alkylhydroperoxidase domain protein			protein-coding			WP_023297689.1	alkylhydroperoxidase domain protein	363	CWM56_RS00865
NZ_PIOL01000001.1	177238	178392		minus	MFS transporter AraJ	araJ		protein-coding			WP_032730466.1	MFS transporter AraJ	384	CWM56_RS00870
NZ_PIOL01000001.1	178670	179107		plus	VOC family protein			protein-coding			WP_012968112.1	VOC family protein	145	CWM56_RS00875
NZ_PIOL01000001.1	179194	180012		plus	polyphosphate kinase 2	ppk2		protein-coding			WP_012541603.1	polyphosphate kinase 2	272	CWM56_RS00880
