Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NC_015567.1	22907	23923		minus	LacI family DNA-binding transcriptional regulator		57664833	protein-coding			WP_041415800.1	LacI family DNA-binding transcriptional regulator	338	SERAS9_RS00105
NC_015567.1	24080	24739		minus	OmpA family lipoprotein		57664834	protein-coding			WP_013810943.1	OmpA family lipoprotein	219	SERAS9_RS00110
NC_015567.1	24872	25306		minus	N-acetyltransferase		57664835	protein-coding			WP_013810944.1	N-acetyltransferase	144	SERAS9_RS00115
NC_015567.1	25303	25869		minus	DNA-3-methyladenine glycosylase I		57664836	protein-coding			WP_013810945.1	DNA-3-methyladenine glycosylase I	188	SERAS9_RS00120
NC_015567.1	26068	28056		plus	autotransporter domain-containing esterase		57664837	protein-coding			WP_013810946.1	autotransporter domain-containing esterase	662	SERAS9_RS00125
NC_015567.1	28040	29383		minus	MFS transporter		57664838	protein-coding			WP_013810947.1	MFS transporter	447	SERAS9_RS00130
NC_015567.1	29647	30561		plus	glycine--tRNA ligase subunit alpha	glyQ	57664839	protein-coding			WP_006321728.1	glycine--tRNA ligase subunit alpha	304	SERAS9_RS00135
NC_015567.1	30571	32640		plus	glycine--tRNA ligase subunit beta	glyS	57664840	protein-coding			WP_013810948.1	glycine--tRNA ligase subunit beta	689	SERAS9_RS00140
NC_015567.1	32680	33726		minus	Fic family protein		57664841	protein-coding			WP_239440970.1	Fic family protein	348	SERAS9_RS00145
NC_015567.1	33910	34629		plus	DUF3053 domain-containing protein		57664842	protein-coding			WP_013810950.1	DUF3053 domain-containing protein	239	SERAS9_RS00150
NC_015567.1	35162	37081		plus	PTS mannitol transporter subunit IICBA		57664843	protein-coding			WP_013810951.1	PTS mannitol transporter subunit IICBA	639	SERAS9_RS00155
NC_015567.1	37140	38291		plus	mannitol-1-phosphate 5-dehydrogenase		57664844	protein-coding			WP_013810952.1	mannitol-1-phosphate 5-dehydrogenase	383	SERAS9_RS00160
NC_015567.1	38386	38937		plus	MltR family transcriptional regulator		57664845	protein-coding			WP_041415802.1	MltR family transcriptional regulator	183	SERAS9_RS00165
NC_015567.1	38934	39542		minus	LysE family translocator		57664846	protein-coding			WP_013810954.1	LysE family translocator	202	SERAS9_RS00170
NC_015567.1	39682	41148		plus	PLP-dependent aminotransferase family protein		57664847	protein-coding			WP_013810955.1	PLP-dependent aminotransferase family protein	488	SERAS9_RS00175
NC_015567.1	41222	41584		plus	YibL family ribosome-associated protein		57664848	protein-coding			WP_013810956.1	YibL family ribosome-associated protein	120	SERAS9_RS00180
NC_015567.1	41615	42394		minus	class I SAM-dependent methyltransferase		57664849	protein-coding			WP_013810957.1	class I SAM-dependent methyltransferase	259	SERAS9_RS00185
NC_015567.1	42448	43119		minus	6-hydroxyaminopurine reductase	yiiM	57664850	protein-coding			WP_013810958.1	6-hydroxyaminopurine reductase	223	SERAS9_RS00190
NC_015567.1	43217	45142		minus	methyl-accepting chemotaxis protein		57664851	protein-coding			WP_013810959.1	methyl-accepting chemotaxis protein	641	SERAS9_RS00195
NC_015567.1	45267	45887		minus	superoxide dismutase [Mn]	sodA	57664852	protein-coding			WP_013810960.1	superoxide dismutase [Mn]	206	SERAS9_RS00200
NC_015567.1	46015	46833		minus	formate dehydrogenase accessory sulfurtransferase FdhD	fdhD	57664853	protein-coding			WP_239441015.1	formate dehydrogenase accessory sulfurtransferase FdhD	272	SERAS9_RS00205
NC_015567.1	46987	50034		plus	formate dehydrogenase-N subunit alpha	fdnG	57664854	protein-coding			WP_013810962.1	formate dehydrogenase-N subunit alpha	1015	SERAS9_RS00215
NC_015567.1	50047	50946		plus	formate dehydrogenase subunit beta	fdxH	57664855	protein-coding			WP_004950673.1	formate dehydrogenase subunit beta	299	SERAS9_RS00220
NC_015567.1	50943	51578		plus	formate dehydrogenase cytochrome b556 subunit	fdoI	57664856	protein-coding			WP_013810963.1	formate dehydrogenase cytochrome b556 subunit	211	SERAS9_RS00225
NC_015567.1	51578	52507		plus	formate dehydrogenase accessory protein FdhE	fdhE	57664857	protein-coding			WP_013810964.1	formate dehydrogenase accessory protein FdhE	309	SERAS9_RS00230
NC_015567.1	52639	53280		plus	DcrB-related protein		57664858	protein-coding			WP_013810965.1	DcrB-related protein	213	SERAS9_RS00235
NC_015567.1	53316	53921		plus	glutathione S-transferase		57664859	protein-coding			WP_013810966.1	glutathione S-transferase	201	SERAS9_RS00240
NC_015567.1	53992	55383		plus	L-seryl-tRNA(Sec) selenium transferase	selA	57664860	protein-coding			WP_013810967.1	L-seryl-tRNA(Sec) selenium transferase	463	SERAS9_RS00245
NC_015567.1	55380	57221		plus	selenocysteine-specific translation elongation factor	selB	57664861	protein-coding			WP_013810968.1	selenocysteine-specific translation elongation factor	613	SERAS9_RS00250
NC_015567.1	57305	57565		plus	ribbon-helix-helix domain-containing protein		57664862	protein-coding			WP_013810969.1	ribbon-helix-helix domain-containing protein	86	SERAS9_RS00255
NC_015567.1	57565	57840		plus	type II toxin-antitoxin system RelE/ParE family toxin		57664863	protein-coding			WP_013810970.1	type II toxin-antitoxin system RelE/ParE family toxin	91	SERAS9_RS00260
NC_015567.1	57902	59149		minus	MFS transporter		57664864	protein-coding			WP_013810971.1	MFS transporter	415	SERAS9_RS00265
NC_015567.1	59369	60361		plus	acyltransferase		57664865	protein-coding			WP_013810972.1	acyltransferase	330	SERAS9_RS00270
NC_015567.1	60356	61279		minus	DJ-1/PfpI family protein		57664866	protein-coding			WP_013810973.1	DJ-1/PfpI family protein	307	SERAS9_RS00275
NC_015567.1	61279	61833		minus	isochorismatase family protein		57664867	protein-coding			WP_013810974.1	isochorismatase family protein	184	SERAS9_RS00280
NC_015567.1	61933	63327		minus	amidohydrolase family protein		57664868	protein-coding			WP_013810975.1	amidohydrolase family protein	464	SERAS9_RS00285
NC_015567.1	63472	64923		minus	xylulokinase	xylB	57664869	protein-coding			WP_013810976.1	xylulokinase	483	SERAS9_RS00290
NC_015567.1	64971	66290		minus	xylose isomerase	xylA	57664870	protein-coding			WP_013810977.1	xylose isomerase	439	SERAS9_RS00295
NC_015567.1	66646	67641		plus	D-xylose ABC transporter substrate-binding protein	xylF	57664871	protein-coding			WP_013810978.1	D-xylose ABC transporter substrate-binding protein	331	SERAS9_RS00300
NC_015567.1	67671	69212		plus	xylose ABC transporter ATP-binding protein		57664872	protein-coding			WP_013810979.1	xylose ABC transporter ATP-binding protein	513	SERAS9_RS00305
NC_015567.1	69190	70374		plus	sugar ABC transporter permease	gguB	57664873	protein-coding			WP_013810980.1	sugar ABC transporter permease	394	SERAS9_RS00310
NC_015567.1	70596	71774		plus	DNA-binding transcriptional regulator		57664874	protein-coding			WP_013810981.1	DNA-binding transcriptional regulator	392	SERAS9_RS00315
NC_015567.1	71828	72682		minus	LysR family transcriptional regulator		57664875	protein-coding			WP_013810982.1	LysR family transcriptional regulator	284	SERAS9_RS00320
NC_015567.1	72809	74008		plus	cyanate transporter		57664876	protein-coding			WP_013810983.1	cyanate transporter	399	SERAS9_RS00325
NC_015567.1	74085	75431		plus	esterase-like activity of phytase family protein		57664877	protein-coding			WP_013810984.1	esterase-like activity of phytase family protein	448	SERAS9_RS00330
NC_015567.1	75534	75628		plus	tRNA-Sec		57669853	tRNA						SERAS9_RS26085
NC_015567.1	75791	76009		plus	uncharacterized gene		57664878	pseudogene						SERAS9_RS00340
NC_015567.1	76970	77212		plus	hypothetical protein		57669883	protein-coding			WP_158307038.1	hypothetical protein	80	SERAS9_RS26355
NC_015567.1	77279	77521		plus	hypothetical protein		57664879	protein-coding			WP_013810986.1	hypothetical protein	80	SERAS9_RS00345
NC_015567.1	77523	78866		plus	TcdA/TcdB catalytic glycosyltransferase domain-containing protein		57664880	protein-coding			WP_013810987.1	TcdA/TcdB catalytic glycosyltransferase domain-containing protein	447	SERAS9_RS00350
NC_015567.1	78859	79869		plus	glycosyltransferase		57664881	protein-coding			WP_013810988.1	glycosyltransferase	336	SERAS9_RS00355
NC_015567.1	79881	81980		minus	peptidase domain-containing ABC transporter		57664882	protein-coding			WP_013810989.1	peptidase domain-containing ABC transporter	699	SERAS9_RS00360
NC_015567.1	81973	83247		minus	HlyD family secretion protein		57664883	protein-coding			WP_013810990.1	HlyD family secretion protein	424	SERAS9_RS00365
NC_015567.1	83361	83852		minus	hypothetical protein		57664884	protein-coding			WP_013810991.1	hypothetical protein	163	SERAS9_RS00370
NC_015567.1	84666	84992		minus	hypothetical protein		57664885	protein-coding			WP_013810992.1	hypothetical protein	108	SERAS9_RS00375
NC_015567.1	85405	86238		plus	nucleotidyltransferase domain-containing protein		57664886	protein-coding			WP_239440971.1	nucleotidyltransferase domain-containing protein	277	SERAS9_RS00380
NC_015567.1	86727	87458		plus	LuxR family transcriptional regulator		57664887	protein-coding			WP_013810994.1	LuxR family transcriptional regulator	243	SERAS9_RS00385
NC_015567.1	87502	88101		minus	histidine phosphatase family protein		57664888	protein-coding			WP_013810995.1	histidine phosphatase family protein	199	SERAS9_RS00390
NC_015567.1	88256	88492		plus	DUF4282 domain-containing protein		57664889	protein-coding			WP_004950762.1	DUF4282 domain-containing protein	78	SERAS9_RS00395
NC_015567.1	88574	89737		minus	MFS transporter		57664890	protein-coding			WP_013810997.1	MFS transporter	387	SERAS9_RS00400
NC_015567.1	89853	90764		minus	LysR family transcriptional regulator		57664891	protein-coding			WP_013810998.1	LysR family transcriptional regulator	303	SERAS9_RS00405
NC_015567.1	91007	92455		plus	alpha/beta hydrolase		57664892	protein-coding			WP_013810999.1	alpha/beta hydrolase	482	SERAS9_RS00410
NC_015567.1	92452	93201		minus	NAD(P)-dependent oxidoreductase		57664893	protein-coding			WP_013811000.1	NAD(P)-dependent oxidoreductase	249	SERAS9_RS00415
NC_015567.1	93294	94157		minus	LysR family transcriptional regulator		57664894	protein-coding			WP_013811001.1	LysR family transcriptional regulator	287	SERAS9_RS00420
NC_015567.1	94272	95030		plus	SDR family oxidoreductase		57664895	protein-coding			WP_013811002.1	SDR family oxidoreductase	252	SERAS9_RS00425
NC_015567.1	95294	97165		plus	PTS beta-glucoside transporter subunit IIABC	bglF	57664896	protein-coding			WP_013811003.1	PTS beta-glucoside transporter subunit IIABC	623	SERAS9_RS00430
NC_015567.1	97180	98583		plus	6-phospho-beta-glucosidase	ascB	57664897	protein-coding			WP_013811004.1	6-phospho-beta-glucosidase	467	SERAS9_RS00435
NC_015567.1	98712	100106		plus	carbohydrate porin		57664898	protein-coding			WP_013811005.1	carbohydrate porin	464	SERAS9_RS00440
NC_015567.1	100110	100709		minus	HD domain-containing protein		57664899	protein-coding			WP_013811006.1	HD domain-containing protein	199	SERAS9_RS00445
NC_015567.1	100821	101285		plus	MarR family transcriptional regulator		57664900	protein-coding			WP_013811007.1	MarR family transcriptional regulator	154	SERAS9_RS00450
NC_015567.1	101444	101869		plus	organic hydroperoxide resistance protein		57664901	protein-coding			WP_004950797.1	organic hydroperoxide resistance protein	141	SERAS9_RS00455
NC_015567.1	102092	103786		plus	kdo(2)-lipid A phosphoethanolamine 7''-transferase	eptB	57664902	protein-coding			WP_013811008.1	kdo(2)-lipid A phosphoethanolamine 7''-transferase	564	SERAS9_RS00460
NC_015567.1	104038	104628		plus	transcriptional regulator UhpA	uhpA	57664903	protein-coding			WP_006316823.1	transcriptional regulator UhpA	196	SERAS9_RS00465
NC_015567.1	104628	106169		plus	signal transduction histidine-protein kinase/phosphatase UhpB	uhpB	57664904	protein-coding			WP_013811009.1	signal transduction histidine-protein kinase/phosphatase UhpB	513	SERAS9_RS00470
NC_015567.1	106265	107596		plus	MFS transporter		57664905	protein-coding			WP_013811010.1	MFS transporter	443	SERAS9_RS00475
NC_015567.1	107716	107792		plus	tRNA-Pro		57664906	tRNA						SERAS9_RS00480
NC_015567.1	107975	108103		plus	RtT sRNA		57669759	ncRNA						SERAS9_RS25195
NC_015567.1	108159	108515		minus	hypothetical protein		57664907	protein-coding			WP_013811011.1	hypothetical protein	118	SERAS9_RS00485
NC_015567.1	108890	110581		plus	glycosyl hydrolase family 18 protein		57664908	protein-coding			WP_013811012.1	glycosyl hydrolase family 18 protein	563	SERAS9_RS00490
NC_015567.1	111183	112790		plus	ABC transporter substrate-binding protein		57664909	protein-coding			WP_013811013.1	ABC transporter substrate-binding protein	535	SERAS9_RS00495
NC_015567.1	112959	113978		plus	dipeptide ABC transporter permease DppB	dppB	57664910	protein-coding			WP_013811014.1	dipeptide ABC transporter permease DppB	339	SERAS9_RS00500
NC_015567.1	113990	114892		plus	dipeptide ABC transporter permease DppC	dppC	57664911	protein-coding			WP_013811015.1	dipeptide ABC transporter permease DppC	300	SERAS9_RS00505
NC_015567.1	114908	115888		plus	dipeptide ABC transporter ATP-binding protein	dppD	57664912	protein-coding			WP_013811016.1	dipeptide ABC transporter ATP-binding protein	326	SERAS9_RS00510
NC_015567.1	115885	116874		plus	peptide ABC transporter ATP-binding protein		57664913	protein-coding			WP_013811017.1	peptide ABC transporter ATP-binding protein	329	SERAS9_RS00515
NC_015567.1	117198	118850		minus	cellulose biosynthesis protein BcsG	bcsG	57664914	protein-coding			WP_013811018.1	cellulose biosynthesis protein BcsG	550	SERAS9_RS00520
NC_015567.1	118847	119050		minus	cellulose biosynthesis protein BcsF	bcsF	57664915	protein-coding			WP_013811019.1	cellulose biosynthesis protein BcsF	67	SERAS9_RS00525
NC_015567.1	119037	120608		minus	cellulose biosynthesis protein BcsE	bcsE	57664916	protein-coding			WP_013811020.1	cellulose biosynthesis protein BcsE	523	SERAS9_RS00530
NC_015567.1	120807	120998		plus	cellulose biosynthesis protein BcsR	bcsR	57664917	protein-coding			WP_013811021.1	cellulose biosynthesis protein BcsR	63	SERAS9_RS00535
NC_015567.1	121002	121724		plus	cellulose biosynthesis protein BcsQ	bcsQ	57664918	protein-coding			WP_013811022.1	cellulose biosynthesis protein BcsQ	240	SERAS9_RS00540
NC_015567.1	121721	124324		plus	UDP-forming cellulose synthase catalytic subunit	bcsA	57664919	protein-coding			WP_013811023.1	UDP-forming cellulose synthase catalytic subunit	867	SERAS9_RS00545
NC_015567.1	124381	126687		plus	cellulose biosynthesis cyclic di-GMP-binding regulatory protein BcsB	bcsB	57664920	protein-coding			WP_013811024.1	cellulose biosynthesis cyclic di-GMP-binding regulatory protein BcsB	768	SERAS9_RS00550
NC_015567.1	126693	127805		plus	cellulose synthase complex periplasmic endoglucanase BcsZ	bcsZ	57664921	protein-coding			WP_013811025.1	cellulose synthase complex periplasmic endoglucanase BcsZ	370	SERAS9_RS00555
NC_015567.1	127787	131260		plus	cellulose synthase complex outer membrane protein BcsC	bcsC	57664922	protein-coding			WP_013811026.1	cellulose synthase complex outer membrane protein BcsC	1157	SERAS9_RS00560
NC_015567.1	131538	133544		plus	biofilm formation regulator HmsP	hmsP	57664923	protein-coding			WP_013811027.1	biofilm formation regulator HmsP	668	SERAS9_RS00565
NC_015567.1	133845	135134		plus	dicarboxylate/amino acid:cation symporter		57664924	protein-coding			WP_013811028.1	dicarboxylate/amino acid:cation symporter	429	SERAS9_RS00570
NC_015567.1	135414	136907		plus	pitrilysin family protein		57664925	protein-coding			WP_013811029.1	pitrilysin family protein	497	SERAS9_RS00575
NC_015567.1	136931	137212		minus	peptidylprolyl isomerase PpiC	ppiC	57664926	protein-coding			WP_004950862.1	peptidylprolyl isomerase PpiC	93	SERAS9_RS00580
NC_015567.1	137321	139345		plus	DNA helicase Rep	rep	57664927	protein-coding			WP_013811030.1	DNA helicase Rep	674	SERAS9_RS00585
NC_015567.1	139582	141078		minus	exopolyphosphatase	ppx	57664928	protein-coding			WP_013811031.1	exopolyphosphatase	498	SERAS9_RS00590
NC_015567.1	141084	142373		minus	ATP-dependent RNA helicase RhlB	rhlB	57664929	protein-coding			WP_004950870.1	ATP-dependent RNA helicase RhlB	429	SERAS9_RS00595
NC_015567.1	142506	142832		plus	thioredoxin TrxA	trxA	57664930	protein-coding			WP_013811032.1	thioredoxin TrxA	108	SERAS9_RS00600
NC_015567.1	143288	144547		plus	transcription termination factor Rho	rho	57664931	protein-coding			WP_004950874.1	transcription termination factor Rho	419	SERAS9_RS00605
NC_015567.1	144859	145956		plus	UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase	wecA	57664932	protein-coding			WP_143760020.1	UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase	365	SERAS9_RS00610
NC_015567.1	145974	147029		plus	ECA polysaccharide chain length modulation protein	wzzE	57664933	protein-coding			WP_013811034.1	ECA polysaccharide chain length modulation protein	351	SERAS9_RS00615
NC_015567.1	147114	148244		plus	UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	wecB	57664934	protein-coding			WP_041415811.1	UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	376	SERAS9_RS00620
NC_015567.1	148241	149503		plus	UDP-N-acetyl-D-mannosamine dehydrogenase	wecC	57664935	protein-coding			WP_013811036.1	UDP-N-acetyl-D-mannosamine dehydrogenase	420	SERAS9_RS00625
NC_015567.1	149494	150567		plus	dTDP-glucose 4,6-dehydratase	rffG	57664936	protein-coding			WP_174270187.1	dTDP-glucose 4,6-dehydratase	357	SERAS9_RS00630
NC_015567.1	150617	151498		plus	glucose-1-phosphate thymidylyltransferase RfbA	rfbA	57664937	protein-coding			WP_013811038.1	glucose-1-phosphate thymidylyltransferase RfbA	293	SERAS9_RS00635
NC_015567.1	151476	152201		plus	dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase	rffC	57664938	protein-coding			WP_013811039.1	dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase	241	SERAS9_RS00640
NC_015567.1	152188	153318		plus	dTDP-4-amino-4,6-dideoxygalactose transaminase	rffA	57664939	protein-coding			WP_013811040.1	dTDP-4-amino-4,6-dideoxygalactose transaminase	376	SERAS9_RS00645
NC_015567.1	153320	154570		plus	lipid III flippase WzxE	wzxE	57664940	protein-coding			WP_013811041.1	lipid III flippase WzxE	416	SERAS9_RS00650
NC_015567.1	154567	155652		plus	TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase		57664941	protein-coding			WP_013811042.1	TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase	361	SERAS9_RS00655
NC_015567.1	155649	157025		plus	ECA oligosaccharide polymerase	wzyE	57664942	protein-coding			WP_013811043.1	ECA oligosaccharide polymerase	458	SERAS9_RS00660
NC_015567.1	157040	157780		plus	lipopolysaccharide N-acetylmannosaminouronosyltransferase	wecG	57664943	protein-coding			WP_013811044.1	lipopolysaccharide N-acetylmannosaminouronosyltransferase	246	SERAS9_RS00665
NC_015567.1	158151	159554		plus	amino acid permease		57664944	protein-coding			WP_013811045.1	amino acid permease	467	SERAS9_RS00670
NC_015567.1	159690	159766		plus	tRNA-Arg		57664945	tRNA						SERAS9_RS00675
NC_015567.1	159826	159901		plus	tRNA-His		57664946	tRNA						SERAS9_RS00680
NC_015567.1	159945	160031		plus	tRNA-Leu		57664947	tRNA						SERAS9_RS00685
NC_015567.1	160107	160183		plus	tRNA-Pro		57664948	tRNA						SERAS9_RS00690
NC_015567.1	161061	162254		minus	protoheme IX biogenesis protein HemY	hemY	57664949	protein-coding			WP_013811046.1	protoheme IX biogenesis protein HemY	397	SERAS9_RS00695
NC_015567.1	162258	163382		minus	uroporphyrinogen-III C-methyltransferase	hemX	57664950	protein-coding			WP_013811047.1	uroporphyrinogen-III C-methyltransferase	374	SERAS9_RS00700
NC_015567.1	163406	164146		minus	uroporphyrinogen-III synthase	hemD	57664951	protein-coding			WP_004950904.1	uroporphyrinogen-III synthase	246	SERAS9_RS00705
NC_015567.1	164143	165084		minus	hydroxymethylbilane synthase	hemC	57664952	protein-coding			WP_013811048.1	hydroxymethylbilane synthase	313	SERAS9_RS00710
NC_015567.1	165400	167952		plus	class I adenylate cyclase		57664953	protein-coding			WP_041415814.1	class I adenylate cyclase	850	SERAS9_RS00715
NC_015567.1	167988	168308		minus	iron donor protein CyaY	cyaY	57664954	protein-coding			WP_006318320.1	iron donor protein CyaY	106	SERAS9_RS00720
NC_015567.1	168381	168593		plus	lipoprotein		57664955	protein-coding			WP_013811050.1	lipoprotein	70	SERAS9_RS00725
NC_015567.1	168666	169490		plus	diaminopimelate epimerase	dapF	57664956	protein-coding			WP_004950915.1	diaminopimelate epimerase	274	SERAS9_RS00730
NC_015567.1	169487	170191		plus	DUF484 domain-containing protein		57664957	protein-coding			WP_013811051.1	DUF484 domain-containing protein	234	SERAS9_RS00735
NC_015567.1	170188	171099		plus	tyrosine recombinase XerC	xerC	57664958	protein-coding			WP_013811052.1	tyrosine recombinase XerC	303	SERAS9_RS00740
NC_015567.1	171099	171815		plus	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB	yigB	57664959	protein-coding			WP_013811053.1	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB	238	SERAS9_RS00745
NC_015567.1	171894	174056		plus	DNA helicase II	uvrD	57664960	protein-coding			WP_006318315.1	DNA helicase II	720	SERAS9_RS00750
NC_015567.1	174099	174572		minus	WbuC family cupin fold metalloprotein		57664961	protein-coding			WP_013811054.1	WbuC family cupin fold metalloprotein	157	SERAS9_RS00755
NC_015567.1	175020	175970		plus	magnesium/cobalt transporter CorA	corA	57664962	protein-coding			WP_004950926.1	magnesium/cobalt transporter CorA	316	SERAS9_RS00760
NC_015567.1	176081	177139		plus	AbrB family transcriptional regulator		57664963	protein-coding			WP_013811055.1	AbrB family transcriptional regulator	352	SERAS9_RS00765
NC_015567.1	177131	178018		minus	EamA family transporter RarD	rarD	57664964	protein-coding			WP_013811056.1	EamA family transporter RarD	295	SERAS9_RS00770
NC_015567.1	178083	178553		minus	thioesterase family protein		57664965	protein-coding			WP_013811057.1	thioesterase family protein	156	SERAS9_RS00775
NC_015567.1	178758	179636		plus	phospholipase A	pldA	57664966	protein-coding			WP_013811058.1	phospholipase A	292	SERAS9_RS00780
NC_015567.1	179685	181517		plus	ATP-dependent DNA helicase RecQ	recQ	57664967	protein-coding			WP_041416523.1	ATP-dependent DNA helicase RecQ	610	SERAS9_RS00785
NC_015567.1	181530	182156		plus	threonine export protein RhtC	rhtC	57664968	protein-coding			WP_013811060.1	threonine export protein RhtC	208	SERAS9_RS00790
NC_015567.1	182207	182827		minus	homoserine/homoserine lactone efflux protein	rhtB	57664969	protein-coding			WP_013811061.1	homoserine/homoserine lactone efflux protein	206	SERAS9_RS00795
NC_015567.1	182964	184001		plus	lysophospholipase L2	pldB	57664970	protein-coding			WP_013811062.1	lysophospholipase L2	345	SERAS9_RS00800
NC_015567.1	184013	184810		plus	sugar/pyridoxal phosphate phosphatase YigL	yigL	57664971	protein-coding			WP_013811063.1	sugar/pyridoxal phosphate phosphatase YigL	265	SERAS9_RS00805
NC_015567.1	184846	185925		minus	glycerophosphodiester phosphodiesterase	glpQ	57664972	protein-coding			WP_013811064.1	glycerophosphodiester phosphodiesterase	359	SERAS9_RS00810
NC_015567.1	186016	187371		minus	glycerol-3-phosphate transporter	glpT	57664973	protein-coding			WP_013811065.1	glycerol-3-phosphate transporter	451	SERAS9_RS00815
NC_015567.1	187734	189377		plus	anaerobic glycerol-3-phosphate dehydrogenase subunit A	glpA	57664974	protein-coding			WP_013811067.1	anaerobic glycerol-3-phosphate dehydrogenase subunit A	547	SERAS9_RS00820
NC_015567.1	189367	190638		plus	glycerol-3-phosphate dehydrogenase subunit GlpB	glpB	57664975	protein-coding			WP_013811068.1	glycerol-3-phosphate dehydrogenase subunit GlpB	423	SERAS9_RS00825
NC_015567.1	190635	191834		plus	anaerobic glycerol-3-phosphate dehydrogenase subunit GlpC	glpC	57664976	protein-coding			WP_013811069.1	anaerobic glycerol-3-phosphate dehydrogenase subunit GlpC	399	SERAS9_RS00830
NC_015567.1	191882	192445		minus	DcrB family lipoprotein		57664977	protein-coding			WP_013811070.1	DcrB family lipoprotein	187	SERAS9_RS00835
NC_015567.1	192526	192960		minus	GNAT family N-acetyltransferase		57664978	protein-coding			WP_013811071.1	GNAT family N-acetyltransferase	144	SERAS9_RS00840
NC_015567.1	193003	193668		minus	7-cyano-7-deazaguanine/7-aminomethyl-7-deazaguanine transporter		57664979	protein-coding			WP_013811072.1	7-cyano-7-deazaguanine/7-aminomethyl-7-deazaguanine transporter	221	SERAS9_RS00845
