Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_PJDJ01000001.1	39300	40436		minus	spermidine/putrescine ABC transporter ATP-binding protein PotA	potA		protein-coding			WP_012542217.1	spermidine/putrescine ABC transporter ATP-binding protein PotA	378	CW266_RS00205
NZ_PJDJ01000001.1	40694	41926		plus	peptidase T	pepT		protein-coding			WP_012542216.1	peptidase T	410	CW266_RS00210
NZ_PJDJ01000001.1	42436	43557		minus	cupin domain-containing protein			protein-coding			WP_012542214.1	cupin domain-containing protein	373	CW266_RS00220
NZ_PJDJ01000001.1	43643	45109		minus	two-component system sensor histidine kinase PhoQ	phoQ		protein-coding			WP_022065903.1	two-component system sensor histidine kinase PhoQ	488	CW266_RS00225
NZ_PJDJ01000001.1	45109	45780		minus	two-component system response regulator PhoP	phoP		protein-coding			WP_004150807.1	two-component system response regulator PhoP	223	CW266_RS00230
NZ_PJDJ01000001.1	46064	46870		plus	AraC family transcriptional regulator			protein-coding			WP_101138979.1	AraC family transcriptional regulator	268	CW266_RS00235
NZ_PJDJ01000001.1	46954	47316		plus	cupin domain-containing protein			protein-coding			WP_049152865.1	cupin domain-containing protein	120	CW266_RS00240
NZ_PJDJ01000001.1	47371	48741		minus	adenylosuccinate lyase	purB		protein-coding			WP_012968556.1	adenylosuccinate lyase	456	CW266_RS00245
NZ_PJDJ01000001.1	48745	49386		minus	high frequency lysogenization protein HflD	hflD		protein-coding			WP_004140557.1	high frequency lysogenization protein HflD	213	CW266_RS00250
NZ_PJDJ01000001.1	49441	50547		minus	tRNA 2-thiouridine(34) synthase MnmA	mnmA		protein-coding			WP_012542211.1	tRNA 2-thiouridine(34) synthase MnmA	368	CW266_RS00255
NZ_PJDJ01000001.1	50604	51062		minus	NUDIX hydrolase			protein-coding			WP_008806030.1	NUDIX hydrolase	152	CW266_RS00260
NZ_PJDJ01000001.1	51079	51729		minus	23S rRNA pseudouridine(2457) synthase RluE	rluE		protein-coding			WP_023339894.1	23S rRNA pseudouridine(2457) synthase RluE	216	CW266_RS00265
NZ_PJDJ01000001.1	51970	53220		plus	NADP-dependent isocitrate dehydrogenase	icd		protein-coding			WP_008806032.1	NADP-dependent isocitrate dehydrogenase	416	CW266_RS00270
NZ_PJDJ01000001.1	53338	54465		minus	site-specific integrase			protein-coding			WP_032418030.1	site-specific integrase	375	CW266_RS00275
NZ_PJDJ01000001.1	54446	54691		minus	excisionase			protein-coding			WP_012542206.1	excisionase	81	CW266_RS00280
NZ_PJDJ01000001.1	54744	56882		minus	exonuclease			protein-coding			WP_099441260.1	exonuclease	712	CW266_RS00285
NZ_PJDJ01000001.1	57024	57362		minus	hypothetical protein			protein-coding			WP_072123312.1	hypothetical protein	112	CW266_RS00295
NZ_PJDJ01000001.1	57522	57716		minus	DUF1482 family protein			protein-coding			WP_099217174.1	DUF1482 family protein	64	CW266_RS00300
NZ_PJDJ01000001.1	58137	58259		minus	hypothetical protein			protein-coding			WP_014228882.1	hypothetical protein	40	CW266_RS29200
NZ_PJDJ01000001.1	58559	58948		minus	helix-turn-helix domain-containing protein			protein-coding			WP_012542200.1	helix-turn-helix domain-containing protein	129	CW266_RS00310
NZ_PJDJ01000001.1	59050	59265		plus	Cro/CI family transcriptional regulator			protein-coding			WP_012542199.1	Cro/CI family transcriptional regulator	71	CW266_RS00315
NZ_PJDJ01000001.1	59268	59822		plus	toxin YdaT family protein			protein-coding			WP_014907826.1	toxin YdaT family protein	184	CW266_RS00320
NZ_PJDJ01000001.1	59874	60857		plus	DnaT-like ssDNA-binding domain-containing protein			protein-coding			WP_021462582.1	DnaT-like ssDNA-binding domain-containing protein	327	CW266_RS00325
NZ_PJDJ01000001.1	60769	61314		plus	replication protein P			protein-coding			WP_223168508.1	replication protein P	181	CW266_RS00330
NZ_PJDJ01000001.1	61328	61768		plus	PerC family transcriptional regulator			protein-coding			WP_099441261.1	PerC family transcriptional regulator	146	CW266_RS00335
NZ_PJDJ01000001.1	62081	63844		plus	EAL domain-containing protein			protein-coding			WP_040975727.1	EAL domain-containing protein	587	CW266_RS00340
NZ_PJDJ01000001.1	64188	65549		minus	hypothetical protein			protein-coding			WP_048333319.1	hypothetical protein	453	CW266_RS00345
NZ_PJDJ01000001.1	66204	66437		plus	DinI-like family protein			protein-coding			WP_014228891.1	DinI-like family protein	77	CW266_RS00355
NZ_PJDJ01000001.1	66482	66739		plus	hypothetical protein			protein-coding			WP_022065893.1	hypothetical protein	85	CW266_RS00360
NZ_PJDJ01000001.1	66780	67172		plus	DNA-binding protein			protein-coding			WP_049114843.1	DNA-binding protein	130	CW266_RS00365
NZ_PJDJ01000001.1	67372	68403		plus	DUF968 domain-containing protein			protein-coding			WP_101138981.1	DUF968 domain-containing protein	343	CW266_RS00375
NZ_PJDJ01000001.1	68416	68757		plus	antiterminator Q family protein			protein-coding			WP_064277416.1	antiterminator Q family protein	113	CW266_RS00380
NZ_PJDJ01000001.1	68779	69318		minus	hypothetical protein			protein-coding			WP_022064936.1	hypothetical protein	179	CW266_RS00385
NZ_PJDJ01000001.1	69311	70342		minus	hypothetical protein			protein-coding			WP_022064937.1	hypothetical protein	343	CW266_RS00390
NZ_PJDJ01000001.1	71235	71450		plus	class II holin family protein			protein-coding			WP_017880269.1	class II holin family protein	71	CW266_RS00395
NZ_PJDJ01000001.1	71450	71947		plus	lysozyme			protein-coding			WP_064151301.1	lysozyme	165	CW266_RS00400
NZ_PJDJ01000001.1	71944	72294		plus	hypothetical protein			protein-coding			WP_022065713.1	hypothetical protein	116	CW266_RS00405
NZ_PJDJ01000001.1	73418	73780		plus	HNH endonuclease			protein-coding			WP_014228901.1	HNH endonuclease	120	CW266_RS00410
NZ_PJDJ01000001.1	73732	74049		plus	hypothetical protein			protein-coding			WP_016160653.1	hypothetical protein	105	CW266_RS00415
NZ_PJDJ01000001.1	74046	74477		plus	hypothetical protein			protein-coding			WP_023279521.1	hypothetical protein	143	CW266_RS00420
NZ_PJDJ01000001.1	74725	75159		plus	phage terminase small subunit P27 family			protein-coding			WP_012542168.1	phage terminase small subunit P27 family	144	CW266_RS00425
NZ_PJDJ01000001.1	75159	76880		plus	terminase large subunit			protein-coding			WP_014228904.1	terminase large subunit	573	CW266_RS00430
NZ_PJDJ01000001.1	76874	77053		plus	hypothetical protein			protein-coding			WP_020318187.1	hypothetical protein	59	CW266_RS00435
NZ_PJDJ01000001.1	77053	78312		plus	phage portal protein			protein-coding			WP_061154057.1	phage portal protein	419	CW266_RS00440
NZ_PJDJ01000001.1	78349	79269		plus	S49 family peptidase			protein-coding			WP_033128541.1	S49 family peptidase	306	CW266_RS00445
NZ_PJDJ01000001.1	79347	80633		plus	phage major capsid protein			protein-coding			WP_046622319.1	phage major capsid protein	428	CW266_RS00450
NZ_PJDJ01000001.1	80691	80978		plus	hypothetical protein			protein-coding			WP_048964994.1	hypothetical protein	95	CW266_RS00455
NZ_PJDJ01000001.1	80959	81276		plus	head-tail connector protein			protein-coding			WP_023339902.1	head-tail connector protein	105	CW266_RS00460
NZ_PJDJ01000001.1	81273	81611		plus	head-tail adaptor protein			protein-coding			WP_085898368.1	head-tail adaptor protein	112	CW266_RS00465
NZ_PJDJ01000001.1	81592	81981		plus	hypothetical protein			protein-coding			WP_017880258.1	hypothetical protein	129	CW266_RS00470
NZ_PJDJ01000001.1	81978	82379		plus	HK97 gp10 family phage protein			protein-coding			WP_064291706.1	HK97 gp10 family phage protein	133	CW266_RS00475
NZ_PJDJ01000001.1	82411	82872		plus	hypothetical protein			protein-coding			WP_023328090.1	hypothetical protein	153	CW266_RS00480
NZ_PJDJ01000001.1	82930	83295		plus	phage tail protein			protein-coding			WP_014228914.1	phage tail protein	121	CW266_RS00485
NZ_PJDJ01000001.1	83528	86863		plus	phage tail tape measure protein			protein-coding			WP_085898367.1	phage tail tape measure protein	1111	CW266_RS00495
NZ_PJDJ01000001.1	86863	87201		plus	phage tail protein			protein-coding			WP_017880254.1	phage tail protein	112	CW266_RS00500
NZ_PJDJ01000001.1	87198	87953		plus	phage minor tail protein L			protein-coding			WP_023289191.1	phage minor tail protein L	251	CW266_RS00505
NZ_PJDJ01000001.1	87955	88665		plus	C40 family peptidase			protein-coding			WP_085898366.1	C40 family peptidase	236	CW266_RS00510
NZ_PJDJ01000001.1	88712	89536		plus	hypothetical protein			protein-coding			WP_085898365.1	hypothetical protein	274	CW266_RS00515
NZ_PJDJ01000001.1	89557	90150		plus	tail assembly protein			protein-coding			WP_032447254.1	tail assembly protein	197	CW266_RS00520
NZ_PJDJ01000001.1	90213	102803		plus	carbohydrate binding domain-containing protein			protein-coding			WP_085898364.1	carbohydrate binding domain-containing protein	4196	CW266_RS00525
NZ_PJDJ01000001.1	102865	104289		plus	tail fiber domain-containing protein			protein-coding			WP_021462614.1	tail fiber domain-containing protein	474	CW266_RS00530
NZ_PJDJ01000001.1	104711	105769		plus	sensor domain-containing diguanylate cyclase			protein-coding			WP_085841091.1	sensor domain-containing diguanylate cyclase	352	CW266_RS00535
NZ_PJDJ01000001.1	106125	106817		plus	EAL domain-containing protein			protein-coding			WP_021462616.1	EAL domain-containing protein	230	CW266_RS00540
NZ_PJDJ01000001.1	106823	107146		plus	hypothetical protein			protein-coding			WP_123797883.1	hypothetical protein	107	CW266_RS27955
NZ_PJDJ01000001.1	107464	107631		plus	uncharacterized gene			pseudogene						CW266_RS00550
NZ_PJDJ01000001.1	108030	108368		plus	hypothetical protein			protein-coding			WP_022066233.1	hypothetical protein	112	CW266_RS00555
NZ_PJDJ01000001.1	108365	108838		plus	hypothetical protein			protein-coding			WP_032730035.1	hypothetical protein	157	CW266_RS00560
NZ_PJDJ01000001.1	109176	109889		minus	winged helix-turn-helix domain-containing protein			protein-coding			WP_032732782.1	winged helix-turn-helix domain-containing protein	237	CW266_RS00565
NZ_PJDJ01000001.1	109886	110278		minus	amino acid-binding protein			protein-coding			WP_012542152.1	amino acid-binding protein	130	CW266_RS00570
NZ_PJDJ01000001.1	110271	110594		minus	antibiotic biosynthesis monooxygenase			protein-coding			WP_012542151.1	antibiotic biosynthesis monooxygenase	107	CW266_RS00575
NZ_PJDJ01000001.1	110732	111205		minus	OsmC family protein			protein-coding			WP_023322375.1	OsmC family protein	157	CW266_RS00580
NZ_PJDJ01000001.1	111530	112075		plus	cysteine hydrolase family protein			protein-coding			WP_064143975.1	cysteine hydrolase family protein	181	CW266_RS00585
NZ_PJDJ01000001.1	112130	112357		minus	DUF1272 domain-containing protein			protein-coding			WP_012542149.1	DUF1272 domain-containing protein	75	CW266_RS00590
NZ_PJDJ01000001.1	112465	113658		minus	zinc-dependent alcohol dehydrogenase			protein-coding			WP_008807708.1	zinc-dependent alcohol dehydrogenase	397	CW266_RS00595
NZ_PJDJ01000001.1	114268	114453		plus	general stress protein			protein-coding			WP_004150795.1	general stress protein	61	CW266_RS00600
NZ_PJDJ01000001.1	114543	115037		plus	ferritin-like domain-containing protein			protein-coding			WP_101138982.1	ferritin-like domain-containing protein	164	CW266_RS00605
NZ_PJDJ01000001.1	115064	115570		plus	ferritin-like domain-containing protein			protein-coding			WP_008807706.1	ferritin-like domain-containing protein	168	CW266_RS00610
NZ_PJDJ01000001.1	115587	116474		plus	manganese catalase family protein			protein-coding			WP_012542146.1	manganese catalase family protein	295	CW266_RS00615
NZ_PJDJ01000001.1	116530	117936		plus	cytochrome ubiquinol oxidase subunit I			protein-coding			WP_023297396.1	cytochrome ubiquinol oxidase subunit I	468	CW266_RS00620
NZ_PJDJ01000001.1	117933	118943		plus	cytochrome d ubiquinol oxidase subunit II	cydB		protein-coding			WP_012542144.1	cytochrome d ubiquinol oxidase subunit II	336	CW266_RS00625
NZ_PJDJ01000001.1	118937	119857		minus	HlyD family secretion protein			protein-coding			WP_008807702.1	HlyD family secretion protein	306	CW266_RS00630
NZ_PJDJ01000001.1	119854	120066		minus	DUF1656 domain-containing protein			protein-coding			WP_032754035.1	DUF1656 domain-containing protein	70	CW266_RS00635
NZ_PJDJ01000001.1	120059	122110		minus	FUSC family protein			protein-coding			WP_032754037.1	FUSC family protein	683	CW266_RS00640
NZ_PJDJ01000001.1	122188	122982		plus	helix-turn-helix transcriptional regulator			protein-coding			WP_032754039.1	helix-turn-helix transcriptional regulator	264	CW266_RS00645
NZ_PJDJ01000001.1	123041	123238		minus	hypothetical protein			protein-coding			WP_032754041.1	hypothetical protein	65	CW266_RS00650
NZ_PJDJ01000001.1	123811	124443		plus	helix-turn-helix domain-containing protein			protein-coding			WP_008807698.1	helix-turn-helix domain-containing protein	210	CW266_RS00655
NZ_PJDJ01000001.1	124422	124610		minus	hypothetical protein			protein-coding			WP_032691162.1	hypothetical protein	62	CW266_RS28175
NZ_PJDJ01000001.1	125079	125765		plus	EAL domain-containing protein			protein-coding			WP_016160694.1	EAL domain-containing protein	228	CW266_RS00660
NZ_PJDJ01000001.1	125895	126305		plus	Spy/CpxP family protein refolding chaperone			protein-coding			WP_012542134.1	Spy/CpxP family protein refolding chaperone	136	CW266_RS00665
NZ_PJDJ01000001.1	126381	127883		minus	UbiD family decarboxylase			protein-coding			WP_012542133.1	UbiD family decarboxylase	500	CW266_RS00670
NZ_PJDJ01000001.1	128004	128894		plus	LysR substrate-binding domain-containing protein			protein-coding			WP_012968530.1	LysR substrate-binding domain-containing protein	296	CW266_RS00675
NZ_PJDJ01000001.1	128901	130685		minus	sensor domain-containing diguanylate cyclase			protein-coding			WP_032754046.1	sensor domain-containing diguanylate cyclase	594	CW266_RS00680
NZ_PJDJ01000001.1	130759	131967		minus	HD domain-containing protein			protein-coding			WP_032754049.1	HD domain-containing protein	402	CW266_RS00685
NZ_PJDJ01000001.1	132276	133319		plus	fructose-asparagine asparaginase	fraE		protein-coding			WP_012542131.1	fructose-asparagine asparaginase	347	CW266_RS00690
NZ_PJDJ01000001.1	133977	134891		plus	kdo(2)-lipid IV(A) palmitoleoyltransferase	lpxP		protein-coding			WP_008807690.1	kdo(2)-lipid IV(A) palmitoleoyltransferase	304	CW266_RS00695
NZ_PJDJ01000001.1	134981	135619		plus	leucine efflux protein LeuE	leuE		protein-coding			WP_004203730.1	leucine efflux protein LeuE	212	CW266_RS00700
NZ_PJDJ01000001.1	135750	136013		plus	DUF2534 family protein			protein-coding			WP_004203731.1	DUF2534 family protein	87	CW266_RS00705
NZ_PJDJ01000001.1	136073	136198		minus	hypothetical protein			protein-coding			WP_012542130.1	hypothetical protein	41	CW266_RS00710
NZ_PJDJ01000001.1	136392	136493		minus	YoaK family small membrane protein			protein-coding			WP_004150782.1	YoaK family small membrane protein	33	CW266_RS00720
NZ_PJDJ01000001.1	136551	137564		minus	sensor domain-containing diguanylate cyclase			protein-coding			WP_023297404.1	sensor domain-containing diguanylate cyclase	337	CW266_RS00725
NZ_PJDJ01000001.1	137830	138813		minus	tyrosine-type recombinase/integrase			protein-coding			WP_048261627.1	tyrosine-type recombinase/integrase	327	CW266_RS00730
NZ_PJDJ01000001.1	138929	139228		minus	helix-turn-helix transcriptional regulator			protein-coding			WP_009486500.1	helix-turn-helix transcriptional regulator	99	CW266_RS00735
NZ_PJDJ01000001.1	139350	139628		plus	regulatory phage cox family protein			protein-coding			WP_020316881.1	regulatory phage cox family protein	92	CW266_RS00740
NZ_PJDJ01000001.1	139649	139867		plus	DUF4761 domain-containing protein			protein-coding			WP_101138984.1	DUF4761 domain-containing protein	72	CW266_RS00745
NZ_PJDJ01000001.1	139883	140260		plus	hypothetical protein			protein-coding			WP_004131517.1	hypothetical protein	125	CW266_RS00750
NZ_PJDJ01000001.1	140276	140548		plus	hypothetical protein			protein-coding			WP_101138986.1	hypothetical protein	90	CW266_RS00755
NZ_PJDJ01000001.1	140617	140841		plus	hypothetical protein			protein-coding			WP_101138987.1	hypothetical protein	74	CW266_RS00760
NZ_PJDJ01000001.1	140850	141404		plus	3'-5' exonuclease			protein-coding			WP_240616134.1	3'-5' exonuclease	184	CW266_RS00765
NZ_PJDJ01000001.1	141637	142593		plus	DNA adenine methylase			protein-coding			WP_101138990.1	DNA adenine methylase	318	CW266_RS00775
NZ_PJDJ01000001.1	142611	145238		plus	replication endonuclease			protein-coding			WP_101138992.1	replication endonuclease	875	CW266_RS00780
NZ_PJDJ01000001.1	145235	145654		plus	hypothetical protein			protein-coding			WP_101138993.1	hypothetical protein	139	CW266_RS00785
NZ_PJDJ01000001.1	146048	147118		plus	DUF262 domain-containing protein			protein-coding			WP_101138995.1	DUF262 domain-containing protein	356	CW266_RS00790
NZ_PJDJ01000001.1	147138	147881		plus	HEPN domain-containing protein			protein-coding			WP_101138996.1	HEPN domain-containing protein	247	CW266_RS00795
NZ_PJDJ01000001.1	148763	149824		minus	phage portal protein			protein-coding			WP_101138998.1	phage portal protein	353	CW266_RS00800
NZ_PJDJ01000001.1	149818	151545		minus	terminase family protein			protein-coding			WP_101138999.1	terminase family protein	575	CW266_RS00805
NZ_PJDJ01000001.1	151702	152541		plus	GPO family capsid scaffolding protein			protein-coding			WP_101139001.1	GPO family capsid scaffolding protein	279	CW266_RS00810
NZ_PJDJ01000001.1	152552	153586		plus	phage major capsid protein, P2 family			protein-coding			WP_101139003.1	phage major capsid protein, P2 family	344	CW266_RS00815
NZ_PJDJ01000001.1	153636	154502		plus	phage terminase small subunit	gpM		protein-coding			WP_064380603.1	phage terminase small subunit	288	CW266_RS00820
NZ_PJDJ01000001.1	154607	155122		plus	head completion/stabilization protein			protein-coding			WP_048024509.1	head completion/stabilization protein	171	CW266_RS00825
NZ_PJDJ01000001.1	155122	155322		plus	tail protein X			protein-coding			WP_004131559.1	tail protein X	66	CW266_RS00830
NZ_PJDJ01000001.1	155313	155597		plus	hypothetical protein			protein-coding			WP_004213110.1	hypothetical protein	94	CW266_RS00835
NZ_PJDJ01000001.1	155594	156139		plus	lysozyme			protein-coding			WP_023339943.1	lysozyme	181	CW266_RS00840
NZ_PJDJ01000001.1	156326	156661		plus	peptidase			protein-coding			WP_165790250.1	peptidase	111	CW266_RS28980
NZ_PJDJ01000001.1	156662	157129		plus	phage tail protein			protein-coding			WP_032720044.1	phage tail protein	155	CW266_RS00850
NZ_PJDJ01000001.1	157126	157761		plus	phage virion morphogenesis protein			protein-coding			WP_101139004.1	phage virion morphogenesis protein	211	CW266_RS00855
NZ_PJDJ01000001.1	157758	158345		plus	phage baseplate assembly protein V			protein-coding			WP_071556699.1	phage baseplate assembly protein V	195	CW266_RS00860
NZ_PJDJ01000001.1	158342	158692		plus	GPW/gp25 family protein			protein-coding			WP_071556700.1	GPW/gp25 family protein	116	CW266_RS00865
NZ_PJDJ01000001.1	158694	159617		plus	baseplate J/gp47 family protein			protein-coding			WP_101139006.1	baseplate J/gp47 family protein	307	CW266_RS00870
NZ_PJDJ01000001.1	159607	162636		plus	phage tail protein I			protein-coding			WP_101139008.1	phage tail protein I	1009	CW266_RS00875
NZ_PJDJ01000001.1	162633	162848		plus	hypothetical protein			protein-coding			WP_048987092.1	hypothetical protein	71	CW266_RS00880
NZ_PJDJ01000001.1	162833	163930		plus	phage tail protein			protein-coding			WP_101139009.1	phage tail protein	365	CW266_RS00885
NZ_PJDJ01000001.1	164150	168001		minus	DUF4365 domain-containing protein			protein-coding			WP_101139011.1	DUF4365 domain-containing protein	1283	CW266_RS00890
NZ_PJDJ01000001.1	168430	168921		minus	phage tail protein			protein-coding			WP_045854934.1	phage tail protein	163	CW266_RS00895
NZ_PJDJ01000001.1	168937	171912		minus	phage tail tape measure protein			protein-coding			WP_101139012.1	phage tail tape measure protein	991	CW266_RS00900
NZ_PJDJ01000001.1	171899	172057		minus	GpE family phage tail protein			protein-coding			WP_032440702.1	GpE family phage tail protein	52	CW266_RS00905
NZ_PJDJ01000001.1	172057	172374		minus	phage tail protein			protein-coding			WP_101139014.1	phage tail protein	105	CW266_RS00910
NZ_PJDJ01000001.1	172420	172935		minus	phage major tail tube protein			protein-coding			WP_004131586.1	phage major tail tube protein	171	CW266_RS00915
NZ_PJDJ01000001.1	172935	174107		minus	phage tail sheath family protein			protein-coding			WP_101139015.1	phage tail sheath family protein	390	CW266_RS00920
NZ_PJDJ01000001.1	174262	175401		plus	phage late control D family protein			protein-coding			WP_101139017.1	phage late control D family protein	379	CW266_RS00925
NZ_PJDJ01000001.1	175445	175696		plus	ogr/Delta-like zinc finger family protein			protein-coding			WP_004213128.1	ogr/Delta-like zinc finger family protein	83	CW266_RS00930
NZ_PJDJ01000001.1	175962	176201		plus	DUF333 domain-containing protein			protein-coding			WP_008807687.1	DUF333 domain-containing protein	79	CW266_RS00935
NZ_PJDJ01000001.1	176191	176529		minus	DUF488 family protein			protein-coding			WP_075203370.1	DUF488 family protein	112	CW266_RS00940
