Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_PIOK01000001.1	14449	15660		plus	diguanylate phosphodiesterase			protein-coding			WP_061155292.1	diguanylate phosphodiesterase	403	CWM54_RS00085
NZ_PIOK01000001.1	15816	16550		plus	MerR family transcriptional regulator			protein-coding			WP_061155291.1	MerR family transcriptional regulator	244	CWM54_RS00090
NZ_PIOK01000001.1	16589	17143		minus	helix-turn-helix transcriptional regulator			protein-coding			WP_074386501.1	helix-turn-helix transcriptional regulator	184	CWM54_RS00095
NZ_PIOK01000001.1	17226	17438		minus	biofilm development regulator YmgB/AriR family protein			protein-coding			WP_061155289.1	biofilm development regulator YmgB/AriR family protein	70	CWM54_RS00100
NZ_PIOK01000001.1	17816	17967		plus	uncharacterized gene			pseudogene						CWM54_RS28255
NZ_PIOK01000001.1	18174	18680		plus	hypothetical protein			protein-coding			WP_061155288.1	hypothetical protein	168	CWM54_RS00105
NZ_PIOK01000001.1	18697	19620		minus	acyltransferase family protein			protein-coding			WP_162678323.1	acyltransferase family protein	307	CWM54_RS00110
NZ_PIOK01000001.1	19659	22724		minus	efflux RND transporter permease subunit			protein-coding			WP_100695595.1	efflux RND transporter permease subunit	1021	CWM54_RS00115
NZ_PIOK01000001.1	22725	23810		minus	efflux RND transporter periplasmic adaptor subunit			protein-coding			WP_100695597.1	efflux RND transporter periplasmic adaptor subunit	361	CWM54_RS00120
NZ_PIOK01000001.1	24344	24775		plus	universal stress protein			protein-coding			WP_100681488.1	universal stress protein	143	CWM54_RS00125
NZ_PIOK01000001.1	24827	27514		plus	cation-transporting P-type ATPase			protein-coding			WP_061155283.1	cation-transporting P-type ATPase	895	CWM54_RS00130
NZ_PIOK01000001.1	27605	28888		minus	putative acyl-CoA thioester hydrolase			protein-coding			WP_100695599.1	putative acyl-CoA thioester hydrolase	427	CWM54_RS00135
NZ_PIOK01000001.1	29103	30362		plus	imidazolonepropionase	hutI		protein-coding			WP_162677829.1	imidazolonepropionase	419	CWM54_RS00140
NZ_PIOK01000001.1	30359	31315		plus	formimidoylglutamase	hutG		protein-coding			WP_061155280.1	formimidoylglutamase	318	CWM54_RS00145
NZ_PIOK01000001.1	31377	32102		plus	histidine utilization repressor			protein-coding			WP_008805728.1	histidine utilization repressor	241	CWM54_RS00150
NZ_PIOK01000001.1	32245	33933		plus	urocanate hydratase	hutU		protein-coding			WP_061155279.1	urocanate hydratase	562	CWM54_RS29120
NZ_PIOK01000001.1	33930	35456		plus	histidine ammonia-lyase	hutH		protein-coding			WP_100695600.1	histidine ammonia-lyase	508	CWM54_RS00160
NZ_PIOK01000001.1	35555	36934		plus	amino acid permease			protein-coding			WP_061155278.1	amino acid permease	459	CWM54_RS00165
NZ_PIOK01000001.1	37035	37511		minus	kinase inhibitor			protein-coding			WP_008805732.1	kinase inhibitor	158	CWM54_RS00170
NZ_PIOK01000001.1	37582	38871		minus	adenosylmethionine--8-amino-7-oxononanoate transaminase	bioA		protein-coding			WP_100681508.1	adenosylmethionine--8-amino-7-oxononanoate transaminase	429	CWM54_RS00175
NZ_PIOK01000001.1	38957	39997		plus	biotin synthase BioB	bioB		protein-coding			WP_061155277.1	biotin synthase BioB	346	CWM54_RS00180
NZ_PIOK01000001.1	39994	41151		plus	8-amino-7-oxononanoate synthase	bioF		protein-coding			WP_100695602.1	8-amino-7-oxononanoate synthase	385	CWM54_RS00185
NZ_PIOK01000001.1	41135	41890		plus	malonyl-ACP O-methyltransferase BioC	bioC		protein-coding			WP_100681495.1	malonyl-ACP O-methyltransferase BioC	251	CWM54_RS00190
NZ_PIOK01000001.1	41883	42605		plus	dethiobiotin synthase	bioD		protein-coding			WP_061155274.1	dethiobiotin synthase	240	CWM54_RS00195
NZ_PIOK01000001.1	42547	43269		minus	ATP-binding cassette domain-containing protein			protein-coding			WP_100681496.1	ATP-binding cassette domain-containing protein	240	CWM54_RS00200
NZ_PIOK01000001.1	43359	43568		minus	uncharacterized gene			pseudogene						CWM54_RS00205
NZ_PIOK01000001.1	43980	46001		plus	excinuclease ABC subunit UvrB	uvrB		protein-coding			WP_061155272.1	excinuclease ABC subunit UvrB	673	CWM54_RS00210
NZ_PIOK01000001.1	46218	47333		minus	two-component system sensor histidine kinase PmrB	pmrB		protein-coding			WP_077274693.1	two-component system sensor histidine kinase PmrB	371	CWM54_RS00220
NZ_PIOK01000001.1	47337	48008		minus	two-component system response regulator PmrA	pmrA		protein-coding			WP_061155271.1	two-component system response regulator PmrA	223	CWM54_RS00225
NZ_PIOK01000001.1	48008	49648		minus	phosphoethanolamine transferase EptA	eptA		protein-coding			WP_061155270.1	phosphoethanolamine transferase EptA	546	CWM54_RS00230
NZ_PIOK01000001.1	49752	50657		minus	uridine diphosphate-N-acetylglucosamine-binding protein YvcK	yvcK		protein-coding			WP_061155269.1	uridine diphosphate-N-acetylglucosamine-binding protein YvcK	301	CWM54_RS00235
NZ_PIOK01000001.1	50992	51981		plus	GTP 3',8-cyclase MoaA	moaA		protein-coding			WP_072041819.1	GTP 3',8-cyclase MoaA	329	CWM54_RS00245
NZ_PIOK01000001.1	52005	52517		plus	molybdenum cofactor biosynthesis protein B	moaB		protein-coding			WP_100681501.1	molybdenum cofactor biosynthesis protein B	170	CWM54_RS00250
NZ_PIOK01000001.1	52521	53009		plus	cyclic pyranopterin monophosphate synthase MoaC	moaC		protein-coding			WP_008805748.1	cyclic pyranopterin monophosphate synthase MoaC	162	CWM54_RS00255
NZ_PIOK01000001.1	53002	53250		plus	molybdopterin synthase sulfur carrier subunit	moaD		protein-coding			WP_008805749.1	molybdopterin synthase sulfur carrier subunit	82	CWM54_RS00260
NZ_PIOK01000001.1	53255	53707		plus	molybdopterin synthase catalytic subunit MoaE	moaE		protein-coding			WP_046622772.1	molybdopterin synthase catalytic subunit MoaE	150	CWM54_RS00265
NZ_PIOK01000001.1	53753	54457		plus	Bax inhibitor-1/YccA family protein			protein-coding			WP_061155267.1	Bax inhibitor-1/YccA family protein	234	CWM54_RS00270
NZ_PIOK01000001.1	54992	55957		minus	YbhN family protein			protein-coding			WP_100695603.1	YbhN family protein	321	CWM54_RS00275
NZ_PIOK01000001.1	55954	57198		minus	cardiolipin synthase ClsB	clsB		protein-coding			WP_061155266.1	cardiolipin synthase ClsB	414	CWM54_RS00280
NZ_PIOK01000001.1	57195	57956		minus	endonuclease/exonuclease/phosphatase family protein			protein-coding			WP_061155265.1	endonuclease/exonuclease/phosphatase family protein	253	CWM54_RS00285
NZ_PIOK01000001.1	58088	58498		plus	YbhQ family protein			protein-coding			WP_100682092.1	YbhQ family protein	136	CWM54_RS00290
NZ_PIOK01000001.1	58460	59566		minus	ABC transporter permease			protein-coding			WP_100682091.1	ABC transporter permease	368	CWM54_RS00295
NZ_PIOK01000001.1	59696	60829		minus	ABC transporter permease			protein-coding			WP_100682090.1	ABC transporter permease	377	CWM54_RS00300
NZ_PIOK01000001.1	60819	62558		minus	ATP-binding cassette domain-containing protein			protein-coding			WP_100682089.1	ATP-binding cassette domain-containing protein	579	CWM54_RS00305
NZ_PIOK01000001.1	62551	63546		minus	secretion protein HlyD	hlyD		protein-coding			WP_100695605.1	secretion protein HlyD	331	CWM54_RS00310
NZ_PIOK01000001.1	63546	64205		minus	transcriptional regulator CecR	cecR		protein-coding			WP_008805760.1	transcriptional regulator CecR	219	CWM54_RS00315
NZ_PIOK01000001.1	64279	65202		minus	LysR substrate-binding domain-containing protein			protein-coding			WP_100695607.1	LysR substrate-binding domain-containing protein	307	CWM54_RS00320
NZ_PIOK01000001.1	65621	66952		plus	MFS transporter			protein-coding			WP_100695609.1	MFS transporter	443	CWM54_RS00325
NZ_PIOK01000001.1	67003	67752		plus	glucose 1-dehydrogenase			protein-coding			WP_100682088.1	glucose 1-dehydrogenase	249	CWM54_RS00330
NZ_PIOK01000001.1	67766	68611		plus	transketolase			protein-coding			WP_100695610.1	transketolase	281	CWM54_RS00335
NZ_PIOK01000001.1	68611	69603		plus	transketolase family protein			protein-coding			WP_061155255.1	transketolase family protein	330	CWM54_RS00340
NZ_PIOK01000001.1	69820	71175		plus	ATP-dependent RNA helicase RhlE	rhlE		protein-coding			WP_008805766.1	ATP-dependent RNA helicase RhlE	451	CWM54_RS00345
NZ_PIOK01000001.1	71363	73519		plus	ATP-dependent DNA helicase DinG	dinG		protein-coding			WP_061155253.1	ATP-dependent DNA helicase DinG	718	CWM54_RS00350
NZ_PIOK01000001.1	73549	74517		plus	DNA-binding protein YbiB	ybiB		protein-coding			WP_100682085.1	DNA-binding protein YbiB	322	CWM54_RS00355
NZ_PIOK01000001.1	74626	74886		minus	DUF1471 family protein YbiJ	ybiJ		protein-coding			WP_004176772.1	DUF1471 family protein YbiJ	86	CWM54_RS00360
NZ_PIOK01000001.1	75172	75438		minus	DksA/TraR family C4-type zinc finger protein			protein-coding			WP_002895824.1	DksA/TraR family C4-type zinc finger protein	88	CWM54_RS00365
NZ_PIOK01000001.1	75459	75719		minus	DUF1471 domain-containing protein			protein-coding			WP_074386616.1	DUF1471 domain-containing protein	86	CWM54_RS00370
NZ_PIOK01000001.1	75859	76473		minus	flavin reductase family protein			protein-coding			WP_100695612.1	flavin reductase family protein	204	CWM54_RS00375
NZ_PIOK01000001.1	76570	77484		plus	23S rRNA (adenine(1618)-N(6))-methyltransferase RlmF	rlmF		protein-coding			WP_100695614.1	23S rRNA (adenine(1618)-N(6))-methyltransferase RlmF	304	CWM54_RS00380
NZ_PIOK01000001.1	77485	79680		minus	mechanosensitive channel protein	ybiO		protein-coding			WP_012542377.1	mechanosensitive channel protein	731	CWM54_RS00385
NZ_PIOK01000001.1	79793	80515		minus	glutamine ABC transporter ATP-binding protein GlnQ	glnQ		protein-coding			WP_008805775.1	glutamine ABC transporter ATP-binding protein GlnQ	240	CWM54_RS00390
NZ_PIOK01000001.1	80512	81171		minus	glutamine ABC transporter permease GlnP	glnP		protein-coding			WP_002895837.1	glutamine ABC transporter permease GlnP	219	CWM54_RS00395
NZ_PIOK01000001.1	81297	82043		minus	glutamine ABC transporter substrate-binding protein GlnH	glnH		protein-coding			WP_061155247.1	glutamine ABC transporter substrate-binding protein GlnH	248	CWM54_RS00400
NZ_PIOK01000001.1	82474	82977		minus	DNA starvation/stationary phase protection protein Dps	dps		protein-coding			WP_004886200.1	DNA starvation/stationary phase protection protein Dps	167	CWM54_RS00405
NZ_PIOK01000001.1	83216	84103		minus	threonine/homoserine exporter RhtA	rhtA		protein-coding			WP_061155246.1	threonine/homoserine exporter RhtA	295	CWM54_RS00410
NZ_PIOK01000001.1	84455	84970		plus	outer membrane protein OmpX	ompX		protein-coding			WP_008805777.1	outer membrane protein OmpX	171	CWM54_RS00415
NZ_PIOK01000001.1	85066	86646		minus	phosphoethanolamine transferase			protein-coding			WP_100682082.1	phosphoethanolamine transferase	526	CWM54_RS00420
NZ_PIOK01000001.1	86915	87040		minus	manganase accumulation protein MntS	mntS		protein-coding			WP_012968653.1	manganase accumulation protein MntS	41	CWM54_RS00425
NZ_PIOK01000001.1	87226	87699		plus	manganese-binding transcriptional regulator MntR	mntR		protein-coding			WP_008805779.1	manganese-binding transcriptional regulator MntR	157	CWM54_RS00430
NZ_PIOK01000001.1	87696	88808		plus	anion transporter			protein-coding			WP_061155244.1	anion transporter	370	CWM54_RS00435
NZ_PIOK01000001.1	88916	89956		plus	aldo/keto reductase			protein-coding			WP_100695616.1	aldo/keto reductase	346	CWM54_RS00440
NZ_PIOK01000001.1	90112	91488		plus	glycoside hydrolase family 1 protein			protein-coding			WP_100695618.1	glycoside hydrolase family 1 protein	458	CWM54_RS00445
NZ_PIOK01000001.1	91556	92272		plus	GntR family transcriptional regulator			protein-coding			WP_100682080.1	GntR family transcriptional regulator	238	CWM54_RS00450
NZ_PIOK01000001.1	92395	93309		minus	L,D-transpeptidase	ldtB		protein-coding			WP_100682079.1	L,D-transpeptidase	304	CWM54_RS00455
NZ_PIOK01000001.1	93511	94426		minus	uncharacterized gene			pseudogene						CWM54_RS00460
NZ_PIOK01000001.1	94475	96067		plus	ABC-F family ATPase			protein-coding			WP_061155238.1	ABC-F family ATPase	530	CWM54_RS00465
NZ_PIOK01000001.1	96220	98583		minus	glycoside hydrolase family 31 protein			protein-coding			WP_100695620.1	glycoside hydrolase family 31 protein	787	CWM54_RS00470
NZ_PIOK01000001.1	98599	99900		minus	MFS transporter			protein-coding			WP_061155236.1	MFS transporter	433	CWM54_RS00475
NZ_PIOK01000001.1	100200	101273		plus	LacI family DNA-binding transcriptional regulator			protein-coding			WP_100695622.1	LacI family DNA-binding transcriptional regulator	357	CWM54_RS00480
NZ_PIOK01000001.1	101270	102535		minus	DUF1479 domain-containing protein			protein-coding			WP_100695624.1	DUF1479 domain-containing protein	421	CWM54_RS00485
NZ_PIOK01000001.1	102676	103491		minus	Cof-type HAD-IIB family hydrolase			protein-coding			WP_100695626.1	Cof-type HAD-IIB family hydrolase	271	CWM54_RS00490
NZ_PIOK01000001.1	103672	106104		minus	formate C-acetyltransferase/glycerol dehydratase family glycyl radical enzyme			protein-coding			WP_061155232.1	formate C-acetyltransferase/glycerol dehydratase family glycyl radical enzyme	810	CWM54_RS00495
NZ_PIOK01000001.1	106109	107008		minus	glycyl-radical enzyme activating protein			protein-coding			WP_100695628.1	glycyl-radical enzyme activating protein	299	CWM54_RS00500
NZ_PIOK01000001.1	107164	107919		minus	molybdopterin-synthase adenylyltransferase MoeB	moeB		protein-coding			WP_061155230.1	molybdopterin-synthase adenylyltransferase MoeB	251	CWM54_RS00505
NZ_PIOK01000001.1	107919	109154		minus	molybdopterin molybdotransferase MoeA	moeA		protein-coding			WP_100695630.1	molybdopterin molybdotransferase MoeA	411	CWM54_RS00510
NZ_PIOK01000001.1	109388	110329		plus	beta-aspartyl-peptidase	iaaA		protein-coding			WP_100695632.1	beta-aspartyl-peptidase	313	CWM54_RS00515
NZ_PIOK01000001.1	110347	112206		plus	glutathione ABC transporter ATP-binding protein GsiA	gsiA		protein-coding			WP_100631672.1	glutathione ABC transporter ATP-binding protein GsiA	619	CWM54_RS00520
NZ_PIOK01000001.1	112239	113780		plus	glutathione ABC transporter substrate-binding protein GsiB	gsiB		protein-coding			WP_100695634.1	glutathione ABC transporter substrate-binding protein GsiB	513	CWM54_RS00525
NZ_PIOK01000001.1	113853	114773		plus	glutathione ABC transporter permease GsiC	gsiC		protein-coding			WP_008805798.1	glutathione ABC transporter permease GsiC	306	CWM54_RS00530
NZ_PIOK01000001.1	114775	115686		plus	glutathione ABC transporter permease GsiD	gsiD		protein-coding			WP_100682072.1	glutathione ABC transporter permease GsiD	303	CWM54_RS00535
NZ_PIOK01000001.1	116650	117975		minus	30S ribosomal protein S12 methylthiotransferase RimO	rimO		protein-coding			WP_061155225.1	30S ribosomal protein S12 methylthiotransferase RimO	441	CWM54_RS00550
NZ_PIOK01000001.1	118221	119123		plus	Kdo hydroxylase family protein			protein-coding			WP_100695636.1	Kdo hydroxylase family protein	300	CWM54_RS00555
NZ_PIOK01000001.1	119151	120392		minus	oligosaccharide MFS transporter			protein-coding			WP_100695638.1	oligosaccharide MFS transporter	413	CWM54_RS00560
NZ_PIOK01000001.1	120771	121154		plus	biofilm formation regulator BssR	bssR		protein-coding			WP_061155222.1	biofilm formation regulator BssR	127	CWM54_RS00565
NZ_PIOK01000001.1	121270	122379		plus	PQQ-dependent sugar dehydrogenase			protein-coding			WP_100695640.1	PQQ-dependent sugar dehydrogenase	369	CWM54_RS00570
NZ_PIOK01000001.1	122382	123008		minus	glutathione S-transferase family protein			protein-coding			WP_061155220.1	glutathione S-transferase family protein	208	CWM54_RS00575
NZ_PIOK01000001.1	123264	124466		plus	serine-type D-Ala-D-Ala carboxypeptidase	dacC		protein-coding			WP_004201290.1	serine-type D-Ala-D-Ala carboxypeptidase	400	CWM54_RS00580
NZ_PIOK01000001.1	124505	125263		minus	DNA-binding transcriptional repressor DeoR	deoR		protein-coding			WP_060568522.1	DNA-binding transcriptional repressor DeoR	252	CWM54_RS00585
NZ_PIOK01000001.1	125366	125959		minus	undecaprenyl-diphosphate phosphatase	ybjG		protein-coding			WP_094954874.1	undecaprenyl-diphosphate phosphatase	197	CWM54_RS00590
NZ_PIOK01000001.1	126286	127518		plus	multidrug efflux MFS transporter KdeA	kdeA		protein-coding			WP_032732730.1	multidrug efflux MFS transporter KdeA	410	CWM54_RS00600
NZ_PIOK01000001.1	127558	128370		minus	Cof-type HAD-IIB family hydrolase			protein-coding			WP_100681564.1	Cof-type HAD-IIB family hydrolase	270	CWM54_RS00605
NZ_PIOK01000001.1	128370	129572		minus	MFS transporter			protein-coding			WP_008805808.1	MFS transporter	400	CWM54_RS00610
NZ_PIOK01000001.1	129655	130218		plus	TetR family transcriptional regulator			protein-coding			WP_061155218.1	TetR family transcriptional regulator	187	CWM54_RS00615
NZ_PIOK01000001.1	130398	132083		minus	aspartate:alanine antiporter			protein-coding			WP_008805810.1	aspartate:alanine antiporter	561	CWM54_RS00620
NZ_PIOK01000001.1	132351	132734		plus	inner membrane protein YbjM	ybjM		protein-coding			WP_008805811.1	inner membrane protein YbjM	127	CWM54_RS00625
NZ_PIOK01000001.1	132741	133004		minus	GrxA family glutaredoxin			protein-coding			WP_002896352.1	GrxA family glutaredoxin	87	CWM54_RS00630
NZ_PIOK01000001.1	133207	133494		plus	YbjC family protein			protein-coding			WP_094954876.1	YbjC family protein	95	CWM54_RS00635
NZ_PIOK01000001.1	133478	134200		plus	nitroreductase NfsA	nfsA		protein-coding			WP_100695642.1	nitroreductase NfsA	240	CWM54_RS00640
NZ_PIOK01000001.1	134314	135216		plus	30S ribosomal protein S6--L-glutamate ligase	rimK		protein-coding			WP_061155214.1	30S ribosomal protein S6--L-glutamate ligase	300	CWM54_RS00645
NZ_PIOK01000001.1	135305	135784		plus	YbjN domain-containing protein			protein-coding			WP_061155213.1	YbjN domain-containing protein	159	CWM54_RS00650
NZ_PIOK01000001.1	136133	137245		plus	spermidine/putrescine ABC transporter substrate-binding protein PotF	potF		protein-coding			WP_074386442.1	spermidine/putrescine ABC transporter substrate-binding protein PotF	370	CWM54_RS00655
NZ_PIOK01000001.1	137409	138542		plus	putrescine ABC transporter ATP-binding subunit PotG	potG		protein-coding			WP_077274740.1	putrescine ABC transporter ATP-binding subunit PotG	377	CWM54_RS00660
NZ_PIOK01000001.1	138553	139506		plus	putrescine ABC transporter permease PotH	potH		protein-coding			WP_061155211.1	putrescine ABC transporter permease PotH	317	CWM54_RS00665
NZ_PIOK01000001.1	139503	140348		plus	putrescine ABC transporter permease PotI	potI		protein-coding			WP_002896372.1	putrescine ABC transporter permease PotI	281	CWM54_RS00670
NZ_PIOK01000001.1	140406	140894		plus	DUF2593 family protein			protein-coding			WP_061155210.1	DUF2593 family protein	162	CWM54_RS00675
NZ_PIOK01000001.1	140936	142063		plus	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC	rlmC		protein-coding			WP_100695644.1	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC	375	CWM54_RS00680
NZ_PIOK01000001.1	142142	142858		plus	response regulator transcription factor			protein-coding			WP_025712995.1	response regulator transcription factor	238	CWM54_RS00685
NZ_PIOK01000001.1	142855	144327		plus	histidine kinase dimerization/phospho-acceptor domain-containing protein			protein-coding			WP_100695646.1	histidine kinase dimerization/phospho-acceptor domain-containing protein	490	CWM54_RS00690
NZ_PIOK01000001.1	144410	145141		minus	arginine ABC transporter substrate-binding protein ArtJ	artJ		protein-coding			WP_008805821.1	arginine ABC transporter substrate-binding protein ArtJ	243	CWM54_RS00695
NZ_PIOK01000001.1	145325	145993		minus	arginine ABC transporter permease ArtM	artM		protein-coding			WP_008805822.1	arginine ABC transporter permease ArtM	222	CWM54_RS00700
NZ_PIOK01000001.1	145993	146709		minus	arginine ABC transporter permease ArtQ	artQ		protein-coding			WP_023288989.1	arginine ABC transporter permease ArtQ	238	CWM54_RS00705
NZ_PIOK01000001.1	146716	147447		minus	arginine ABC transporter substrate-binding protein ArtI	artI		protein-coding			WP_002896390.1	arginine ABC transporter substrate-binding protein ArtI	243	CWM54_RS00710
NZ_PIOK01000001.1	147468	148196		minus	arginine ABC transporter ATP-binding protein ArtP	artP		protein-coding			WP_012968630.1	arginine ABC transporter ATP-binding protein ArtP	242	CWM54_RS00715
NZ_PIOK01000001.1	148423	148938		minus	lipoprotein			protein-coding			WP_025712993.1	lipoprotein	171	CWM54_RS00720
NZ_PIOK01000001.1	149192	149464		minus	DUF1471 family periplasmic protein YahO	yahO		protein-coding			WP_008805825.1	DUF1471 family periplasmic protein YahO	90	CWM54_RS00725
NZ_PIOK01000001.1	149826	150965		plus	GGDEF domain-containing protein			protein-coding			WP_100695648.1	GGDEF domain-containing protein	379	CWM54_RS00730
NZ_PIOK01000001.1	150997	151827		plus	N-acetylmuramoyl-L-alanine amidase			protein-coding			WP_061155206.1	N-acetylmuramoyl-L-alanine amidase	276	CWM54_RS00735
NZ_PIOK01000001.1	151824	152837		minus	NAD(P)-dependent oxidoreductase			protein-coding			WP_044612794.1	NAD(P)-dependent oxidoreductase	337	CWM54_RS00740
NZ_PIOK01000001.1	152925	154367		minus	SDR family oxidoreductase			protein-coding			WP_100695650.1	SDR family oxidoreductase	480	CWM54_RS00745
NZ_PIOK01000001.1	154378	155379		minus	low-specificity L-threonine aldolase	ltaE		protein-coding			WP_100695652.1	low-specificity L-threonine aldolase	333	CWM54_RS00750
NZ_PIOK01000001.1	155418	157136		minus	ubiquinone-dependent pyruvate dehydrogenase	poxB		protein-coding			WP_074386614.1	ubiquinone-dependent pyruvate dehydrogenase	572	CWM54_RS00755
NZ_PIOK01000001.1	157288	157722		plus	DoxX family protein			protein-coding			WP_100695654.1	DoxX family protein	144	CWM54_RS00760
NZ_PIOK01000001.1	157930	158898		minus	NADH oxidoreductase	hcr		protein-coding			WP_100695656.1	NADH oxidoreductase	322	CWM54_RS00770
NZ_PIOK01000001.1	158909	160561		minus	hydroxylamine reductase	hcp		protein-coding			WP_061156393.1	hydroxylamine reductase	550	CWM54_RS00775
NZ_PIOK01000001.1	160705	161604		minus	lysine exporter LysO family protein			protein-coding			WP_100681555.1	lysine exporter LysO family protein	299	CWM54_RS00780
NZ_PIOK01000001.1	161720	162415		minus	aquaporin Z	aqpZ		protein-coding			WP_002896434.1	aquaporin Z	231	CWM54_RS00785
NZ_PIOK01000001.1	162835	164493		plus	ATP-dependent endonuclease			protein-coding			WP_061155199.1	ATP-dependent endonuclease	552	CWM54_RS00790
NZ_PIOK01000001.1	164631	165746		plus	macrolide transporter subunit MacA	macA		protein-coding			WP_100695658.1	macrolide transporter subunit MacA	371	CWM54_RS00795
NZ_PIOK01000001.1	165743	167683		plus	macrolide ABC transporter ATP-binding protein/permease MacB	macB		protein-coding			WP_061155197.1	macrolide ABC transporter ATP-binding protein/permease MacB	646	CWM54_RS00800
NZ_PIOK01000001.1	167750	167971		minus	cold shock-like protein CspD	cspD		protein-coding			WP_002896516.1	cold shock-like protein CspD	73	CWM54_RS00805
NZ_PIOK01000001.1	168297	168614		plus	ATP-dependent Clp protease adapter ClpS	clpS		protein-coding			WP_002896520.1	ATP-dependent Clp protease adapter ClpS	105	CWM54_RS00810
NZ_PIOK01000001.1	168645	170924		plus	ATP-dependent Clp protease ATP-binding subunit ClpA	clpA		protein-coding			WP_061155196.1	ATP-dependent Clp protease ATP-binding subunit ClpA	759	CWM54_RS00815
NZ_PIOK01000001.1	171043	171261		minus	translation initiation factor IF-1	infA		protein-coding			WP_001040187.1	translation initiation factor IF-1	72	CWM54_RS00820
NZ_PIOK01000001.1	171613	172317		minus	leucyl/phenylalanyl-tRNA--protein transferase	aat		protein-coding			WP_061155195.1	leucyl/phenylalanyl-tRNA--protein transferase	234	CWM54_RS00825
NZ_PIOK01000001.1	172357	174078		minus	cysteine/glutathione ABC transporter ATP-binding protein/permease CydC	cydC		protein-coding			WP_100681552.1	cysteine/glutathione ABC transporter ATP-binding protein/permease CydC	573	CWM54_RS00830
NZ_PIOK01000001.1	174079	175845		minus	cysteine/glutathione ABC transporter permease/ATP-binding protein CydD	cydD		protein-coding			WP_100695660.1	cysteine/glutathione ABC transporter permease/ATP-binding protein CydD	588	CWM54_RS00835
NZ_PIOK01000001.1	175960	176928		minus	thioredoxin-disulfide reductase	trxB		protein-coding			WP_012542328.1	thioredoxin-disulfide reductase	322	CWM54_RS00840
NZ_PIOK01000001.1	177461	177955		plus	leucine-responsive transcriptional regulator Lrp	lrp		protein-coding			WP_000228469.1	leucine-responsive transcriptional regulator Lrp	164	CWM54_RS00845
