Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_PIOG01000009.1	1766	3109		minus	ATP-binding protein			protein-coding			WP_074385769.1	ATP-binding protein	447	CWM53_RS00080
NZ_PIOG01000009.1	3106	3846		minus	response regulator			protein-coding			WP_004180014.1	response regulator	246	CWM53_RS00085
NZ_PIOG01000009.1	3933	4925		minus	alpha/beta hydrolase			protein-coding			WP_023322671.1	alpha/beta hydrolase	330	CWM53_RS00090
NZ_PIOG01000009.1	5169	6188		plus	dipeptidase			protein-coding			WP_100729640.1	dipeptidase	339	CWM53_RS00095
NZ_PIOG01000009.1	6325	6396		plus	pyrroloquinoline quinone precursor peptide PqqA	pqqA		protein-coding			WP_002905689.1	pyrroloquinoline quinone precursor peptide PqqA	23	CWM53_RS00100
NZ_PIOG01000009.1	6451	7377		plus	pyrroloquinoline quinone biosynthesis protein PqqB	pqqB		protein-coding			WP_100675547.1	pyrroloquinoline quinone biosynthesis protein PqqB	308	CWM53_RS00105
NZ_PIOG01000009.1	7371	8126		plus	pyrroloquinoline-quinone synthase PqqC	pqqC		protein-coding			WP_008804780.1	pyrroloquinoline-quinone synthase PqqC	251	CWM53_RS00110
NZ_PIOG01000009.1	8129	8407		plus	pyrroloquinoline quinone biosynthesis peptide chaperone PqqD	pqqD		protein-coding			WP_074385765.1	pyrroloquinoline quinone biosynthesis peptide chaperone PqqD	92	CWM53_RS00115
NZ_PIOG01000009.1	8394	9536		plus	pyrroloquinoline quinone biosynthesis protein PqqE	pqqE		protein-coding			WP_100729639.1	pyrroloquinoline quinone biosynthesis protein PqqE	380	CWM53_RS00120
NZ_PIOG01000009.1	9536	11821		plus	pyrroloquinoline quinone biosynthesis protein PqqF	pqqF		protein-coding			WP_100729638.1	pyrroloquinoline quinone biosynthesis protein PqqF	761	CWM53_RS31580
NZ_PIOG01000009.1	11805	12554		minus	glutamine amidotransferase			protein-coding			WP_074385762.1	glutamine amidotransferase	249	CWM53_RS00130
NZ_PIOG01000009.1	12666	14576		minus	penicillin-binding protein 2	mrdA		protein-coding			WP_165784122.1	penicillin-binding protein 2	636	CWM53_RS00135
NZ_PIOG01000009.1	14798	15430		minus	LysE family translocator			protein-coding			WP_100696390.1	LysE family translocator	210	CWM53_RS00140
NZ_PIOG01000009.1	15870	18047		plus	catalase/peroxidase HPI	katG		protein-coding			WP_100675542.1	catalase/peroxidase HPI	725	CWM53_RS00145
NZ_PIOG01000009.1	18083	19144		minus	cell division protein ZapE	zapE		protein-coding			WP_100630527.1	cell division protein ZapE	353	CWM53_RS00150
NZ_PIOG01000009.1	19407	20813		plus	MFS transporter			protein-coding			WP_074385757.1	MFS transporter	468	CWM53_RS00155
NZ_PIOG01000009.1	20835	21716		minus	LysR family transcriptional regulator			protein-coding			WP_061154484.1	LysR family transcriptional regulator	293	CWM53_RS00160
NZ_PIOG01000009.1	21862	24162		minus	FdhF/YdeP family oxidoreductase			protein-coding			WP_087730987.1	FdhF/YdeP family oxidoreductase	766	CWM53_RS00165
NZ_PIOG01000009.1	24484	25401		minus	bestrophin family ion channel			protein-coding			WP_049163577.1	bestrophin family ion channel	305	CWM53_RS00170
NZ_PIOG01000009.1	25646	26587		minus	cation diffusion facilitator family transporter			protein-coding			WP_100729637.1	cation diffusion facilitator family transporter	313	CWM53_RS00175
NZ_PIOG01000009.1	26808	27494		plus	ABC transporter substrate-binding protein			protein-coding			WP_100729636.1	ABC transporter substrate-binding protein	228	CWM53_RS00180
NZ_PIOG01000009.1	27498	28367		minus	oxygenase MpaB family protein			protein-coding			WP_074385754.1	oxygenase MpaB family protein	289	CWM53_RS00185
NZ_PIOG01000009.1	28471	28902		minus	OsmC family protein			protein-coding			WP_008804765.1	OsmC family protein	143	CWM53_RS00190
NZ_PIOG01000009.1	29016	29150		minus	hypothetical protein			protein-coding			WP_074385753.1	hypothetical protein	44	CWM53_RS30695
NZ_PIOG01000009.1	29175	29579		minus	YdeI family stress tolerance OB fold protein			protein-coding			WP_074385752.1	YdeI family stress tolerance OB fold protein	134	CWM53_RS00195
NZ_PIOG01000009.1	29725	30228		plus	hypothetical protein			protein-coding			WP_074385751.1	hypothetical protein	167	CWM53_RS00200
NZ_PIOG01000009.1	30237	30683		plus	DUF421 domain-containing protein			protein-coding			WP_061154478.1	DUF421 domain-containing protein	148	CWM53_RS00205
NZ_PIOG01000009.1	30998	31993		plus	SDR family oxidoreductase			protein-coding			WP_100675532.1	SDR family oxidoreductase	331	CWM53_RS00210
NZ_PIOG01000009.1	31990	33615		minus	alpha-amylase family protein			protein-coding			WP_100729635.1	alpha-amylase family protein	541	CWM53_RS00215
NZ_PIOG01000009.1	33670	33852		minus	hypothetical protein			protein-coding			WP_012968126.1	hypothetical protein	60	CWM53_RS00220
NZ_PIOG01000009.1	33870	34376		minus	DUF892 family protein			protein-coding			WP_074385747.1	DUF892 family protein	168	CWM53_RS00225
NZ_PIOG01000009.1	34400	34615		minus	hypothetical protein			protein-coding			WP_008804758.1	hypothetical protein	71	CWM53_RS00230
NZ_PIOG01000009.1	34817	35002		minus	general stress protein			protein-coding			WP_008804757.1	general stress protein	61	CWM53_RS00235
NZ_PIOG01000009.1	35656	36570		plus	SDR family oxidoreductase			protein-coding			WP_162677465.1	SDR family oxidoreductase	304	CWM53_RS00240
NZ_PIOG01000009.1	36737	36982		plus	DUF2543 family protein			protein-coding			WP_100729634.1	DUF2543 family protein	81	CWM53_RS00245
NZ_PIOG01000009.1	37050	37943		minus	LysR family transcriptional regulator			protein-coding			WP_074386184.1	LysR family transcriptional regulator	297	CWM53_RS00250
NZ_PIOG01000009.1	38058	38909		plus	Vmh family MBL fold metallo-hydrolase			protein-coding			WP_074385746.1	Vmh family MBL fold metallo-hydrolase	283	CWM53_RS00255
NZ_PIOG01000009.1	39087	39227		plus	stationary-phase-induced ribosome-associated protein	sra		protein-coding			WP_012541615.1	stationary-phase-induced ribosome-associated protein	46	CWM53_RS00260
NZ_PIOG01000009.1	39224	39352		minus	hypothetical protein			protein-coding			WP_012541614.1	hypothetical protein	42	CWM53_RS30700
NZ_PIOG01000009.1	39408	41105		plus	NAD-dependent malic enzyme			protein-coding			WP_008804752.1	NAD-dependent malic enzyme	565	CWM53_RS00265
NZ_PIOG01000009.1	41289	41984		plus	glycosyl transferase			protein-coding			WP_100729633.1	glycosyl transferase	231	CWM53_RS00270
NZ_PIOG01000009.1	41981	42667		plus	hypothetical protein			protein-coding			WP_100729632.1	hypothetical protein	228	CWM53_RS00275
NZ_PIOG01000009.1	43025	44740		plus	ABC-F family ATP-binding cassette domain-containing protein			protein-coding			WP_100729631.1	ABC-F family ATP-binding cassette domain-containing protein	571	CWM53_RS00280
NZ_PIOG01000009.1	44778	45101		minus	GNAT family N-acetyltransferase			protein-coding			WP_227520771.1	GNAT family N-acetyltransferase	107	CWM53_RS31775
NZ_PIOG01000009.1	45027	45179		plus	uncharacterized gene			pseudogene						CWM53_RS31780
NZ_PIOG01000009.1	45495	45731		minus	uncharacterized gene			pseudogene						CWM53_RS32190
NZ_PIOG01000009.1	45899	46498		minus	inorganic diphosphatase			protein-coding			WP_074385741.1	inorganic diphosphatase	199	CWM53_RS00290
NZ_PIOG01000009.1	46752	47762		plus	alcohol dehydrogenase AdhP	adhP		protein-coding			WP_060875756.1	alcohol dehydrogenase AdhP	336	CWM53_RS00295
NZ_PIOG01000009.1	47920	49542		plus	TIGR04028 family ABC transporter substrate-binding protein			protein-coding			WP_100729630.1	TIGR04028 family ABC transporter substrate-binding protein	540	CWM53_RS00300
NZ_PIOG01000009.1	49553	50497		plus	ABC transporter permease			protein-coding			WP_100729629.1	ABC transporter permease	314	CWM53_RS00305
NZ_PIOG01000009.1	50494	51342		plus	ABC transporter permease			protein-coding			WP_088717340.1	ABC transporter permease	282	CWM53_RS00310
NZ_PIOG01000009.1	51339	52955		plus	ABC transporter ATP-binding protein			protein-coding			WP_074385738.1	ABC transporter ATP-binding protein	538	CWM53_RS00315
NZ_PIOG01000009.1	52955	53941		plus	putative FMN-dependent luciferase-like monooxygenase			protein-coding			WP_165784991.1	putative FMN-dependent luciferase-like monooxygenase	328	CWM53_RS00320
NZ_PIOG01000009.1	53951	55042		plus	alkylhydroperoxidase domain protein			protein-coding			WP_100729627.1	alkylhydroperoxidase domain protein	363	CWM53_RS00325
NZ_PIOG01000009.1	55049	56203		minus	MFS transporter AraJ	araJ		protein-coding			WP_023340216.1	MFS transporter AraJ	384	CWM53_RS00330
NZ_PIOG01000009.1	56482	56919		plus	VOC family protein			protein-coding			WP_100729626.1	VOC family protein	145	CWM53_RS00335
NZ_PIOG01000009.1	57006	57824		plus	polyphosphate kinase 2	ppk2		protein-coding			WP_012541603.1	polyphosphate kinase 2	272	CWM53_RS00340
NZ_PIOG01000009.1	58003	58191		plus	hypothetical protein			protein-coding			WP_100680336.1	hypothetical protein	62	CWM53_RS00345
NZ_PIOG01000009.1	58191	58514		plus	CcdB family protein			protein-coding			WP_023289845.1	CcdB family protein	107	CWM53_RS00350
NZ_PIOG01000009.1	58558	59214		minus	formate dehydrogenase-N subunit gamma	fdnI		protein-coding			WP_048330292.1	formate dehydrogenase-N subunit gamma	218	CWM53_RS00355
NZ_PIOG01000009.1	59207	60091		minus	formate dehydrogenase subunit beta	fdxH		protein-coding			WP_100729625.1	formate dehydrogenase subunit beta	294	CWM53_RS00360
NZ_PIOG01000009.1	60103	61146		minus	molybdopterin dinucleotide binding domain-containing protein			protein-coding			WP_319829935.1	molybdopterin dinucleotide binding domain-containing protein	347	CWM53_RS00365
NZ_PIOG01000010.1	1	1193		minus	MFS transporter			protein-coding			WP_100750705.1	MFS transporter	397	CWM53_RS00370
NZ_PIOG01000010.1	1575	2375		plus	YdcF family protein			protein-coding			WP_100729859.1	YdcF family protein	266	CWM53_RS00375
NZ_PIOG01000010.1	2437	2574		minus	hypothetical protein			protein-coding			WP_165784132.1	hypothetical protein	45	CWM53_RS30705
NZ_PIOG01000010.1	2573	4012		plus	aldehyde dehydrogenase	aldA		protein-coding			WP_100630840.1	aldehyde dehydrogenase	479	CWM53_RS00380
NZ_PIOG01000010.1	4060	5058		minus	type I glyceraldehyde-3-phosphate dehydrogenase	gap		protein-coding			WP_061154755.1	type I glyceraldehyde-3-phosphate dehydrogenase	332	CWM53_RS00385
NZ_PIOG01000010.1	5341	5499		plus	YqaE/Pmp3 family membrane protein			protein-coding			WP_002903230.1	YqaE/Pmp3 family membrane protein	52	CWM53_RS00390
NZ_PIOG01000010.1	5539	5931		minus	DUF1398 domain-containing protein			protein-coding			WP_016160930.1	DUF1398 domain-containing protein	130	CWM53_RS00395
NZ_PIOG01000010.1	6192	6425		minus	sulfurtransferase-like selenium metabolism protein YedF	yedF		protein-coding			WP_002903233.1	sulfurtransferase-like selenium metabolism protein YedF	77	CWM53_RS00400
NZ_PIOG01000010.1	6422	7633		minus	selenium metabolism membrane protein YedE/FdhT	yedE		protein-coding			WP_100630839.1	selenium metabolism membrane protein YedE/FdhT	403	CWM53_RS00405
NZ_PIOG01000010.1	7737	8090		minus	DUF1304 domain-containing protein			protein-coding			WP_100675655.1	DUF1304 domain-containing protein	117	CWM53_RS00410
NZ_PIOG01000010.1	8328	8807		plus	hypothetical protein			protein-coding			WP_165784151.1	hypothetical protein	159	CWM53_RS00415
NZ_PIOG01000010.1	8877	9080		minus	putative selenium delivery protein YdfZ	ydfZ		protein-coding			WP_061154751.1	putative selenium delivery protein YdfZ	67	CWM53_RS00420
NZ_PIOG01000010.1	9380	10408		plus	CorA family divalent cation transporter			protein-coding			WP_100729860.1	CorA family divalent cation transporter	342	CWM53_RS00430
NZ_PIOG01000010.1	10422	11594		minus	MalY/PatB family protein			protein-coding			WP_074385983.1	MalY/PatB family protein	390	CWM53_RS00435
NZ_PIOG01000010.1	11647	12071		minus	glucose PTS transporter subunit EIIB			protein-coding			WP_165784992.1	glucose PTS transporter subunit EIIB	140	CWM53_RS00440
NZ_PIOG01000011.1	10	294		minus	BMC domain-containing protein			protein-coding			WP_002442227.1	BMC domain-containing protein	94	CWM53_RS00445
NZ_PIOG01000011.1	312	590		minus	BMC domain-containing protein			protein-coding			WP_004182810.1	BMC domain-containing protein	92	CWM53_RS00450
NZ_PIOG01000011.1	1037	1555		minus	FidL-like protein			protein-coding			WP_100730524.1	FidL-like protein	172	CWM53_RS00455
NZ_PIOG01000011.1	1552	2355		minus	winged helix-turn-helix domain-containing protein			protein-coding			WP_074387176.1	winged helix-turn-helix domain-containing protein	267	CWM53_RS00460
NZ_PIOG01000011.1	2377	2961		minus	TetR/AcrR family transcriptional regulator			protein-coding			WP_064180527.1	TetR/AcrR family transcriptional regulator	194	CWM53_RS00465
NZ_PIOG01000011.1	3103	3885		minus	NAD(P)H-dependent oxidoreductase			protein-coding			WP_074387175.1	NAD(P)H-dependent oxidoreductase	260	CWM53_RS00470
NZ_PIOG01000011.1	3972	4880		plus	LysR family transcriptional regulator			protein-coding			WP_074387174.1	LysR family transcriptional regulator	302	CWM53_RS00475
NZ_PIOG01000011.1	4874	5293		plus	FosA5 family fosfomycin resistance glutathione transferase	fosA		protein-coding			WP_074387173.1	FosA5 family fosfomycin resistance glutathione transferase	139	CWM53_RS00480
NZ_PIOG01000011.1	5461	5748		plus	BrnT family toxin			protein-coding			WP_012542979.1	BrnT family toxin	95	CWM53_RS00485
NZ_PIOG01000011.1	5735	6037		plus	BrnA antitoxin family protein			protein-coding			WP_061155895.1	BrnA antitoxin family protein	100	CWM53_RS00490
NZ_PIOG01000011.1	6117	7529		minus	PLP-dependent aminotransferase family protein			protein-coding			WP_074387172.1	PLP-dependent aminotransferase family protein	470	CWM53_RS00495
NZ_PIOG01000011.1	7707	7871		plus	DUF1127 domain-containing protein			protein-coding			WP_008807599.1	DUF1127 domain-containing protein	54	CWM53_RS00500
NZ_PIOG01000011.1	8037	8501		plus	MarR family transcriptional regulator			protein-coding			WP_074387171.1	MarR family transcriptional regulator	154	CWM53_RS00505
NZ_PIOG01000011.1	8508	9575		plus	HlyD family secretion protein			protein-coding			WP_100730523.1	HlyD family secretion protein	355	CWM53_RS00510
NZ_PIOG01000011.1	9565	10629		plus	DUF2955 domain-containing protein			protein-coding			WP_100730522.1	DUF2955 domain-containing protein	354	CWM53_RS00515
NZ_PIOG01000011.1	10626	10880		minus	DUF3343 domain-containing protein			protein-coding			WP_061155890.1	DUF3343 domain-containing protein	84	CWM53_RS00520
NZ_PIOG01000011.1	10877	11644		minus	putative 2-hydroxyacyl-CoA dehydratase activator YjiL	yjiL		protein-coding			WP_100730521.1	putative 2-hydroxyacyl-CoA dehydratase activator YjiL	255	CWM53_RS00525
NZ_PIOG01000011.1	11654	12805		minus	double-cubane-cluster-containing anaerobic reductase			protein-coding			WP_061155888.1	double-cubane-cluster-containing anaerobic reductase	383	CWM53_RS00530
NZ_PIOG01000011.1	12903	13142		minus	DUF2164 domain-containing protein			protein-coding			WP_025713129.1	DUF2164 domain-containing protein	79	CWM53_RS00535
NZ_PIOG01000011.1	13168	14415		minus	multidrug efflux MFS transporter MdtM	mdtM		protein-coding			WP_100676432.1	multidrug efflux MFS transporter MdtM	415	CWM53_RS00540
NZ_PIOG01000011.1	14469	15761		minus	DUF445 domain-containing protein			protein-coding			WP_008807587.1	DUF445 domain-containing protein	430	CWM53_RS00545
NZ_PIOG01000011.1	15754	16416		minus	LysE family translocator			protein-coding			WP_100730520.1	LysE family translocator	220	CWM53_RS00550
NZ_PIOG01000011.1	16464	17279		minus	AraC family transcriptional regulator			protein-coding			WP_100632217.1	AraC family transcriptional regulator	271	CWM53_RS00555
NZ_PIOG01000011.1	17497	18435		plus	Rpn family recombination-promoting nuclease/putative transposase			protein-coding			WP_100632216.1	Rpn family recombination-promoting nuclease/putative transposase	312	CWM53_RS00560
NZ_PIOG01000011.1	18598	19968		plus	NAD-dependent succinate-semialdehyde dehydrogenase			protein-coding			WP_074387164.1	NAD-dependent succinate-semialdehyde dehydrogenase	456	CWM53_RS00565
NZ_PIOG01000011.1	20066	20611		minus	YfaZ family outer membrane protein			protein-coding			WP_004204167.1	YfaZ family outer membrane protein	181	CWM53_RS00570
NZ_PIOG01000011.1	21005	21961		minus	GTPase	yjiA		protein-coding			WP_100730519.1	GTPase	318	CWM53_RS00575
NZ_PIOG01000011.1	21973	22176		minus	YbdD/YjiX family protein			protein-coding			WP_002887451.1	YbdD/YjiX family protein	67	CWM53_RS00580
NZ_PIOG01000011.1	22286	24436		minus	carbon starvation CstA family protein			protein-coding			WP_012542965.1	carbon starvation CstA family protein	716	CWM53_RS00585
NZ_PIOG01000011.1	24977	26659		plus	ShlB/FhaC/HecB family hemolysin secretion/activation protein			protein-coding			WP_100730518.1	ShlB/FhaC/HecB family hemolysin secretion/activation protein	560	CWM53_RS00590
NZ_PIOG01000011.1	26748	34655		plus	hemagglutinin repeat-containing protein			protein-coding			WP_100750706.1	hemagglutinin repeat-containing protein	2635	CWM53_RS00595
NZ_PIOG01000011.1	34652	34906		plus	hypothetical protein			protein-coding			WP_052264175.1	hypothetical protein	84	CWM53_RS00600
NZ_PIOG01000011.1	34945	35751		plus	CdiA family toxin C-terminal domain-containing protein			protein-coding			WP_280178933.1	CdiA family toxin C-terminal domain-containing protein	268	CWM53_RS00605
NZ_PIOG01000011.1	35751	36101		plus	ribonuclease toxin immunity protein CdiI	cdiI		protein-coding			WP_100631995.1	ribonuclease toxin immunity protein CdiI	116	CWM53_RS00610
NZ_PIOG01000012.1	1	391		minus	EAL domain-containing protein			protein-coding			WP_133124331.1	EAL domain-containing protein	130	CWM53_RS00615
NZ_PIOG01000013.1	511	756		plus	restriction endonuclease			protein-coding			WP_165784993.1	restriction endonuclease	82	CWM53_RS00620
NZ_PIOG01000014.1	1	235		plus	23S ribosomal RNA			rRNA						CWM53_RS00625
NZ_PIOG01000014.1	332	447		plus	5S ribosomal RNA	rrf		rRNA						CWM53_RS00630
NZ_PIOG01000014.1	462	537		plus	tRNA-Thr			tRNA						CWM53_RS00635
NZ_PIOG01000014.1	576	691		plus	5S ribosomal RNA	rrf		rRNA						CWM53_RS00640
NZ_PIOG01000014.1	1129	1350		minus	hypothetical protein			protein-coding			WP_100730530.1	hypothetical protein	73	CWM53_RS00645
NZ_PIOG01000014.1	1628	4738		minus	efflux RND transporter permease subunit			protein-coding			WP_100730531.1	efflux RND transporter permease subunit	1036	CWM53_RS00650
NZ_PIOG01000014.1	4751	5890		minus	efflux RND transporter periplasmic adaptor subunit			protein-coding			WP_100730532.1	efflux RND transporter periplasmic adaptor subunit	379	CWM53_RS00655
NZ_PIOG01000014.1	6269	6922		plus	acrEF/envCD operon transcriptional regulator	envR		protein-coding			WP_100730533.1	acrEF/envCD operon transcriptional regulator	217	CWM53_RS00660
NZ_PIOG01000014.1	7007	7303		minus	DNA-binding transcriptional regulator Fis	fis		protein-coding			WP_000462905.1	DNA-binding transcriptional regulator Fis	98	CWM53_RS00665
NZ_PIOG01000014.1	7285	8293		minus	uncharacterized gene	dusB		pseudogene						CWM53_RS00670
NZ_PIOG01000014.1	8651	9532		minus	50S ribosomal protein L11 methyltransferase	prmA		protein-coding			WP_061153150.1	50S ribosomal protein L11 methyltransferase	293	CWM53_RS00675
NZ_PIOG01000014.1	9544	10995		minus	sodium/pantothenate symporter	panF		protein-coding			WP_061153151.1	sodium/pantothenate symporter	483	CWM53_RS00680
NZ_PIOG01000014.1	10985	11227		minus	YhdT family protein			protein-coding			WP_061153152.1	YhdT family protein	80	CWM53_RS00685
NZ_PIOG01000014.1	11338	12687		minus	acetyl-CoA carboxylase biotin carboxylase subunit	accC		protein-coding			WP_061153153.1	acetyl-CoA carboxylase biotin carboxylase subunit	449	CWM53_RS00690
NZ_PIOG01000014.1	12698	13165		minus	acetyl-CoA carboxylase biotin carboxyl carrier protein	accB		protein-coding			WP_008806696.1	acetyl-CoA carboxylase biotin carboxyl carrier protein	155	CWM53_RS00695
NZ_PIOG01000014.1	13188	13640		minus	type II 3-dehydroquinate dehydratase	aroQ		protein-coding			WP_012540446.1	type II 3-dehydroquinate dehydratase	150	CWM53_RS00705
NZ_PIOG01000014.1	13873	14472		minus	protein-methionine-sulfoxide reductase heme-binding subunit MsrQ	msrQ		protein-coding			WP_074387429.1	protein-methionine-sulfoxide reductase heme-binding subunit MsrQ	199	CWM53_RS00710
NZ_PIOG01000014.1	14472	15473		minus	protein-methionine-sulfoxide reductase catalytic subunit MsrP	msrP		protein-coding			WP_061153157.1	protein-methionine-sulfoxide reductase catalytic subunit MsrP	333	CWM53_RS00715
NZ_PIOG01000014.1	15703	15894		plus	hypothetical protein			protein-coding			WP_074387437.1	hypothetical protein	63	CWM53_RS00720
NZ_PIOG01000014.1	15974	17914		plus	RNase E specificity factor CsrD	csrD		protein-coding			WP_061153158.1	RNase E specificity factor CsrD	646	CWM53_RS00725
NZ_PIOG01000014.1	18220	19263		plus	rod shape-determining protein MreB	mreB		protein-coding			WP_002918653.1	rod shape-determining protein MreB	347	CWM53_RS00735
NZ_PIOG01000014.1	19333	20325		plus	rod shape-determining protein MreC	mreC		protein-coding			WP_008806690.1	rod shape-determining protein MreC	330	CWM53_RS00740
NZ_PIOG01000014.1	20325	20813		plus	rod shape-determining protein MreD	mreD		protein-coding			WP_008806689.1	rod shape-determining protein MreD	162	CWM53_RS00745
NZ_PIOG01000014.1	20821	21402		plus	nucleoside triphosphate pyrophosphatase			protein-coding			WP_071839031.1	nucleoside triphosphate pyrophosphatase	193	CWM53_RS00750
NZ_PIOG01000014.1	21405	22874		plus	ribonuclease G	rng		protein-coding			WP_008806687.1	ribonuclease G	489	CWM53_RS00755
NZ_PIOG01000014.1	22912	26709		plus	AsmA2 domain-containing protein YhdP	yhdP		protein-coding			WP_074387430.1	AsmA2 domain-containing protein YhdP	1265	CWM53_RS00760
NZ_PIOG01000014.1	26798	28243		plus	metalloprotease TldD	tldD		protein-coding			WP_008806685.1	metalloprotease TldD	481	CWM53_RS00765
NZ_PIOG01000014.1	28279	29208		minus	HTH-type transcriptional activator AaeR	aaeR		protein-coding			WP_074387431.1	HTH-type transcriptional activator AaeR	309	CWM53_RS00770
NZ_PIOG01000014.1	29340	29543		plus	p-hydroxybenzoic acid efflux pump operon protein AaeX	aaeX		protein-coding			WP_002918640.1	p-hydroxybenzoic acid efflux pump operon protein AaeX	67	CWM53_RS00775
NZ_PIOG01000014.1	29551	30483		plus	p-hydroxybenzoic acid efflux pump subunit AaeA	aaeA		protein-coding			WP_008806683.1	p-hydroxybenzoic acid efflux pump subunit AaeA	310	CWM53_RS00780
NZ_PIOG01000014.1	30489	32456		plus	p-hydroxybenzoic acid efflux pump subunit AaeB	aaeB		protein-coding			WP_061153163.1	p-hydroxybenzoic acid efflux pump subunit AaeB	655	CWM53_RS00785
NZ_PIOG01000014.1	32536	32811		plus	barstar family protein			protein-coding			WP_061153164.1	barstar family protein	91	CWM53_RS00790
NZ_PIOG01000014.1	33068	34090		plus	alpha/beta hydrolase			protein-coding			WP_100676581.1	alpha/beta hydrolase	340	CWM53_RS00795
NZ_PIOG01000014.1	34202	34468		minus	DUF1471 family stress response protein YhcN-B	yhcN-B		protein-coding			WP_061153165.1	DUF1471 family stress response protein YhcN-B	88	CWM53_RS00800
NZ_PIOG01000014.1	34567	34830		minus	peroxide/acid stress response protein YhcN	yhcN		protein-coding			WP_061153166.1	peroxide/acid stress response protein YhcN	87	CWM53_RS00805
NZ_PIOG01000014.1	35202	35672		minus	transcriptional regulator ArgR	argR		protein-coding			WP_002918625.1	transcriptional regulator ArgR	156	CWM53_RS00810
NZ_PIOG01000014.1	36087	37025		plus	malate dehydrogenase	mdh		protein-coding			WP_100730534.1	malate dehydrogenase	312	CWM53_RS00815
NZ_PIOG01000014.1	37157	37786		plus	GntR family transcriptional regulator			protein-coding			WP_100632210.1	GntR family transcriptional regulator	209	CWM53_RS00820
NZ_PIOG01000014.1	37773	38438		plus	GntR family transcriptional regulator			protein-coding			WP_100632211.1	GntR family transcriptional regulator	221	CWM53_RS00825
NZ_PIOG01000014.1	38650	39918		plus	SLC13 family permease			protein-coding			WP_012967161.1	SLC13 family permease	422	CWM53_RS00830
NZ_PIOG01000014.1	39951	40850		plus	L(+)-tartrate dehydratase subunit alpha	ttdA		protein-coding			WP_012540456.1	L(+)-tartrate dehydratase subunit alpha	299	CWM53_RS00835
NZ_PIOG01000014.1	40850	41467		plus	L(+)-tartrate dehydratase subunit beta	ttdB		protein-coding			WP_074387435.1	L(+)-tartrate dehydratase subunit beta	205	CWM53_RS00840
NZ_PIOG01000014.1	41609	41860		plus	oxaloacetate decarboxylase subunit gamma			protein-coding			WP_074387436.1	oxaloacetate decarboxylase subunit gamma	83	CWM53_RS00845
NZ_PIOG01000015.1	1	1502		plus	ABC transporter permease			protein-coding			WP_165784994.1	ABC transporter permease	499	CWM53_RS00850
NZ_PIOG01000015.1	1502	2626		plus	ABC transporter permease			protein-coding			WP_012542996.1	ABC transporter permease	374	CWM53_RS00855
NZ_PIOG01000015.1	2667	2984		minus	hypothetical protein			protein-coding			WP_012969041.1	hypothetical protein	105	CWM53_RS00860
NZ_PIOG01000015.1	3308	3583		minus	DUF2574 family protein			protein-coding			WP_012969042.1	DUF2574 family protein	91	CWM53_RS00865
NZ_PIOG01000016.1	3	590		plus	proline iminopeptidase-family hydrolase			protein-coding			WP_227521680.1	proline iminopeptidase-family hydrolase	196	CWM53_RS00875
