Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_PJDI01000001.1	14165	15157		plus	transketolase family protein			protein-coding			WP_061155255.1	transketolase family protein	330	CWM65_RS00075
NZ_PJDI01000001.1	15374	16729		plus	ATP-dependent RNA helicase RhlE	rhlE		protein-coding			WP_008805766.1	ATP-dependent RNA helicase RhlE	451	CWM65_RS00080
NZ_PJDI01000001.1	16917	19073		plus	ATP-dependent DNA helicase DinG	dinG		protein-coding			WP_100676027.1	ATP-dependent DNA helicase DinG	718	CWM65_RS00085
NZ_PJDI01000001.1	19103	20071		plus	DNA-binding protein YbiB	ybiB		protein-coding			WP_100676026.1	DNA-binding protein YbiB	322	CWM65_RS00090
NZ_PJDI01000001.1	20180	20440		minus	DUF1471 family protein YbiJ	ybiJ		protein-coding			WP_004176772.1	DUF1471 family protein YbiJ	86	CWM65_RS00095
NZ_PJDI01000001.1	20726	20992		minus	DksA/TraR family C4-type zinc finger protein			protein-coding			WP_100676025.1	DksA/TraR family C4-type zinc finger protein	88	CWM65_RS00100
NZ_PJDI01000001.1	21013	21273		minus	DUF1471 domain-containing protein			protein-coding			WP_074386616.1	DUF1471 domain-containing protein	86	CWM65_RS00105
NZ_PJDI01000001.1	21414	22028		minus	flavin reductase family protein			protein-coding			WP_074386472.1	flavin reductase family protein	204	CWM65_RS00110
NZ_PJDI01000001.1	22125	23039		plus	23S rRNA (adenine(1618)-N(6))-methyltransferase RlmF	rlmF		protein-coding			WP_008805773.1	23S rRNA (adenine(1618)-N(6))-methyltransferase RlmF	304	CWM65_RS00115
NZ_PJDI01000001.1	23042	25237		minus	mechanosensitive channel protein	ybiO		protein-coding			WP_074386471.1	mechanosensitive channel protein	731	CWM65_RS00120
NZ_PJDI01000001.1	25350	26072		minus	glutamine ABC transporter ATP-binding protein GlnQ	glnQ		protein-coding			WP_100676024.1	glutamine ABC transporter ATP-binding protein GlnQ	240	CWM65_RS00125
NZ_PJDI01000001.1	26069	26728		minus	glutamine ABC transporter permease GlnP	glnP		protein-coding			WP_002895837.1	glutamine ABC transporter permease GlnP	219	CWM65_RS00130
NZ_PJDI01000001.1	26854	27600		minus	glutamine ABC transporter substrate-binding protein GlnH	glnH		protein-coding			WP_004886198.1	glutamine ABC transporter substrate-binding protein GlnH	248	CWM65_RS00135
NZ_PJDI01000001.1	28031	28534		minus	DNA starvation/stationary phase protection protein Dps	dps		protein-coding			WP_004886200.1	DNA starvation/stationary phase protection protein Dps	167	CWM65_RS00140
NZ_PJDI01000001.1	28772	29659		minus	threonine/homoserine exporter RhtA	rhtA		protein-coding			WP_061155246.1	threonine/homoserine exporter RhtA	295	CWM65_RS00145
NZ_PJDI01000001.1	30011	30526		plus	outer membrane protein OmpX	ompX		protein-coding			WP_008805777.1	outer membrane protein OmpX	171	CWM65_RS00150
NZ_PJDI01000001.1	30617	32197		minus	phosphoethanolamine transferase			protein-coding			WP_100676023.1	phosphoethanolamine transferase	526	CWM65_RS00155
NZ_PJDI01000001.1	32467	32592		minus	manganase accumulation protein MntS	mntS		protein-coding			WP_074386468.1	manganase accumulation protein MntS	41	CWM65_RS00160
NZ_PJDI01000001.1	32778	33251		plus	manganese-binding transcriptional regulator MntR	mntR		protein-coding			WP_008805779.1	manganese-binding transcriptional regulator MntR	157	CWM65_RS00165
NZ_PJDI01000001.1	33248	34360		plus	anion transporter			protein-coding			WP_100676022.1	anion transporter	370	CWM65_RS00170
NZ_PJDI01000001.1	34468	35508		plus	aldo/keto reductase			protein-coding			WP_074386466.1	aldo/keto reductase	346	CWM65_RS00175
NZ_PJDI01000001.1	35664	37040		plus	glycoside hydrolase family 1 protein			protein-coding			WP_100676021.1	glycoside hydrolase family 1 protein	458	CWM65_RS00180
NZ_PJDI01000001.1	37108	37824		plus	GntR family transcriptional regulator			protein-coding			WP_100676020.1	GntR family transcriptional regulator	238	CWM65_RS00185
NZ_PJDI01000001.1	37948	38862		minus	L,D-transpeptidase	ldtB		protein-coding			WP_061155240.1	L,D-transpeptidase	304	CWM65_RS00190
NZ_PJDI01000001.1	39064	39979		minus	uncharacterized gene			pseudogene						CWM65_RS00195
NZ_PJDI01000001.1	40028	41620		plus	ABC-F family ATPase			protein-coding			WP_061155238.1	ABC-F family ATPase	530	CWM65_RS00200
NZ_PJDI01000001.1	41998	44361		minus	glycoside hydrolase family 31 protein			protein-coding			WP_100676018.1	glycoside hydrolase family 31 protein	787	CWM65_RS00210
NZ_PJDI01000001.1	44377	45678		minus	MFS transporter			protein-coding			WP_100631676.1	MFS transporter	433	CWM65_RS00215
NZ_PJDI01000001.1	45978	47051		plus	LacI family DNA-binding transcriptional regulator			protein-coding			WP_100676017.1	LacI family DNA-binding transcriptional regulator	357	CWM65_RS00220
NZ_PJDI01000001.1	47048	48313		minus	DUF1479 domain-containing protein			protein-coding			WP_100676016.1	DUF1479 domain-containing protein	421	CWM65_RS00225
NZ_PJDI01000001.1	48454	49269		minus	Cof-type HAD-IIB family hydrolase			protein-coding			WP_100676015.1	Cof-type HAD-IIB family hydrolase	271	CWM65_RS00230
NZ_PJDI01000001.1	49450	51882		minus	formate C-acetyltransferase/glycerol dehydratase family glycyl radical enzyme			protein-coding			WP_008805792.1	formate C-acetyltransferase/glycerol dehydratase family glycyl radical enzyme	810	CWM65_RS00235
NZ_PJDI01000001.1	51887	52786		minus	glycyl-radical enzyme activating protein			protein-coding			WP_074386456.1	glycyl-radical enzyme activating protein	299	CWM65_RS00240
NZ_PJDI01000001.1	52942	53697		minus	molybdopterin-synthase adenylyltransferase MoeB	moeB		protein-coding			WP_100676014.1	molybdopterin-synthase adenylyltransferase MoeB	251	CWM65_RS00245
NZ_PJDI01000001.1	53697	54932		minus	molybdopterin molybdotransferase MoeA	moeA		protein-coding			WP_074386455.1	molybdopterin molybdotransferase MoeA	411	CWM65_RS00250
NZ_PJDI01000001.1	55166	56107		plus	beta-aspartyl-peptidase	iaaA		protein-coding			WP_074386454.1	beta-aspartyl-peptidase	313	CWM65_RS00255
NZ_PJDI01000001.1	56125	57984		plus	glutathione ABC transporter ATP-binding protein GsiA	gsiA		protein-coding			WP_074386453.1	glutathione ABC transporter ATP-binding protein GsiA	619	CWM65_RS00260
NZ_PJDI01000001.1	58017	59558		plus	glutathione ABC transporter substrate-binding protein GsiB	gsiB		protein-coding			WP_074386452.1	glutathione ABC transporter substrate-binding protein GsiB	513	CWM65_RS00265
NZ_PJDI01000001.1	59631	60551		plus	glutathione ABC transporter permease GsiC	gsiC		protein-coding			WP_008805798.1	glutathione ABC transporter permease GsiC	306	CWM65_RS00270
NZ_PJDI01000001.1	60553	61464		plus	glutathione ABC transporter permease GsiD	gsiD		protein-coding			WP_004147729.1	glutathione ABC transporter permease GsiD	303	CWM65_RS00275
NZ_PJDI01000001.1	61800	63125		minus	30S ribosomal protein S12 methylthiotransferase RimO	rimO		protein-coding			WP_061155225.1	30S ribosomal protein S12 methylthiotransferase RimO	441	CWM65_RS00285
NZ_PJDI01000001.1	63371	64273		plus	Kdo hydroxylase family protein			protein-coding			WP_074386450.1	Kdo hydroxylase family protein	300	CWM65_RS00290
NZ_PJDI01000001.1	64301	65542		minus	oligosaccharide MFS transporter			protein-coding			WP_061155223.1	oligosaccharide MFS transporter	413	CWM65_RS00295
NZ_PJDI01000001.1	65921	66304		plus	biofilm formation regulator BssR	bssR		protein-coding			WP_100631669.1	biofilm formation regulator BssR	127	CWM65_RS00300
NZ_PJDI01000001.1	66420	67529		plus	PQQ-dependent sugar dehydrogenase			protein-coding			WP_100631668.1	PQQ-dependent sugar dehydrogenase	369	CWM65_RS00305
NZ_PJDI01000001.1	67532	68158		minus	glutathione S-transferase family protein			protein-coding			WP_100631667.1	glutathione S-transferase family protein	208	CWM65_RS00310
NZ_PJDI01000001.1	68414	69616		plus	serine-type D-Ala-D-Ala carboxypeptidase	dacC		protein-coding			WP_004201290.1	serine-type D-Ala-D-Ala carboxypeptidase	400	CWM65_RS00315
NZ_PJDI01000001.1	69656	70414		minus	DNA-binding transcriptional repressor DeoR	deoR		protein-coding			WP_004151717.1	DNA-binding transcriptional repressor DeoR	252	CWM65_RS00320
NZ_PJDI01000001.1	70517	71110		minus	undecaprenyl-diphosphate phosphatase	ybjG		protein-coding			WP_074386446.1	undecaprenyl-diphosphate phosphatase	197	CWM65_RS00325
NZ_PJDI01000001.1	71453	72685		plus	multidrug efflux MFS transporter KdeA	kdeA		protein-coding			WP_008805806.1	multidrug efflux MFS transporter KdeA	410	CWM65_RS00335
NZ_PJDI01000001.1	72725	73537		minus	Cof-type HAD-IIB family hydrolase			protein-coding			WP_074386445.1	Cof-type HAD-IIB family hydrolase	270	CWM65_RS00340
NZ_PJDI01000001.1	73537	74739		minus	MFS transporter			protein-coding			WP_008805808.1	MFS transporter	400	CWM65_RS00345
NZ_PJDI01000001.1	74822	75385		plus	TetR family transcriptional regulator			protein-coding			WP_032735116.1	TetR family transcriptional regulator	187	CWM65_RS00350
NZ_PJDI01000001.1	75563	77248		minus	aspartate:alanine antiporter			protein-coding			WP_008805810.1	aspartate:alanine antiporter	561	CWM65_RS00355
NZ_PJDI01000001.1	77516	77899		plus	inner membrane protein YbjM	ybjM		protein-coding			WP_008805811.1	inner membrane protein YbjM	127	CWM65_RS00360
NZ_PJDI01000001.1	77906	78169		minus	GrxA family glutaredoxin			protein-coding			WP_002896352.1	GrxA family glutaredoxin	87	CWM65_RS00365
NZ_PJDI01000001.1	78372	78659		plus	YbjC family protein			protein-coding			WP_074386444.1	YbjC family protein	95	CWM65_RS00370
NZ_PJDI01000001.1	78643	79365		plus	nitroreductase NfsA	nfsA		protein-coding			WP_074386443.1	nitroreductase NfsA	240	CWM65_RS00375
NZ_PJDI01000001.1	79480	80382		plus	30S ribosomal protein S6--L-glutamate ligase	rimK		protein-coding			WP_061155214.1	30S ribosomal protein S6--L-glutamate ligase	300	CWM65_RS00380
NZ_PJDI01000001.1	80471	80950		plus	YbjN domain-containing protein			protein-coding			WP_061155213.1	YbjN domain-containing protein	159	CWM65_RS00385
NZ_PJDI01000001.1	81299	82411		plus	spermidine/putrescine ABC transporter substrate-binding protein PotF	potF		protein-coding			WP_074386442.1	spermidine/putrescine ABC transporter substrate-binding protein PotF	370	CWM65_RS00390
NZ_PJDI01000001.1	82575	83708		plus	putrescine ABC transporter ATP-binding subunit PotG	potG		protein-coding			WP_074386615.1	putrescine ABC transporter ATP-binding subunit PotG	377	CWM65_RS00395
NZ_PJDI01000001.1	83719	84672		plus	putrescine ABC transporter permease PotH	potH		protein-coding			WP_061155211.1	putrescine ABC transporter permease PotH	317	CWM65_RS00400
NZ_PJDI01000001.1	84669	85514		plus	putrescine ABC transporter permease PotI	potI		protein-coding			WP_002896372.1	putrescine ABC transporter permease PotI	281	CWM65_RS00405
NZ_PJDI01000001.1	85572	86060		plus	DUF2593 family protein			protein-coding			WP_008805817.1	DUF2593 family protein	162	CWM65_RS00410
NZ_PJDI01000001.1	86102	87229		plus	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC	rlmC		protein-coding			WP_100631460.1	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC	375	CWM65_RS00415
NZ_PJDI01000001.1	87308	88024		plus	response regulator transcription factor			protein-coding			WP_025712995.1	response regulator transcription factor	238	CWM65_RS00420
NZ_PJDI01000001.1	88021	89493		plus	histidine kinase dimerization/phospho-acceptor domain-containing protein			protein-coding			WP_061155208.1	histidine kinase dimerization/phospho-acceptor domain-containing protein	490	CWM65_RS00425
NZ_PJDI01000001.1	89577	90308		minus	arginine ABC transporter substrate-binding protein ArtJ	artJ		protein-coding			WP_100631461.1	arginine ABC transporter substrate-binding protein ArtJ	243	CWM65_RS00430
NZ_PJDI01000001.1	90492	91160		minus	arginine ABC transporter permease ArtM	artM		protein-coding			WP_008805822.1	arginine ABC transporter permease ArtM	222	CWM65_RS00435
NZ_PJDI01000001.1	91160	91876		minus	arginine ABC transporter permease ArtQ	artQ		protein-coding			WP_023288989.1	arginine ABC transporter permease ArtQ	238	CWM65_RS00440
NZ_PJDI01000001.1	91883	92614		minus	arginine ABC transporter substrate-binding protein ArtI	artI		protein-coding			WP_002896390.1	arginine ABC transporter substrate-binding protein ArtI	243	CWM65_RS00445
NZ_PJDI01000001.1	92635	93363		minus	arginine ABC transporter ATP-binding protein ArtP	artP		protein-coding			WP_012968630.1	arginine ABC transporter ATP-binding protein ArtP	242	CWM65_RS00450
NZ_PJDI01000001.1	93590	94105		minus	lipoprotein			protein-coding			WP_100676013.1	lipoprotein	171	CWM65_RS00455
NZ_PJDI01000001.1	94359	94631		minus	DUF1471 family periplasmic protein YahO	yahO		protein-coding			WP_008805825.1	DUF1471 family periplasmic protein YahO	90	CWM65_RS00460
NZ_PJDI01000001.1	94994	96133		plus	GGDEF domain-containing protein			protein-coding			WP_100676012.1	GGDEF domain-containing protein	379	CWM65_RS00465
NZ_PJDI01000001.1	96165	96995		plus	N-acetylmuramoyl-L-alanine amidase			protein-coding			WP_100631463.1	N-acetylmuramoyl-L-alanine amidase	276	CWM65_RS00470
NZ_PJDI01000001.1	96992	98005		minus	NAD(P)-dependent oxidoreductase			protein-coding			WP_008805828.1	NAD(P)-dependent oxidoreductase	337	CWM65_RS00475
NZ_PJDI01000001.1	98093	99535		minus	SDR family oxidoreductase			protein-coding			WP_100631464.1	SDR family oxidoreductase	480	CWM65_RS00480
NZ_PJDI01000001.1	99546	100547		minus	low-specificity L-threonine aldolase	ltaE		protein-coding			WP_100676011.1	low-specificity L-threonine aldolase	333	CWM65_RS00485
NZ_PJDI01000001.1	100586	102304		minus	ubiquinone-dependent pyruvate dehydrogenase	poxB		protein-coding			WP_074386614.1	ubiquinone-dependent pyruvate dehydrogenase	572	CWM65_RS00490
NZ_PJDI01000001.1	102456	102890		plus	DoxX family protein			protein-coding			WP_074386433.1	DoxX family protein	144	CWM65_RS00495
NZ_PJDI01000001.1	103098	104066		minus	NADH oxidoreductase	hcr		protein-coding			WP_074386432.1	NADH oxidoreductase	322	CWM65_RS00505
NZ_PJDI01000001.1	104077	105729		minus	hydroxylamine reductase	hcp		protein-coding			WP_074386613.1	hydroxylamine reductase	550	CWM65_RS00510
NZ_PJDI01000001.1	105873	106772		minus	lysine exporter LysO family protein			protein-coding			WP_048329829.1	lysine exporter LysO family protein	299	CWM65_RS00515
NZ_PJDI01000001.1	106888	107583		minus	aquaporin Z	aqpZ		protein-coding			WP_002896434.1	aquaporin Z	231	CWM65_RS00520
NZ_PJDI01000001.1	108003	109661		plus	ATP-dependent endonuclease			protein-coding			WP_074386431.1	ATP-dependent endonuclease	552	CWM65_RS00525
NZ_PJDI01000001.1	109799	110914		plus	macrolide transporter subunit MacA	macA		protein-coding			WP_061155198.1	macrolide transporter subunit MacA	371	CWM65_RS00530
NZ_PJDI01000001.1	110911	112851		plus	macrolide ABC transporter ATP-binding protein/permease MacB	macB		protein-coding			WP_061155197.1	macrolide ABC transporter ATP-binding protein/permease MacB	646	CWM65_RS00535
NZ_PJDI01000001.1	112927	113148		minus	cold shock-like protein CspD	cspD		protein-coding			WP_002896516.1	cold shock-like protein CspD	73	CWM65_RS00540
NZ_PJDI01000001.1	113474	113791		plus	ATP-dependent Clp protease adapter ClpS	clpS		protein-coding			WP_002896520.1	ATP-dependent Clp protease adapter ClpS	105	CWM65_RS00545
NZ_PJDI01000001.1	113822	116101		plus	ATP-dependent Clp protease ATP-binding subunit ClpA	clpA		protein-coding			WP_061155196.1	ATP-dependent Clp protease ATP-binding subunit ClpA	759	CWM65_RS00550
NZ_PJDI01000001.1	116220	116438		minus	translation initiation factor IF-1	infA		protein-coding			WP_001040187.1	translation initiation factor IF-1	72	CWM65_RS00555
NZ_PJDI01000001.1	116790	117494		minus	leucyl/phenylalanyl-tRNA--protein transferase	aat		protein-coding			WP_074386429.1	leucyl/phenylalanyl-tRNA--protein transferase	234	CWM65_RS00560
NZ_PJDI01000001.1	117534	119255		minus	cysteine/glutathione ABC transporter ATP-binding protein/permease CydC	cydC		protein-coding			WP_100631468.1	cysteine/glutathione ABC transporter ATP-binding protein/permease CydC	573	CWM65_RS00565
NZ_PJDI01000001.1	119256	121022		minus	cysteine/glutathione ABC transporter permease/ATP-binding protein CydD	cydD		protein-coding			WP_100631469.1	cysteine/glutathione ABC transporter permease/ATP-binding protein CydD	588	CWM65_RS00570
NZ_PJDI01000001.1	121137	122105		minus	thioredoxin-disulfide reductase	trxB		protein-coding			WP_100676010.1	thioredoxin-disulfide reductase	322	CWM65_RS00575
NZ_PJDI01000001.1	122638	123132		plus	leucine-responsive transcriptional regulator Lrp	lrp		protein-coding			WP_000228469.1	leucine-responsive transcriptional regulator Lrp	164	CWM65_RS00580
NZ_PJDI01000001.1	123268	127491		plus	DNA translocase FtsK	ftsK		protein-coding			WP_100676009.1	DNA translocase FtsK	1407	CWM65_RS00585
NZ_PJDI01000001.1	127614	128225		plus	outer membrane lipoprotein chaperone LolA	lolA		protein-coding			WP_061155191.1	outer membrane lipoprotein chaperone LolA	203	CWM65_RS00590
NZ_PJDI01000001.1	128234	129577		plus	replication-associated recombination protein RarA	rarA		protein-coding			WP_061155190.1	replication-associated recombination protein RarA	447	CWM65_RS00595
NZ_PJDI01000001.1	129669	130961		plus	serine--tRNA ligase	serS		protein-coding			WP_049003789.1	serine--tRNA ligase	430	CWM65_RS00600
NZ_PJDI01000001.1	131162	133600		plus	dimethylsulfoxide reductase subunit A	dmsA		protein-coding			WP_100631471.1	dimethylsulfoxide reductase subunit A	812	CWM65_RS00605
NZ_PJDI01000001.1	133611	134228		plus	DMSO/selenate family reductase complex B subunit			protein-coding			WP_004201375.1	DMSO/selenate family reductase complex B subunit	205	CWM65_RS00610
NZ_PJDI01000001.1	134230	135093		plus	dimethyl sulfoxide reductase anchor subunit family protein			protein-coding			WP_100676008.1	dimethyl sulfoxide reductase anchor subunit family protein	287	CWM65_RS00615
NZ_PJDI01000001.1	135368	136516		plus	MFS transporter			protein-coding			WP_100676007.1	MFS transporter	382	CWM65_RS00625
NZ_PJDI01000001.1	136684	137424		minus	pyruvate formate lyase 1-activating protein	pflA		protein-coding			WP_002898145.1	pyruvate formate lyase 1-activating protein	246	CWM65_RS00630
NZ_PJDI01000001.1	137617	139899		minus	formate C-acetyltransferase	pflB		protein-coding			WP_061155185.1	formate C-acetyltransferase	760	CWM65_RS00635
NZ_PJDI01000001.1	139951	140808		minus	formate transporter FocA	focA		protein-coding			WP_061155184.1	formate transporter FocA	285	CWM65_RS00640
NZ_PJDI01000001.1	141194	142954		minus	30S ribosomal protein S12 methylthiotransferase accessory factor YcaO	ycaO		protein-coding			WP_100676031.1	30S ribosomal protein S12 methylthiotransferase accessory factor YcaO	586	CWM65_RS00645
NZ_PJDI01000001.1	143071	143763		plus	DUF421 domain-containing protein			protein-coding			WP_061155183.1	DUF421 domain-containing protein	230	CWM65_RS00650
NZ_PJDI01000001.1	143952	145040		plus	3-phosphoserine/phosphohydroxythreonine transaminase	serC		protein-coding			WP_100631473.1	3-phosphoserine/phosphohydroxythreonine transaminase	362	CWM65_RS00655
NZ_PJDI01000001.1	145114	146397		plus	3-phosphoshikimate 1-carboxyvinyltransferase	aroA		protein-coding			WP_074386418.1	3-phosphoshikimate 1-carboxyvinyltransferase	427	CWM65_RS00660
NZ_PJDI01000001.1	146572	147255		plus	(d)CMP kinase	cmk		protein-coding			WP_012542319.1	(d)CMP kinase	227	CWM65_RS00665
NZ_PJDI01000001.1	147389	149062		plus	30S ribosomal protein S1	rpsA		protein-coding			WP_061155180.1	30S ribosomal protein S1	557	CWM65_RS00670
NZ_PJDI01000001.1	149214	149501		plus	integration host factor subunit beta	ihfB		protein-coding			WP_004100704.1	integration host factor subunit beta	95	CWM65_RS00675
NZ_PJDI01000001.1	149707	151971		plus	ComEC family protein			protein-coding			WP_100676006.1	ComEC family protein	754	CWM65_RS00680
NZ_PJDI01000001.1	152008	153756		plus	lipid A ABC transporter ATP-binding protein/permease MsbA	msbA		protein-coding			WP_061155178.1	lipid A ABC transporter ATP-binding protein/permease MsbA	582	CWM65_RS00685
NZ_PJDI01000001.1	153753	154733		plus	tetraacyldisaccharide 4'-kinase	lpxK		protein-coding			WP_100676005.1	tetraacyldisaccharide 4'-kinase	326	CWM65_RS00690
NZ_PJDI01000001.1	154788	156017		plus	winged helix-turn-helix domain-containing protein			protein-coding			WP_100676004.1	winged helix-turn-helix domain-containing protein	409	CWM65_RS00695
NZ_PJDI01000001.1	156081	156263		plus	protein YcaR	ycaR		protein-coding			WP_004201390.1	protein YcaR	60	CWM65_RS00700
NZ_PJDI01000001.1	156260	157006		plus	3-deoxy-manno-octulosonate cytidylyltransferase	kdsB		protein-coding			WP_100631478.1	3-deoxy-manno-octulosonate cytidylyltransferase	248	CWM65_RS00705
NZ_PJDI01000001.1	157144	158037		plus	YcbJ family phosphotransferase			protein-coding			WP_100631479.1	YcbJ family phosphotransferase	297	CWM65_RS00710
NZ_PJDI01000001.1	158014	158793		minus	envelope biogenesis factor ElyC	elyC		protein-coding			WP_100631480.1	envelope biogenesis factor ElyC	259	CWM65_RS00715
NZ_PJDI01000001.1	158915	159715		plus	tRNA uridine 5-oxyacetic acid(34) methyltransferase CmoM	cmoM		protein-coding			WP_016160569.1	tRNA uridine 5-oxyacetic acid(34) methyltransferase CmoM	266	CWM65_RS00720
NZ_PJDI01000001.1	159712	161034		plus	chromosome partition protein MukF	mukF		protein-coding			WP_008805866.1	chromosome partition protein MukF	440	CWM65_RS00725
NZ_PJDI01000001.1	161015	161719		plus	chromosome partition protein MukE	mukE		protein-coding			WP_074386412.1	chromosome partition protein MukE	234	CWM65_RS00730
NZ_PJDI01000001.1	161719	166167		plus	chromosome partition protein MukB	mukB		protein-coding			WP_100631482.1	chromosome partition protein MukB	1482	CWM65_RS00735
NZ_PJDI01000001.1	166368	168161		plus	L,D-transpeptidase	ldtD		protein-coding			WP_074386410.1	L,D-transpeptidase	597	CWM65_RS00740
NZ_PJDI01000001.1	168465	169016		plus	YcbK family protein			protein-coding			WP_061156391.1	YcbK family protein	183	CWM65_RS00750
NZ_PJDI01000001.1	169030	169677		plus	MBL fold metallo-hydrolase			protein-coding			WP_061155170.1	MBL fold metallo-hydrolase	215	CWM65_RS00755
NZ_PJDI01000001.1	169754	170944		minus	amino acid aminotransferase			protein-coding			WP_061155169.1	amino acid aminotransferase	396	CWM65_RS00760
NZ_PJDI01000001.1	171132	172211		minus	porin OmpK35	ompK35		protein-coding			WP_077268408.1	porin OmpK35	359	CWM65_RS00765
NZ_PJDI01000001.1	172803	174203		minus	asparagine--tRNA ligase	asnS		protein-coding			WP_039103039.1	asparagine--tRNA ligase	466	CWM65_RS00770
NZ_PJDI01000001.1	174380	174841		minus	Lrp/AsnC family transcriptional regulator			protein-coding			WP_074386408.1	Lrp/AsnC family transcriptional regulator	153	CWM65_RS00775
NZ_PJDI01000001.1	175211	176425		plus	diaminopropionate ammonia-lyase	dpaL		protein-coding			WP_074386407.1	diaminopropionate ammonia-lyase	404	CWM65_RS00780
NZ_PJDI01000001.1	176548	177837		plus	aromatic amino acid transport family protein			protein-coding			WP_074386406.1	aromatic amino acid transport family protein	429	CWM65_RS00785
NZ_PJDI01000001.1	177862	179100		plus	Zn-dependent hydrolase			protein-coding			WP_074386405.1	Zn-dependent hydrolase	412	CWM65_RS00790
NZ_PJDI01000001.1	179119	180282		plus	M20 aminoacylase family protein			protein-coding			WP_100676003.1	M20 aminoacylase family protein	387	CWM65_RS00795
NZ_PJDI01000001.1	180327	181529		minus	nicotinate phosphoribosyltransferase	pncB		protein-coding			WP_100676002.1	nicotinate phosphoribosyltransferase	400	CWM65_RS00800
NZ_PJDI01000001.1	181856	184471		plus	aminopeptidase N	pepN		protein-coding			WP_100676001.1	aminopeptidase N	871	CWM65_RS00805
NZ_PJDI01000001.1	184569	185342		minus	aliphatic sulfonates ABC transporter ATP-binding protein	ssuB		protein-coding			WP_074386401.1	aliphatic sulfonates ABC transporter ATP-binding protein	257	CWM65_RS00810
NZ_PJDI01000001.1	185339	186130		minus	aliphatic sulfonate ABC transporter permease SsuC	ssuC		protein-coding			WP_008805877.1	aliphatic sulfonate ABC transporter permease SsuC	263	CWM65_RS00815
NZ_PJDI01000001.1	186141	187286		minus	FMNH2-dependent alkanesulfonate monooxygenase	ssuD		protein-coding			WP_061155165.1	FMNH2-dependent alkanesulfonate monooxygenase	381	CWM65_RS00820
NZ_PJDI01000001.1	187246	188245		minus	uncharacterized gene			pseudogene						CWM65_RS00825
NZ_PJDI01000001.1	188238	188813		minus	NADPH-dependent FMN reductase	ssuE		protein-coding			WP_008805880.1	NADPH-dependent FMN reductase	191	CWM65_RS00830
NZ_PJDI01000001.1	189062	190072		plus	quinone-dependent dihydroorotate dehydrogenase	pyrD		protein-coding			WP_074386399.1	quinone-dependent dihydroorotate dehydrogenase	336	CWM65_RS00835
NZ_PJDI01000001.1	190242	190784		plus	cell division protein ZapC	zapC		protein-coding			WP_061155162.1	cell division protein ZapC	180	CWM65_RS00840
NZ_PJDI01000001.1	190781	191890		minus	YcbX family protein			protein-coding			WP_074386398.1	YcbX family protein	369	CWM65_RS00845
NZ_PJDI01000001.1	191990	194095		plus	bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL	rlmKL		protein-coding			WP_074386397.1	bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL	701	CWM65_RS00850
