Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_PYTZ01000001.1	50923	52521		plus	ABC transporter substrate-binding protein			protein-coding			WP_107146101.1	ABC transporter substrate-binding protein	532	CWM66_RS00235
NZ_PYTZ01000001.1	52532	52765		plus	YdcY family protein			protein-coding			WP_007372104.1	YdcY family protein	77	CWM66_RS00240
NZ_PYTZ01000001.1	52766	53215		minus	DMT family transporter			protein-coding			WP_107146102.1	DMT family transporter	149	CWM66_RS00245
NZ_PYTZ01000001.1	53215	53730		minus	GNAT family N-acetyltransferase			protein-coding			WP_007372106.1	GNAT family N-acetyltransferase	171	CWM66_RS00250
NZ_PYTZ01000001.1	53768	54343		plus	helix-turn-helix transcriptional regulator			protein-coding			WP_007372107.1	helix-turn-helix transcriptional regulator	191	CWM66_RS00255
NZ_PYTZ01000001.1	54411	55448		plus	NADP-dependent oxidoreductase			protein-coding			WP_071920826.1	NADP-dependent oxidoreductase	345	CWM66_RS00260
NZ_PYTZ01000001.1	55698	56354		plus	GntR family transcriptional regulator			protein-coding			WP_007372109.1	GntR family transcriptional regulator	218	CWM66_RS00265
NZ_PYTZ01000001.1	56550	58487		plus	methyl-accepting chemotaxis protein			protein-coding			WP_071920825.1	methyl-accepting chemotaxis protein	645	CWM66_RS00270
NZ_PYTZ01000001.1	58582	60696		minus	TonB-dependent receptor PqqU	pqqU		protein-coding			WP_072438872.1	TonB-dependent receptor PqqU	704	CWM66_RS00275
NZ_PYTZ01000001.1	60972	62441		minus	L-asparagine permease	ansP		protein-coding			WP_072438870.1	L-asparagine permease	489	CWM66_RS00280
NZ_PYTZ01000001.1	62890	63888		plus	MsnO8 family LLM class oxidoreductase			protein-coding			WP_007375132.1	MsnO8 family LLM class oxidoreductase	332	CWM66_RS00285
NZ_PYTZ01000001.1	63885	65006		plus	amidohydrolase			protein-coding			WP_035885666.1	amidohydrolase	373	CWM66_RS00290
NZ_PYTZ01000001.1	65070	67334		plus	uncharacterized gene			pseudogene						CWM66_RS29170
NZ_PYTZ01000001.1	67346	67855		plus	GNAT family N-acetyltransferase			protein-coding			WP_035885669.1	GNAT family N-acetyltransferase	169	CWM66_RS00305
NZ_PYTZ01000001.1	67865	68788		plus	amino acid ABC transporter permease			protein-coding			WP_035885670.1	amino acid ABC transporter permease	307	CWM66_RS00310
NZ_PYTZ01000001.1	68772	69545		plus	amino acid ABC transporter ATP-binding protein			protein-coding			WP_035885671.1	amino acid ABC transporter ATP-binding protein	257	CWM66_RS00315
NZ_PYTZ01000001.1	69555	70448		plus	transporter substrate-binding domain-containing protein			protein-coding			WP_107146104.1	transporter substrate-binding domain-containing protein	297	CWM66_RS00320
NZ_PYTZ01000001.1	70518	71828		minus	MFS transporter			protein-coding			WP_035885673.1	MFS transporter	436	CWM66_RS00325
NZ_PYTZ01000001.1	71909	73105		minus	L-talarate/galactarate dehydratase			protein-coding			WP_007375123.1	L-talarate/galactarate dehydratase	398	CWM66_RS00330
NZ_PYTZ01000001.1	73415	74428		plus	LacI family DNA-binding transcriptional regulator			protein-coding			WP_035885674.1	LacI family DNA-binding transcriptional regulator	337	CWM66_RS00335
NZ_PYTZ01000001.1	74433	74960		plus	shikimate kinase			protein-coding			WP_035885675.1	shikimate kinase	175	CWM66_RS00340
NZ_PYTZ01000001.1	74992	75612		plus	glutathione S-transferase family protein			protein-coding			WP_107146105.1	glutathione S-transferase family protein	206	CWM66_RS00345
NZ_PYTZ01000001.1	75810	76466		plus	SGNH/GDSL hydrolase family protein			protein-coding			WP_035885677.1	SGNH/GDSL hydrolase family protein	218	CWM66_RS00350
NZ_PYTZ01000001.1	76478	77521		plus	acyltransferase			protein-coding			WP_007375117.1	acyltransferase	347	CWM66_RS00355
NZ_PYTZ01000001.1	77570	77800		plus	tautomerase PptA	pptA		protein-coding			WP_035885678.1	tautomerase PptA	76	CWM66_RS00360
NZ_PYTZ01000001.1	78580	79854		plus	HlyD family secretion protein			protein-coding			WP_035885679.1	HlyD family secretion protein	424	CWM66_RS00365
NZ_PYTZ01000001.1	79847	81946		plus	peptidase domain-containing ABC transporter			protein-coding			WP_007375113.1	peptidase domain-containing ABC transporter	699	CWM66_RS00370
NZ_PYTZ01000001.1	82128	82376		plus	hypothetical protein			protein-coding			WP_107146106.1	hypothetical protein	82	CWM66_RS00375
NZ_PYTZ01000001.1	82713	82952		plus	hypothetical protein			protein-coding			WP_107146107.1	hypothetical protein	79	CWM66_RS00380
NZ_PYTZ01000001.1	83370	83609		plus	hypothetical protein			protein-coding			WP_107146108.1	hypothetical protein	79	CWM66_RS00385
NZ_PYTZ01000001.1	83726	83986		plus	hypothetical protein			protein-coding			WP_007375109.1	hypothetical protein	86	CWM66_RS00390
NZ_PYTZ01000001.1	84123	84359		plus	hypothetical protein			protein-coding			WP_007375108.1	hypothetical protein	78	CWM66_RS00395
NZ_PYTZ01000001.1	84461	84697		plus	hypothetical protein			protein-coding			WP_007375107.1	hypothetical protein	78	CWM66_RS00400
NZ_PYTZ01000001.1	84839	85087		plus	bacteriocin			protein-coding			WP_007375106.1	bacteriocin	82	CWM66_RS00405
NZ_PYTZ01000001.1	85246	86184		plus	alpha/beta hydrolase			protein-coding			WP_107146110.1	alpha/beta hydrolase	312	CWM66_RS00410
NZ_PYTZ01000001.1	86193	86765		minus	flavin reductase family protein			protein-coding			WP_007375104.1	flavin reductase family protein	190	CWM66_RS00415
NZ_PYTZ01000001.1	86847	88625		minus	sensor domain-containing diguanylate cyclase			protein-coding			WP_035885683.1	sensor domain-containing diguanylate cyclase	592	CWM66_RS00420
NZ_PYTZ01000001.1	88861	89562		plus	ABC transporter ATP-binding protein			protein-coding			WP_071920818.1	ABC transporter ATP-binding protein	233	CWM66_RS00425
NZ_PYTZ01000001.1	89559	90527		plus	ABC transporter substrate-binding protein			protein-coding			WP_072438855.1	ABC transporter substrate-binding protein	322	CWM66_RS00430
NZ_PYTZ01000001.1	90575	92230		plus	iron ABC transporter permease			protein-coding			WP_071920816.1	iron ABC transporter permease	551	CWM66_RS00435
NZ_PYTZ01000001.1	92303	93145		plus	arylamine N-acetyltransferase			protein-coding			WP_007375099.1	arylamine N-acetyltransferase	280	CWM66_RS00440
NZ_PYTZ01000001.1	93142	93717		minus	TetR family transcriptional regulator			protein-coding			WP_007375098.1	TetR family transcriptional regulator	191	CWM66_RS00445
NZ_PYTZ01000001.1	93837	95324		plus	SmvA family efflux MFS transporter			protein-coding			WP_107146111.1	SmvA family efflux MFS transporter	495	CWM66_RS00450
NZ_PYTZ01000001.1	95336	96229		minus	aromatic amino acid DMT transporter YddG	yddG		protein-coding			WP_007375096.1	aromatic amino acid DMT transporter YddG	297	CWM66_RS00455
NZ_PYTZ01000001.1	96451	99498		plus	formate dehydrogenase-N subunit alpha	fdnG		protein-coding			WP_146159916.1	formate dehydrogenase-N subunit alpha	1015	CWM66_RS00465
NZ_PYTZ01000001.1	99511	100395		plus	formate dehydrogenase subunit beta	fdxH		protein-coding			WP_007375093.1	formate dehydrogenase subunit beta	294	CWM66_RS00470
NZ_PYTZ01000001.1	100388	101044		plus	formate dehydrogenase-N subunit gamma	fdnI		protein-coding			WP_007375092.1	formate dehydrogenase-N subunit gamma	218	CWM66_RS00475
NZ_PYTZ01000001.1	101282	102454		plus	MFS transporter AraJ	araJ		protein-coding			WP_035885691.1	MFS transporter AraJ	390	CWM66_RS00480
NZ_PYTZ01000001.1	102495	103586		minus	alkylhydroperoxidase domain protein			protein-coding			WP_007375090.1	alkylhydroperoxidase domain protein	363	CWM66_RS00485
NZ_PYTZ01000001.1	103596	104585		minus	putative FMN-dependent luciferase-like monooxygenase			protein-coding			WP_007375089.1	putative FMN-dependent luciferase-like monooxygenase	329	CWM66_RS00490
NZ_PYTZ01000001.1	104582	106189		minus	ABC transporter ATP-binding protein			protein-coding			WP_035943469.1	ABC transporter ATP-binding protein	535	CWM66_RS00495
NZ_PYTZ01000001.1	106186	107037		minus	ABC transporter permease			protein-coding			WP_107146114.1	ABC transporter permease	283	CWM66_RS00500
NZ_PYTZ01000001.1	107034	107978		minus	ABC transporter permease			protein-coding			WP_007375086.1	ABC transporter permease	314	CWM66_RS00505
NZ_PYTZ01000001.1	107989	109611		minus	TIGR04028 family ABC transporter substrate-binding protein			protein-coding			WP_071920806.1	TIGR04028 family ABC transporter substrate-binding protein	540	CWM66_RS00510
NZ_PYTZ01000001.1	109754	110188		minus	glyoxalase			protein-coding			WP_090397602.1	glyoxalase	144	CWM66_RS00515
NZ_PYTZ01000001.1	110253	111263		minus	alcohol dehydrogenase AdhP	adhP		protein-coding			WP_035885700.1	alcohol dehydrogenase AdhP	336	CWM66_RS00520
NZ_PYTZ01000001.1	111544	112146		plus	inorganic diphosphatase			protein-coding			WP_007375082.1	inorganic diphosphatase	200	CWM66_RS00525
NZ_PYTZ01000001.1	112212	113918		minus	ABC-F family ATP-binding cassette domain-containing protein			protein-coding			WP_107146115.1	ABC-F family ATP-binding cassette domain-containing protein	568	CWM66_RS00530
NZ_PYTZ01000001.1	114224	115927		minus	NAD-dependent malic enzyme			protein-coding			WP_007375080.1	NAD-dependent malic enzyme	567	CWM66_RS00535
NZ_PYTZ01000001.1	116106	116243		minus	stationary-phase-induced ribosome-associated protein	sra		protein-coding			WP_007375079.1	stationary-phase-induced ribosome-associated protein	45	CWM66_RS00540
NZ_PYTZ01000001.1	116634	118022		plus	glycosyl transferase family 2			protein-coding			WP_199200025.1	glycosyl transferase family 2	462	CWM66_RS29030
NZ_PYTZ01000001.1	118015	119289		plus	glycosyltransferase family 2 protein			protein-coding			WP_007375077.1	glycosyltransferase family 2 protein	424	CWM66_RS29035
NZ_PYTZ01000001.1	119475	120035		plus	uncharacterized gene			pseudogene						CWM66_RS29175
NZ_PYTZ01000001.1	120729	121553		plus	uncharacterized gene			pseudogene						CWM66_RS00555
NZ_PYTZ01000001.1	121557	122717		plus	MFS transporter			protein-coding			WP_107146116.1	MFS transporter	386	CWM66_RS00560
NZ_PYTZ01000001.1	122750	123547		plus	hypothetical protein			protein-coding			WP_079517916.1	hypothetical protein	265	CWM66_RS00565
NZ_PYTZ01000001.1	123553	124638		minus	mannuronate-specific alginate lyase			protein-coding			WP_107146117.1	mannuronate-specific alginate lyase	361	CWM66_RS00570
NZ_PYTZ01000001.1	124688	126226		minus	PAS domain-containing methyl-accepting chemotaxis protein			protein-coding			WP_107146118.1	PAS domain-containing methyl-accepting chemotaxis protein	512	CWM66_RS00575
NZ_PYTZ01000001.1	126713	127471		minus	amino acid ABC transporter ATP-binding protein			protein-coding			WP_107146119.1	amino acid ABC transporter ATP-binding protein	252	CWM66_RS00580
NZ_PYTZ01000001.1	127471	128538		minus	amino acid ABC transporter permease			protein-coding			WP_007375068.1	amino acid ABC transporter permease	355	CWM66_RS00585
NZ_PYTZ01000001.1	128548	129768		minus	ABC transporter permease subunit			protein-coding			WP_007375067.1	ABC transporter permease subunit	406	CWM66_RS00590
NZ_PYTZ01000001.1	129827	130873		minus	amino acid ABC transporter substrate-binding protein			protein-coding			WP_007375066.1	amino acid ABC transporter substrate-binding protein	348	CWM66_RS00595
NZ_PYTZ01000001.1	131030	131785		minus	sulfite exporter TauE/SafE family protein			protein-coding			WP_007375065.1	sulfite exporter TauE/SafE family protein	251	CWM66_RS00600
NZ_PYTZ01000001.1	131797	133119		minus	MmgE/PrpD family protein			protein-coding			WP_107146120.1	MmgE/PrpD family protein	440	CWM66_RS00605
NZ_PYTZ01000001.1	133145	134509		minus	MmgE/PrpD family protein			protein-coding			WP_107146121.1	MmgE/PrpD family protein	454	CWM66_RS00610
NZ_PYTZ01000001.1	134764	135411		plus	GntR family transcriptional regulator			protein-coding			WP_007375062.1	GntR family transcriptional regulator	215	CWM66_RS00615
NZ_PYTZ01000001.1	135516	136757		plus	diguanylate phosphodiesterase			protein-coding			WP_035885714.1	diguanylate phosphodiesterase	413	CWM66_RS00620
NZ_PYTZ01000001.1	136829	138400		plus	GGDEF domain-containing protein			protein-coding			WP_072438822.1	GGDEF domain-containing protein	523	CWM66_RS00625
NZ_PYTZ01000001.1	138566	139459		minus	LysR substrate-binding domain-containing protein			protein-coding			WP_007375059.1	LysR substrate-binding domain-containing protein	297	CWM66_RS00630
NZ_PYTZ01000001.1	139561	139890		plus	YciI family protein			protein-coding			WP_007375058.1	YciI family protein	109	CWM66_RS00635
NZ_PYTZ01000001.1	139893	140315		minus	GNAT family N-acetyltransferase			protein-coding			WP_007375057.1	GNAT family N-acetyltransferase	140	CWM66_RS00640
NZ_PYTZ01000001.1	140422	142203		plus	thiamine pyrophosphate-requiring protein			protein-coding			WP_187775363.1	thiamine pyrophosphate-requiring protein	593	CWM66_RS00645
NZ_PYTZ01000001.1	142247	143068		minus	alpha/beta hydrolase			protein-coding			WP_007375055.1	alpha/beta hydrolase	273	CWM66_RS00650
NZ_PYTZ01000001.1	143106	144731		minus	MFS transporter			protein-coding			WP_007375054.1	MFS transporter	541	CWM66_RS00655
NZ_PYTZ01000001.1	144728	145138		minus	DoxX family protein			protein-coding			WP_007375053.1	DoxX family protein	136	CWM66_RS00660
NZ_PYTZ01000001.1	145143	147017		minus	amidohydrolase			protein-coding			WP_107146123.1	amidohydrolase	624	CWM66_RS00665
NZ_PYTZ01000001.1	147252	147938		plus	hydrolase			protein-coding			WP_007375051.1	hydrolase	228	CWM66_RS00670
NZ_PYTZ01000001.1	147996	148166		plus	DUF1427 family protein			protein-coding			WP_107146124.1	DUF1427 family protein	56	CWM66_RS00675
NZ_PYTZ01000001.1	148171	148437		plus	XapX domain-containing protein			protein-coding			WP_007375049.1	XapX domain-containing protein	88	CWM66_RS00680
NZ_PYTZ01000001.1	148454	148840		plus	response regulator			protein-coding			WP_007375048.1	response regulator	128	CWM66_RS00685
NZ_PYTZ01000001.1	148837	154389		plus	AAA family ATPase			protein-coding			WP_107146125.1	AAA family ATPase	1850	CWM66_RS00690
NZ_PYTZ01000001.1	154386	155006		minus	response regulator			protein-coding			WP_007375046.1	response regulator	206	CWM66_RS00695
NZ_PYTZ01000001.1	155454	155621		plus	hypothetical protein			protein-coding			WP_167287353.1	hypothetical protein	55	CWM66_RS29040
NZ_PYTZ01000001.1	155795	156277		plus	GNAT family N-acetyltransferase			protein-coding			WP_107146454.1	GNAT family N-acetyltransferase	160	CWM66_RS00700
NZ_PYTZ01000001.1	156280	156822		plus	NUDIX hydrolase			protein-coding			WP_007375043.1	NUDIX hydrolase	180	CWM66_RS00705
NZ_PYTZ01000001.1	156819	157430		plus	class I SAM-dependent methyltransferase			protein-coding			WP_007375042.1	class I SAM-dependent methyltransferase	203	CWM66_RS00710
NZ_PYTZ01000001.1	157415	158800		minus	MFS transporter			protein-coding			WP_107146126.1	MFS transporter	461	CWM66_RS00715
NZ_PYTZ01000001.1	158932	159843		plus	LysR family transcriptional regulator			protein-coding			WP_090396875.1	LysR family transcriptional regulator	303	CWM66_RS00720
NZ_PYTZ01000001.1	159869	161215		minus	MFS transporter			protein-coding			WP_107146127.1	MFS transporter	448	CWM66_RS00725
NZ_PYTZ01000001.1	161234	162151		minus	hydroxymethylglutaryl-CoA lyase			protein-coding			WP_107146128.1	hydroxymethylglutaryl-CoA lyase	305	CWM66_RS00730
NZ_PYTZ01000001.1	162162	163358		minus	CoA transferase			protein-coding			WP_107146129.1	CoA transferase	398	CWM66_RS00735
NZ_PYTZ01000001.1	163595	165502		plus	sigma-54-dependent Fis family transcriptional regulator			protein-coding			WP_199200026.1	sigma-54-dependent Fis family transcriptional regulator	635	CWM66_RS00740
NZ_PYTZ01000001.1	165506	167281		minus	sensor domain-containing phosphodiesterase			protein-coding			WP_035885726.1	sensor domain-containing phosphodiesterase	591	CWM66_RS00745
NZ_PYTZ01000001.1	167432	168547		plus	endonuclease/exonuclease/phosphatase family protein			protein-coding			WP_107146455.1	endonuclease/exonuclease/phosphatase family protein	371	CWM66_RS00750
NZ_PYTZ01000001.1	168623	169228		minus	hypothetical protein			protein-coding			WP_071920786.1	hypothetical protein	201	CWM66_RS00755
NZ_PYTZ01000001.1	169229	170203		minus	hypothetical protein			protein-coding			WP_035885727.1	hypothetical protein	324	CWM66_RS00760
NZ_PYTZ01000001.1	170392	170766		plus	nuclear transport factor 2 family protein			protein-coding			WP_072438800.1	nuclear transport factor 2 family protein	124	CWM66_RS00765
NZ_PYTZ01000001.1	171131	172288		minus	iron-containing alcohol dehydrogenase			protein-coding			WP_107146131.1	iron-containing alcohol dehydrogenase	385	CWM66_RS00770
NZ_PYTZ01000001.1	172352	172876		minus	NAD(P)H-dependent oxidoreductase			protein-coding			WP_107146132.1	NAD(P)H-dependent oxidoreductase	174	CWM66_RS00775
NZ_PYTZ01000001.1	173114	174211		minus	alpha/beta hydrolase			protein-coding			WP_035885729.1	alpha/beta hydrolase	365	CWM66_RS00780
NZ_PYTZ01000001.1	174598	175512		plus	AraC family transcriptional regulator			protein-coding			WP_107146133.1	AraC family transcriptional regulator	304	CWM66_RS00785
NZ_PYTZ01000001.1	175812	176984		plus	NAD(P)-dependent alcohol dehydrogenase			protein-coding			WP_007375025.1	NAD(P)-dependent alcohol dehydrogenase	390	CWM66_RS00790
NZ_PYTZ01000001.1	177144	178346		plus	MFS transporter			protein-coding			WP_082047490.1	MFS transporter	400	CWM66_RS00795
NZ_PYTZ01000001.1	178430	179425		minus	DUF2891 domain-containing protein			protein-coding			WP_107146134.1	DUF2891 domain-containing protein	331	CWM66_RS00800
NZ_PYTZ01000001.1	179452	180438		minus	DUF979 domain-containing protein			protein-coding			WP_007375022.1	DUF979 domain-containing protein	328	CWM66_RS00805
NZ_PYTZ01000001.1	180435	181157		minus	DUF969 domain-containing protein			protein-coding			WP_007375021.1	DUF969 domain-containing protein	240	CWM66_RS00810
NZ_PYTZ01000001.1	181411	181959		plus	winged helix DNA-binding protein			protein-coding			WP_007375019.1	winged helix DNA-binding protein	182	CWM66_RS00815
NZ_PYTZ01000001.1	181995	182951		minus	D-2-hydroxyacid dehydrogenase family protein			protein-coding			WP_007375018.1	D-2-hydroxyacid dehydrogenase family protein	318	CWM66_RS00820
NZ_PYTZ01000001.1	182987	183886		minus	LysR family transcriptional regulator			protein-coding			WP_007375017.1	LysR family transcriptional regulator	299	CWM66_RS00825
NZ_PYTZ01000001.1	184077	185054		plus	nitronate monooxygenase			protein-coding			WP_035885733.1	nitronate monooxygenase	325	CWM66_RS00830
NZ_PYTZ01000001.1	185210	186244		plus	HoxN/HupN/NixA family nickel/cobalt transporter			protein-coding			WP_035885734.1	HoxN/HupN/NixA family nickel/cobalt transporter	344	CWM66_RS00835
NZ_PYTZ01000001.1	186269	186670		plus	cell envelope integrity TolA C-terminal domain-containing protein			protein-coding			WP_007375014.1	cell envelope integrity TolA C-terminal domain-containing protein	133	CWM66_RS00840
NZ_PYTZ01000001.1	186724	188187		minus	aspartate aminotransferase family protein			protein-coding			WP_071920780.1	aspartate aminotransferase family protein	487	CWM66_RS00845
NZ_PYTZ01000001.1	188201	189583		minus	diaminobutyrate--2-oxoglutarate transaminase			protein-coding			WP_186298798.1	diaminobutyrate--2-oxoglutarate transaminase	460	CWM66_RS00850
NZ_PYTZ01000001.1	190273	191634		plus	lysine-sensitive aspartokinase 3	lysC		protein-coding			WP_107146135.1	lysine-sensitive aspartokinase 3	453	CWM66_RS00855
NZ_PYTZ01000001.1	191836	192126		plus	VF530 family protein			protein-coding			WP_035885737.1	VF530 family protein	96	CWM66_RS00860
NZ_PYTZ01000001.1	192131	193429		plus	glycoside hydrolase family 10 protein			protein-coding			WP_107146136.1	glycoside hydrolase family 10 protein	432	CWM66_RS00865
NZ_PYTZ01000001.1	193470	194342		plus	hypothetical protein			protein-coding			WP_107146137.1	hypothetical protein	290	CWM66_RS00870
NZ_PYTZ01000001.1	194375	194935		minus	RNA polymerase sigma factor			protein-coding			WP_035885830.1	RNA polymerase sigma factor	186	CWM66_RS00875
NZ_PYTZ01000001.1	194941	195390		minus	hypothetical protein			protein-coding			WP_035885741.1	hypothetical protein	149	CWM66_RS00880
NZ_PYTZ01000001.1	195814	196212		plus	hypothetical protein			protein-coding			WP_007375003.1	hypothetical protein	132	CWM66_RS00885
