Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_CP017704.1	9862	10119		minus	uncharacterized gene		69103300	pseudogene						BS1321_RS27970
NZ_CP017704.1	10548	11498		minus	LCP family protein		56471118	protein-coding			WP_063236022.1	LCP family protein	316	BS1321_RS00075
NZ_CP017704.1	11591	12191		minus	uncharacterized gene		56471119	pseudogene						BS1321_RS00080
NZ_CP017704.1	12176	12397		minus	hypothetical protein		56471120	protein-coding			WP_063236024.1	hypothetical protein	73	BS1321_RS00085
NZ_CP017704.1	12503	13894		minus	HAMP domain-containing sensor histidine kinase		56471121	protein-coding			WP_063236025.1	HAMP domain-containing sensor histidine kinase	463	BS1321_RS00090
NZ_CP017704.1	13887	14534		minus	response regulator transcription factor		56471122	protein-coding			WP_063236026.1	response regulator transcription factor	215	BS1321_RS00095
NZ_CP017704.1	14610	15704		minus	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase		56471123	protein-coding			WP_063236031.1	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	364	BS1321_RS00100
NZ_CP017704.1	15784	16257		minus	NUDIX hydrolase		56471124	protein-coding			WP_063236027.1	NUDIX hydrolase	157	BS1321_RS00105
NZ_CP017704.1	16290	17303		minus	polysaccharide biosynthesis protein		56471125	protein-coding			WP_063236032.1	polysaccharide biosynthesis protein	337	BS1321_RS00110
NZ_CP017704.1	18039	18143		plus	uncharacterized gene		56471126	pseudogene						BS1321_RS00115
NZ_CP017704.1	18691	19190		minus	uncharacterized gene		56471127	pseudogene						BS1321_RS00120
NZ_CP017704.1	19739	21034		minus	IS110 family transposase		56471128	protein-coding			WP_063236578.1	IS110 family transposase	431	BS1321_RS00125
NZ_CP017704.1	21408	22643		plus	IS110 family transposase		56471129	protein-coding			WP_094246551.1	IS110 family transposase	411	BS1321_RS00130
NZ_CP017704.1	23540	24517		minus	zinc-binding dehydrogenase		56471130	protein-coding			WP_063236573.1	zinc-binding dehydrogenase	325	BS1321_RS00135
NZ_CP017704.1	25479	26774		minus	IS110 family transposase		56471131	protein-coding			WP_063236578.1	IS110 family transposase	431	BS1321_RS00140
NZ_CP017704.1	26958	27374		minus	DUF4304 domain-containing protein		56471132	protein-coding			WP_063236589.1	DUF4304 domain-containing protein	138	BS1321_RS00145
NZ_CP017704.1	27491	27925		minus	hypothetical protein		56471133	protein-coding			WP_063236590.1	hypothetical protein	144	BS1321_RS00150
NZ_CP017704.1	28093	28257		minus	hypothetical protein		56476402	protein-coding			WP_157732786.1	hypothetical protein	54	BS1321_RS27225
NZ_CP017704.1	28457	28933		minus	aminoglycoside phosphotransferase family protein		56471134	protein-coding			WP_232522749.1	aminoglycoside phosphotransferase family protein	158	BS1321_RS00155
NZ_CP017704.1	29425	29958		minus	DinB family protein		56471135	protein-coding			WP_063236507.1	DinB family protein	177	BS1321_RS00160
NZ_CP017704.1	30229	30663		minus	hypothetical protein		56471136	protein-coding			WP_063236508.1	hypothetical protein	144	BS1321_RS00165
NZ_CP017704.1	31332	33050		minus	assimilatory sulfite reductase (NADPH) hemoprotein subunit	cysI	56471137	protein-coding			WP_063236510.1	assimilatory sulfite reductase (NADPH) hemoprotein subunit	572	BS1321_RS00175
NZ_CP017704.1	33077	34891		minus	assimilatory sulfite reductase (NADPH) flavoprotein subunit		56471138	protein-coding			WP_063236511.1	assimilatory sulfite reductase (NADPH) flavoprotein subunit	604	BS1321_RS00180
NZ_CP017704.1	35226	36134		plus	LysR family transcriptional regulator		56471139	protein-coding			WP_063236512.1	LysR family transcriptional regulator	302	BS1321_RS00185
NZ_CP017704.1	36363	36677		plus	iron-sulfur cluster biosynthesis family protein		56471140	protein-coding			WP_063236513.1	iron-sulfur cluster biosynthesis family protein	104	BS1321_RS00190
NZ_CP017704.1	37252	38454		minus	IS110 family transposase		56471141	protein-coding			WP_094246552.1	IS110 family transposase	400	BS1321_RS00195
NZ_CP017704.1	39010	39564		minus	GNAT family protein		56471142	protein-coding			WP_063236547.1	GNAT family protein	184	BS1321_RS00200
NZ_CP017704.1	39939	40484		minus	GrpB family protein		56471143	protein-coding			WP_063236548.1	GrpB family protein	181	BS1321_RS00205
NZ_CP017704.1	40647	41141		minus	DinB family protein		56471144	protein-coding			WP_057219580.1	DinB family protein	164	BS1321_RS00210
NZ_CP017704.1	41583	42146		minus	GNAT family N-acetyltransferase		56471145	protein-coding			WP_232522750.1	GNAT family N-acetyltransferase	187	BS1321_RS00215
NZ_CP017704.1	42228	42635		minus	hypothetical protein		56471146	protein-coding			WP_063236549.1	hypothetical protein	135	BS1321_RS00220
NZ_CP017704.1	43111	44388		minus	IS110 family transposase		56471147	protein-coding			WP_094246553.1	IS110 family transposase	425	BS1321_RS00225
NZ_CP017704.1	45150	46397		plus	cation:dicarboxylase symporter family transporter		56471148	protein-coding			WP_063236493.1	cation:dicarboxylase symporter family transporter	415	BS1321_RS00230
NZ_CP017704.1	46707	47828		plus	type II asparaginase		56471149	protein-coding			WP_063236492.1	type II asparaginase	373	BS1321_RS00235
NZ_CP017704.1	48102	48290		minus	biotin/lipoyl-binding protein		56471150	protein-coding			WP_063236491.1	biotin/lipoyl-binding protein	62	BS1321_RS00240
NZ_CP017704.1	48576	49535		minus	nuclear transport factor 2 family protein		56471151	protein-coding			WP_063236490.1	nuclear transport factor 2 family protein	319	BS1321_RS00245
NZ_CP017704.1	50104	50913		minus	hypothetical protein		56471152	protein-coding			WP_063236489.1	hypothetical protein	269	BS1321_RS00250
NZ_CP017704.1	50968	51978		minus	LLM class flavin-dependent oxidoreductase		56471153	protein-coding			WP_063236488.1	LLM class flavin-dependent oxidoreductase	336	BS1321_RS00255
NZ_CP017704.1	52447	52881		minus	hypothetical protein		56471154	protein-coding			WP_069981803.1	hypothetical protein	144	BS1321_RS00260
NZ_CP017704.1	52956	54128		minus	MFS transporter		56471155	protein-coding			WP_063236487.1	MFS transporter	390	BS1321_RS00265
NZ_CP017704.1	54387	54578		minus	hypothetical protein		56471156	protein-coding			WP_063236486.1	hypothetical protein	63	BS1321_RS00270
NZ_CP017704.1	54803	55114		minus	helix-turn-helix transcriptional regulator		56471157	protein-coding			WP_063236494.1	helix-turn-helix transcriptional regulator	103	BS1321_RS00275
NZ_CP017704.1	55484	56655		minus	uncharacterized gene		56471158	pseudogene						BS1321_RS00280
NZ_CP017704.1	57219	58097		minus	acyltransferase		56471159	protein-coding			WP_063233629.1	acyltransferase	292	BS1321_RS00285
NZ_CP017704.1	58559	58996		minus	serine hydrolase		69103301	protein-coding			WP_232522751.1	serine hydrolase	145	BS1321_RS27975
NZ_CP017704.1	59274	59567		minus	beta-lactamase family protein		69103302	protein-coding			WP_232522752.1	beta-lactamase family protein	97	BS1321_RS27980
NZ_CP017704.1	59870	60601		plus	IclR family transcriptional regulator		56471161	protein-coding			WP_063233628.1	IclR family transcriptional regulator	243	BS1321_RS00295
NZ_CP017704.1	60644	61822		plus	MFS transporter		56471162	protein-coding			WP_063233627.1	MFS transporter	392	BS1321_RS00300
NZ_CP017704.1	61837	62292		plus	heme-degrading domain-containing protein		56471163	protein-coding			WP_063233626.1	heme-degrading domain-containing protein	151	BS1321_RS00305
NZ_CP017704.1	62308	62601		plus	antibiotic biosynthesis monooxygenase		56471164	protein-coding			WP_063233625.1	antibiotic biosynthesis monooxygenase	97	BS1321_RS00310
NZ_CP017704.1	62957	63976		minus	Gfo/Idh/MocA family oxidoreductase		56471165	protein-coding			WP_063233624.1	Gfo/Idh/MocA family oxidoreductase	339	BS1321_RS00315
NZ_CP017704.1	64287	65324		minus	Gfo/Idh/MocA family oxidoreductase		56471166	protein-coding			WP_063233623.1	Gfo/Idh/MocA family oxidoreductase	345	BS1321_RS00320
NZ_CP017704.1	66279	67130		minus	aldo/keto reductase		56471167	protein-coding			WP_063233622.1	aldo/keto reductase	283	BS1321_RS00325
NZ_CP017704.1	67201	67941		minus	SDR family oxidoreductase		56471168	protein-coding			WP_174524169.1	SDR family oxidoreductase	246	BS1321_RS00330
NZ_CP017704.1	68041	69213		minus	MFS transporter		56471169	protein-coding			WP_063233620.1	MFS transporter	390	BS1321_RS00335
NZ_CP017704.1	69617	70534		plus	AraC family transcriptional regulator		56471170	protein-coding			WP_063233619.1	AraC family transcriptional regulator	305	BS1321_RS00340
NZ_CP017704.1	70649	71338		minus	DUF4405 domain-containing protein		56471171	protein-coding			WP_063233618.1	DUF4405 domain-containing protein	229	BS1321_RS00345
NZ_CP017704.1	71442	72173		minus	cytochrome P460 family protein		56471172	protein-coding			WP_063233617.1	cytochrome P460 family protein	243	BS1321_RS00350
NZ_CP017704.1	72934	73734		minus	SDR family oxidoreductase		56471173	protein-coding			WP_063233616.1	SDR family oxidoreductase	266	BS1321_RS00355
NZ_CP017704.1	73927	74292		minus	PTS glucitol/sorbitol transporter subunit IIA		56471174	protein-coding			WP_063233615.1	PTS glucitol/sorbitol transporter subunit IIA	121	BS1321_RS00360
NZ_CP017704.1	74349	75374		minus	PTS glucitol/sorbitol transporter subunit IIB		56471175	protein-coding			WP_063233614.1	PTS glucitol/sorbitol transporter subunit IIB	341	BS1321_RS00365
NZ_CP017704.1	75388	75933		minus	PTS glucitol/sorbitol transporter subunit IIC		56471176	protein-coding			WP_063233613.1	PTS glucitol/sorbitol transporter subunit IIC	181	BS1321_RS00370
NZ_CP017704.1	75955	76377		minus	transcriptional regulator GutM		56471177	protein-coding			WP_063233612.1	transcriptional regulator GutM	140	BS1321_RS00375
NZ_CP017704.1	76471	77442		minus	sugar-binding transcriptional regulator		56471178	protein-coding			WP_063233611.1	sugar-binding transcriptional regulator	323	BS1321_RS00380
NZ_CP017704.1	78292	78942		minus	RNA polymerase sporulation sigma factor SigH	sigH	56471179	protein-coding			WP_063233610.1	RNA polymerase sporulation sigma factor SigH	216	BS1321_RS00385
NZ_CP017704.1	79576	80079		minus	DinB family protein		56471180	protein-coding			WP_063233609.1	DinB family protein	167	BS1321_RS00390
NZ_CP017704.1	80698	81693		minus	D-cysteine desulfhydrase		56471181	protein-coding			WP_063233608.1	D-cysteine desulfhydrase	331	BS1321_RS00395
NZ_CP017704.1	82239	82952		plus	GntR family transcriptional regulator		56471182	protein-coding			WP_063233607.1	GntR family transcriptional regulator	237	BS1321_RS00400
NZ_CP017704.1	83143	83751		minus	nucleotidyltransferase family protein		56471183	protein-coding			WP_063233606.1	nucleotidyltransferase family protein	202	BS1321_RS00405
NZ_CP017704.1	83744	84793		minus	XdhC family protein		56471184	protein-coding			WP_063233605.1	XdhC family protein	349	BS1321_RS00410
NZ_CP017704.1	84916	86190		minus	MFS transporter		56471185	protein-coding			WP_063233604.1	MFS transporter	424	BS1321_RS00415
NZ_CP017704.1	86334	88712		minus	xanthine dehydrogenase family protein molybdopterin-binding subunit		56471186	protein-coding			WP_063233603.1	xanthine dehydrogenase family protein molybdopterin-binding subunit	792	BS1321_RS00420
NZ_CP017704.1	88726	89202		minus	(2Fe-2S)-binding protein		56471187	protein-coding			WP_063233602.1	(2Fe-2S)-binding protein	158	BS1321_RS00425
NZ_CP017704.1	89202	90032		minus	xanthine dehydrogenase family protein subunit M		56471188	protein-coding			WP_198319685.1	xanthine dehydrogenase family protein subunit M	276	BS1321_RS00430
NZ_CP017704.1	90136	90648		minus	carbon monoxide dehydrogenase subunit G		56471189	protein-coding			WP_157732787.1	carbon monoxide dehydrogenase subunit G	170	BS1321_RS00435
NZ_CP017704.1	90991	91950		minus	VOC family protein		56471190	protein-coding			WP_063233599.1	VOC family protein	319	BS1321_RS00440
NZ_CP017704.1	91991	92779		minus	SDR family NAD(P)-dependent oxidoreductase		56471191	protein-coding			WP_230162429.1	SDR family NAD(P)-dependent oxidoreductase	262	BS1321_RS00445
NZ_CP017704.1	92822	93331		minus	aromatic-ring-hydroxylating dioxygenase subunit beta		56471192	protein-coding			WP_063233598.1	aromatic-ring-hydroxylating dioxygenase subunit beta	169	BS1321_RS00450
NZ_CP017704.1	93353	94654		minus	aromatic ring-hydroxylating dioxygenase subunit alpha		56471193	protein-coding			WP_063233597.1	aromatic ring-hydroxylating dioxygenase subunit alpha	433	BS1321_RS00455
NZ_CP017704.1	94693	95478		minus	aspartate dehydrogenase	nadX	56471194	protein-coding			WP_063233596.1	aspartate dehydrogenase	261	BS1321_RS00460
NZ_CP017704.1	95495	96940		minus	aldehyde dehydrogenase family protein		56471195	protein-coding			WP_063233595.1	aldehyde dehydrogenase family protein	481	BS1321_RS00465
NZ_CP017704.1	96953	98641		minus	thiamine pyrophosphate-binding protein		56471196	protein-coding			WP_063233594.1	thiamine pyrophosphate-binding protein	562	BS1321_RS00470
NZ_CP017704.1	98668	99459		minus	SDR family oxidoreductase		56471197	protein-coding			WP_063233593.1	SDR family oxidoreductase	263	BS1321_RS00475
NZ_CP017704.1	99559	100497		minus	VOC family protein		56471198	protein-coding			WP_063233592.1	VOC family protein	312	BS1321_RS00480
NZ_CP017704.1	100618	101151		minus	cupin domain-containing protein		56471199	protein-coding			WP_063233591.1	cupin domain-containing protein	177	BS1321_RS00485
NZ_CP017704.1	101427	102242		minus	IclR family transcriptional regulator		56471200	protein-coding			WP_063233590.1	IclR family transcriptional regulator	271	BS1321_RS00490
NZ_CP017704.1	102383	102622		plus	hypothetical protein		56476403	protein-coding			WP_144480028.1	hypothetical protein	79	BS1321_RS27230
NZ_CP017704.1	103750	105039		plus	MFS transporter		56471201	protein-coding			WP_063233588.1	MFS transporter	429	BS1321_RS00500
NZ_CP017704.1	105365	105547		plus	YppF family protein	yppF	56471202	protein-coding			WP_081112928.1	YppF family protein	60	BS1321_RS00505
NZ_CP017704.1	105769	107094		minus	gluconate:H+ symporter		56471203	protein-coding			WP_063233587.1	gluconate:H+ symporter	441	BS1321_RS00510
NZ_CP017704.1	107151	107873		minus	GntR family transcriptional regulator		56471204	protein-coding			WP_063233586.1	GntR family transcriptional regulator	240	BS1321_RS00515
NZ_CP017704.1	107891	108904		minus	sugar kinase		56471205	protein-coding			WP_063233647.1	sugar kinase	337	BS1321_RS00520
NZ_CP017704.1	108897	109652		minus	KDGP aldolase family protein		56471206	protein-coding			WP_063233585.1	KDGP aldolase family protein	251	BS1321_RS00525
NZ_CP017704.1	109649	110758		minus	DgaE family pyridoxal phosphate-dependent ammonia lyase		56471207	protein-coding			WP_063233584.1	DgaE family pyridoxal phosphate-dependent ammonia lyase	369	BS1321_RS00530
NZ_CP017704.1	110736	111839		minus	amidohydrolase/deacetylase family metallohydrolase		56471208	protein-coding			WP_063233646.1	amidohydrolase/deacetylase family metallohydrolase	367	BS1321_RS00535
NZ_CP017704.1	112681	113118		plus	hypothetical protein		56471209	protein-coding			WP_063233582.1	hypothetical protein	145	BS1321_RS00545
NZ_CP017704.1	113335	114924		minus	long-chain-fatty-acid--CoA ligase		56471210	protein-coding			WP_063233581.1	long-chain-fatty-acid--CoA ligase	529	BS1321_RS00550
NZ_CP017704.1	115243	115689		minus	MarR family transcriptional regulator		56471211	protein-coding			WP_063233580.1	MarR family transcriptional regulator	148	BS1321_RS00555
NZ_CP017704.1	115811	116998		plus	MFS transporter		56471212	protein-coding			WP_063233579.1	MFS transporter	395	BS1321_RS00560
NZ_CP017704.1	117442	118485		minus	oxidoreductase		56471213	protein-coding			WP_063233645.1	oxidoreductase	347	BS1321_RS00565
NZ_CP017704.1	118546	118974		minus	DUF1801 domain-containing protein		56471214	protein-coding			WP_063233578.1	DUF1801 domain-containing protein	142	BS1321_RS00570
NZ_CP017704.1	119365	120840		minus	N-acetylglucosamine-specific PTS transporter subunit IIBC	nagE	56471215	protein-coding			WP_063233577.1	N-acetylglucosamine-specific PTS transporter subunit IIBC	491	BS1321_RS00575
NZ_CP017704.1	121031	122260		minus	DUF1343 domain-containing protein		56471216	protein-coding			WP_081112932.1	DUF1343 domain-containing protein	409	BS1321_RS00580
NZ_CP017704.1	122283	124223		minus	glycoside hydrolase family 3 protein		56471217	protein-coding			WP_063233575.1	glycoside hydrolase family 3 protein	646	BS1321_RS00585
NZ_CP017704.1	124427	125437		minus	MupG family TIM beta-alpha barrel fold protein		56471218	protein-coding			WP_063233574.1	MupG family TIM beta-alpha barrel fold protein	336	BS1321_RS00590
NZ_CP017704.1	125434	126804		minus	PTS transporter subunit EIIC		56471219	protein-coding			WP_063233573.1	PTS transporter subunit EIIC	456	BS1321_RS00595
NZ_CP017704.1	126837	127694		minus	MurR/RpiR family transcriptional regulator		56471220	protein-coding			WP_063233572.1	MurR/RpiR family transcriptional regulator	285	BS1321_RS00600
NZ_CP017704.1	127706	128614		minus	N-acetylmuramic acid 6-phosphate etherase	murQ	56471221	protein-coding			WP_063233571.1	N-acetylmuramic acid 6-phosphate etherase	302	BS1321_RS00605
NZ_CP017704.1	129010	130191		minus	ABC transporter substrate-binding protein		56471222	protein-coding			WP_063233644.1	ABC transporter substrate-binding protein	393	BS1321_RS00610
NZ_CP017704.1	130214	130921		minus	ABC transporter ATP-binding protein		56471223	protein-coding			WP_063233570.1	ABC transporter ATP-binding protein	235	BS1321_RS00615
NZ_CP017704.1	130914	131678		minus	ABC transporter ATP-binding protein		56471224	protein-coding			WP_063233569.1	ABC transporter ATP-binding protein	254	BS1321_RS00620
NZ_CP017704.1	131681	132649		minus	branched-chain amino acid ABC transporter permease		56471225	protein-coding			WP_232522838.1	branched-chain amino acid ABC transporter permease	322	BS1321_RS00625
NZ_CP017704.1	132678	133541		minus	branched-chain amino acid ABC transporter permease		56471226	protein-coding			WP_063233567.1	branched-chain amino acid ABC transporter permease	287	BS1321_RS00630
NZ_CP017704.1	134254	135942		minus	sigma 54-interacting transcriptional regulator		56471227	protein-coding			WP_232522839.1	sigma 54-interacting transcriptional regulator	562	BS1321_RS00635
NZ_CP017704.1	136316	136717		minus	MaoC/PaaZ C-terminal domain-containing protein		56471228	protein-coding			WP_063233564.1	MaoC/PaaZ C-terminal domain-containing protein	133	BS1321_RS00645
NZ_CP017704.1	136714	137166		minus	MaoC family dehydratase N-terminal domain-containing protein		56471229	protein-coding			WP_063233563.1	MaoC family dehydratase N-terminal domain-containing protein	150	BS1321_RS00650
NZ_CP017704.1	137185	137949		minus	SDR family NAD(P)-dependent oxidoreductase		56471230	protein-coding			WP_063233562.1	SDR family NAD(P)-dependent oxidoreductase	254	BS1321_RS00655
NZ_CP017704.1	137970	139145		minus	acyl-CoA dehydrogenase family protein		56471231	protein-coding			WP_063233561.1	acyl-CoA dehydrogenase family protein	391	BS1321_RS00660
NZ_CP017704.1	139172	140323		minus	acyl-CoA dehydrogenase family protein		56471232	protein-coding			WP_063233560.1	acyl-CoA dehydrogenase family protein	383	BS1321_RS00665
NZ_CP017704.1	140364	141965		minus	long-chain fatty acid--CoA ligase		56471233	protein-coding			WP_063233559.1	long-chain fatty acid--CoA ligase	533	BS1321_RS00670
NZ_CP017704.1	142302	144746		minus	DNA topoisomerase IV subunit A	parC	56471234	protein-coding			WP_063233558.1	DNA topoisomerase IV subunit A	814	BS1321_RS00675
NZ_CP017704.1	144736	146721		minus	DNA topoisomerase IV subunit B	parE	56471235	protein-coding			WP_063233557.1	DNA topoisomerase IV subunit B	661	BS1321_RS00680
NZ_CP017704.1	147110	147520		minus	CoA-binding protein		56471236	protein-coding			WP_063233556.1	CoA-binding protein	136	BS1321_RS00685
NZ_CP017704.1	147995	148582		plus	glycerol-3-phosphate 1-O-acyltransferase PlsY	plsY	56471237	protein-coding			WP_063233555.1	glycerol-3-phosphate 1-O-acyltransferase PlsY	195	BS1321_RS00690
NZ_CP017704.1	148639	149937		minus	globin-coupled sensor protein		77169267	protein-coding			WP_063233554.1	globin-coupled sensor protein	432	BS1321_RS28550
NZ_CP017704.1	150264	150413		plus	YycC family protein		56471238	protein-coding			WP_069981711.1	YycC family protein	49	BS1321_RS00700
NZ_CP017704.1	150430	150774		minus	PadR family transcriptional regulator		56471239	protein-coding			WP_230160709.1	PadR family transcriptional regulator	114	BS1321_RS00705
NZ_CP017704.1	150959	151447		minus	8-oxo-dGTP diphosphatase		56471240	protein-coding			WP_063233553.1	8-oxo-dGTP diphosphatase	162	BS1321_RS00710
NZ_CP017704.1	151538	151834		plus	HesB/YadR/YfhF family protein		56471241	protein-coding			WP_063233552.1	HesB/YadR/YfhF family protein	98	BS1321_RS00715
NZ_CP017704.1	151873	152166		minus	hypothetical protein		56471242	protein-coding			WP_063233551.1	hypothetical protein	97	BS1321_RS00720
NZ_CP017704.1	152192	152623		minus	thioesterase family protein		56471243	protein-coding			WP_063233550.1	thioesterase family protein	143	BS1321_RS00725
NZ_CP017704.1	152782	153027		minus	small acid-soluble spore protein Tlp	tlp	56471244	protein-coding			WP_063233549.1	small acid-soluble spore protein Tlp	81	BS1321_RS00730
NZ_CP017704.1	153086	153229		minus	acid-soluble spore protein N		56471245	protein-coding			WP_057275900.1	acid-soluble spore protein N	47	BS1321_RS00735
NZ_CP017704.1	153370	153498		minus	FbpB family small basic protein		56471246	protein-coding			WP_081108788.1	FbpB family small basic protein	42	BS1321_RS00740
NZ_CP017704.1	153941	154474		minus	redoxin domain-containing protein		56471247	protein-coding			WP_063233547.1	redoxin domain-containing protein	177	BS1321_RS00750
NZ_CP017704.1	154682	157393		minus	aconitate hydratase AcnA	acnA	56471248	protein-coding			WP_063233546.1	aconitate hydratase AcnA	903	BS1321_RS00755
NZ_CP017704.1	157779	157931		plus	small acid-soluble spore protein O	sspO	56471249	protein-coding			WP_034312428.1	small acid-soluble spore protein O	50	BS1321_RS00760
NZ_CP017704.1	158095	158358		minus	hypothetical protein		56471250	protein-coding			WP_063233545.1	hypothetical protein	87	BS1321_RS00765
NZ_CP017704.1	158473	158616		plus	small acid-soluble spore protein P		56471251	protein-coding			WP_063233544.1	small acid-soluble spore protein P	47	BS1321_RS00770
NZ_CP017704.1	158811	159830		minus	thiazole biosynthesis adenylyltransferase ThiF		56471252	protein-coding			WP_063233543.1	thiazole biosynthesis adenylyltransferase ThiF	339	BS1321_RS00775
NZ_CP017704.1	159827	160594		minus	thiazole synthase		56471253	protein-coding			WP_063233542.1	thiazole synthase	255	BS1321_RS00780
NZ_CP017704.1	160596	160799		minus	sulfur carrier protein ThiS	thiS	56471254	protein-coding			WP_063233541.1	sulfur carrier protein ThiS	67	BS1321_RS00785
NZ_CP017704.1	160814	161938		minus	glycine oxidase ThiO	thiO	56471255	protein-coding			WP_063233540.1	glycine oxidase ThiO	374	BS1321_RS00790
NZ_CP017704.1	161940	162551		minus	thiamine phosphate synthase		56471256	protein-coding			WP_063233539.1	thiamine phosphate synthase	203	BS1321_RS00795
NZ_CP017704.1	162592	163368		minus	energy-coupling factor transporter transmembrane component T		56471257	protein-coding			WP_063233538.1	energy-coupling factor transporter transmembrane component T	258	BS1321_RS00800
NZ_CP017704.1	163385	164842		minus	ABC transporter ATP-binding protein		56471258	protein-coding			WP_063233537.1	ABC transporter ATP-binding protein	485	BS1321_RS00805
NZ_CP017704.1	164855	165439		minus	ECF transporter S component		56471259	protein-coding			WP_063233536.1	ECF transporter S component	194	BS1321_RS00810
NZ_CP017704.1	165454	166137		minus	thiaminase II	tenA	56471260	protein-coding			WP_063233535.1	thiaminase II	227	BS1321_RS00815
NZ_CP017704.1	166536	166778		minus	SDR family oxidoreductase		56471261	protein-coding			WP_269467090.1	SDR family oxidoreductase	80	BS1321_RS00820
NZ_CP017704.1	166726	167001		minus	hypothetical protein		56476405	protein-coding			WP_063233534.1	hypothetical protein	91	BS1321_RS27240
NZ_CP017704.1	167330	168691		minus	aromatic acid/H+ symport family MFS transporter		56471262	protein-coding			WP_063233533.1	aromatic acid/H+ symport family MFS transporter	453	BS1321_RS00825
NZ_CP017704.1	168717	169490		minus	4-oxalocrotonate decarboxylase		56471263	protein-coding			WP_063233532.1	4-oxalocrotonate decarboxylase	257	BS1321_RS00830
NZ_CP017704.1	169487	170506		minus	4-hydroxy-2-oxovalerate aldolase	dmpG	56471264	protein-coding			WP_063233642.1	4-hydroxy-2-oxovalerate aldolase	339	BS1321_RS00835
NZ_CP017704.1	170541	171422		minus	acetaldehyde dehydrogenase (acetylating)		56471265	protein-coding			WP_081112927.1	acetaldehyde dehydrogenase (acetylating)	293	BS1321_RS00840
NZ_CP017704.1	171439	172221		minus	2-keto-4-pentenoate hydratase		56471266	protein-coding			WP_063233531.1	2-keto-4-pentenoate hydratase	260	BS1321_RS00845
NZ_CP017704.1	172239	173714		minus	aldehyde dehydrogenase		56471267	protein-coding			WP_063233530.1	aldehyde dehydrogenase	491	BS1321_RS00850
NZ_CP017704.1	173761	174222		minus	RidA family protein		56471268	protein-coding			WP_063233529.1	RidA family protein	153	BS1321_RS00855
NZ_CP017704.1	174206	175231		minus	amidohydrolase family protein		56471269	protein-coding			WP_174524167.1	amidohydrolase family protein	341	BS1321_RS00860
NZ_CP017704.1	175216	175776		minus	3-hydroxyanthranilate 3,4-dioxygenase		56471270	protein-coding			WP_063233527.1	3-hydroxyanthranilate 3,4-dioxygenase	186	BS1321_RS00865
NZ_CP017704.1	175815	176564		minus	IclR family transcriptional regulator		56471271	protein-coding			WP_063233526.1	IclR family transcriptional regulator	249	BS1321_RS00870
NZ_CP017704.1	176596	178077		minus	4-hydroxyphenylacetate 3-hydroxylase N-terminal domain-containing protein		56471272	protein-coding			WP_063233525.1	4-hydroxyphenylacetate 3-hydroxylase N-terminal domain-containing protein	493	BS1321_RS00875
