Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_PIOH01000001.1	27221	28699		plus	MFS transporter			protein-coding			WP_100631540.1	MFS transporter	492	CWM59_RS00155
NZ_PIOH01000001.1	28671	30113		minus	deoxyribodipyrimidine photo-lyase	phrB		protein-coding			WP_100729332.1	deoxyribodipyrimidine photo-lyase	480	CWM59_RS00160
NZ_PIOH01000001.1	30297	30506		minus	DUF2517 family protein			protein-coding			WP_162677839.1	DUF2517 family protein	69	CWM59_RS00165
NZ_PIOH01000001.1	30813	30902		plus	K(+)-transporting ATPase subunit F	kdpF		protein-coding			WP_020323459.1	K(+)-transporting ATPase subunit F	29	CWM59_RS00170
NZ_PIOH01000001.1	30902	32581		plus	potassium-transporting ATPase subunit KdpA	kdpA		protein-coding			WP_074386519.1	potassium-transporting ATPase subunit KdpA	559	CWM59_RS00175
NZ_PIOH01000001.1	32602	34650		plus	potassium-transporting ATPase subunit KdpB	kdpB		protein-coding			WP_008805672.1	potassium-transporting ATPase subunit KdpB	682	CWM59_RS00180
NZ_PIOH01000001.1	34661	35236		plus	potassium-transporting ATPase subunit KdpC	kdpC		protein-coding			WP_100675903.1	potassium-transporting ATPase subunit KdpC	191	CWM59_RS00185
NZ_PIOH01000001.1	35237	37924		plus	two-component system sensor histidine kinase KdpD	kdpD		protein-coding			WP_074386521.1	two-component system sensor histidine kinase KdpD	895	CWM59_RS00190
NZ_PIOH01000001.1	37921	38598		plus	two-component system response regulator KdpE	kdpE		protein-coding			WP_061155327.1	two-component system response regulator KdpE	225	CWM59_RS00195
NZ_PIOH01000001.1	38580	39017		minus	arginine:ornithine antiporter			protein-coding			WP_074386522.1	arginine:ornithine antiporter	145	CWM59_RS00200
NZ_PIOH01000001.1	39071	40711		minus	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)	pgm		protein-coding			WP_074386523.1	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)	546	CWM59_RS00205
NZ_PIOH01000001.1	40744	41292		minus	replication initiation negative regulator SeqA	seqA		protein-coding			WP_012542439.1	replication initiation negative regulator SeqA	182	CWM59_RS00210
NZ_PIOH01000001.1	41476	42249		plus	esterase	ybfF		protein-coding			WP_100729333.1	esterase	257	CWM59_RS00215
NZ_PIOH01000001.1	42383	42676		plus	LexA regulated protein	ybfE		protein-coding			WP_074386525.1	LexA regulated protein	97	CWM59_RS00220
NZ_PIOH01000001.1	42828	43358		plus	flavodoxin FldA	fldA		protein-coding			WP_002894765.1	flavodoxin FldA	176	CWM59_RS00225
NZ_PIOH01000001.1	43650	44102		plus	ferric iron uptake transcriptional regulator	fur		protein-coding			WP_002894761.1	ferric iron uptake transcriptional regulator	150	CWM59_RS00230
NZ_PIOH01000001.1	44230	45156		plus	tricarballylate utilization LysR family transcriptional regulator TcuR	tcuR		protein-coding			WP_100729334.1	tricarballylate utilization LysR family transcriptional regulator TcuR	308	CWM59_RS00235
NZ_PIOH01000001.1	45254	46657		plus	FAD-dependent tricarballylate dehydrogenase TcuA	tcuA		protein-coding			WP_061155331.1	FAD-dependent tricarballylate dehydrogenase TcuA	467	CWM59_RS00240
NZ_PIOH01000001.1	46644	47783		plus	tricarballylate utilization 4Fe-4S protein TcuB	tcuB		protein-coding			WP_100675905.1	tricarballylate utilization 4Fe-4S protein TcuB	379	CWM59_RS00245
NZ_PIOH01000001.1	47839	49134		plus	MFS transporter			protein-coding			WP_100631545.1	MFS transporter	431	CWM59_RS00250
NZ_PIOH01000001.1	49186	49521		minus	ChiQ/YbfN family lipoprotein	chiQ		protein-coding			WP_061156400.1	ChiQ/YbfN family lipoprotein	111	CWM59_RS00255
NZ_PIOH01000001.1	49569	50972		minus	chitoporin	chiP		protein-coding			WP_100729335.1	chitoporin	467	CWM59_RS00260
NZ_PIOH01000001.1	51047	51355		plus	uncharacterized gene			pseudogene						CWM59_RS00265
NZ_PIOH01000001.1	51410	53077		minus	glutamine--tRNA ligase	glnS		protein-coding			WP_061155335.1	glutamine--tRNA ligase	555	CWM59_RS00270
NZ_PIOH01000001.1	53256	55211		minus	PTS N-acetyl glucosamine transporter subunit IIABC	nagE		protein-coding			WP_074386531.1	PTS N-acetyl glucosamine transporter subunit IIABC	651	CWM59_RS00275
NZ_PIOH01000001.1	55527	56327		plus	glucosamine-6-phosphate deaminase	nagB		protein-coding			WP_012542446.1	glucosamine-6-phosphate deaminase	266	CWM59_RS00285
NZ_PIOH01000001.1	56441	57589		plus	N-acetylglucosamine-6-phosphate deacetylase	nagA		protein-coding			WP_074386533.1	N-acetylglucosamine-6-phosphate deacetylase	382	CWM59_RS00290
NZ_PIOH01000001.1	57598	58818		plus	N-acetylglucosamine repressor			protein-coding			WP_061155337.1	N-acetylglucosamine repressor	406	CWM59_RS00295
NZ_PIOH01000001.1	58947	59699		plus	HAD-IIA family hydrolase			protein-coding			WP_022065694.1	HAD-IIA family hydrolase	250	CWM59_RS00300
NZ_PIOH01000001.1	59978	61642		plus	asparagine synthase B	asnB		protein-coding			WP_061155338.1	asparagine synthase B	554	CWM59_RS00305
NZ_PIOH01000001.1	61879	61955		plus	tRNA-Met			tRNA						CWM59_RS00315
NZ_PIOH01000001.1	61964	62048		plus	tRNA-Leu			tRNA						CWM59_RS00320
NZ_PIOH01000001.1	62072	62146		plus	tRNA-Gln			tRNA						CWM59_RS00325
NZ_PIOH01000001.1	62183	62257		plus	tRNA-Gln			tRNA						CWM59_RS00330
NZ_PIOH01000001.1	62281	62357		plus	tRNA-Met			tRNA						CWM59_RS00335
NZ_PIOH01000001.1	62405	62479		plus	tRNA-Gln			tRNA						CWM59_RS00340
NZ_PIOH01000001.1	62555	62629		plus	tRNA-Gln			tRNA						CWM59_RS00345
NZ_PIOH01000001.1	62705	62779		plus	tRNA-Gln			tRNA						CWM59_RS00350
NZ_PIOH01000001.1	62855	62929		plus	tRNA-Gln			tRNA						CWM59_RS00355
NZ_PIOH01000001.1	63049	64224		minus	3-demethoxyubiquinol 3-hydroxylase	ubiF		protein-coding			WP_100675908.1	3-demethoxyubiquinol 3-hydroxylase	391	CWM59_RS00360
NZ_PIOH01000001.1	64404	65828		plus	tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB	miaB		protein-coding			WP_012542448.1	tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB	474	CWM59_RS00365
NZ_PIOH01000001.1	65982	67028		plus	PhoH family protein			protein-coding			WP_008805649.1	PhoH family protein	348	CWM59_RS00370
NZ_PIOH01000001.1	67025	67498		plus	rRNA maturation RNase YbeY	ybeY		protein-coding			WP_002894722.1	rRNA maturation RNase YbeY	157	CWM59_RS00375
NZ_PIOH01000001.1	67646	68524		plus	CNNM family magnesium/cobalt transport protein CorC	corC		protein-coding			WP_004197606.1	CNNM family magnesium/cobalt transport protein CorC	292	CWM59_RS00380
NZ_PIOH01000001.1	68653	70191		plus	apolipoprotein N-acyltransferase	lnt		protein-coding			WP_061155340.1	apolipoprotein N-acyltransferase	512	CWM59_RS00385
NZ_PIOH01000001.1	70547	71458		plus	amino acid ABC transporter substrate-binding protein			protein-coding			WP_061155341.1	amino acid ABC transporter substrate-binding protein	303	CWM59_RS00390
NZ_PIOH01000001.1	71623	72363		plus	amino acid ABC transporter permease			protein-coding			WP_061155342.1	amino acid ABC transporter permease	246	CWM59_RS00395
NZ_PIOH01000001.1	72363	73037		plus	glutamate/aspartate ABC transporter permease GltK	gltK		protein-coding			WP_074386537.1	glutamate/aspartate ABC transporter permease GltK	224	CWM59_RS00400
NZ_PIOH01000001.1	73037	73762		plus	amino acid ABC transporter ATP-binding protein			protein-coding			WP_008805645.1	amino acid ABC transporter ATP-binding protein	241	CWM59_RS00405
NZ_PIOH01000001.1	74136	75806		plus	ShlB/FhaC/HecB family hemolysin secretion/activation protein			protein-coding			WP_100631546.1	ShlB/FhaC/HecB family hemolysin secretion/activation protein	556	CWM59_RS00410
NZ_PIOH01000001.1	75871	77664		plus	filamentous hemagglutinin N-terminal domain-containing protein			protein-coding			WP_100631547.1	filamentous hemagglutinin N-terminal domain-containing protein	597	CWM59_RS00415
NZ_PIOH01000001.1	77713	78195		minus	zinc ribbon-containing protein			protein-coding			WP_061156401.1	zinc ribbon-containing protein	160	CWM59_RS00420
NZ_PIOH01000001.1	78422	81004		plus	leucine--tRNA ligase	leuS		protein-coding			WP_074386540.1	leucine--tRNA ligase	860	CWM59_RS00425
NZ_PIOH01000001.1	81019	81609		plus	LPS assembly lipoprotein LptE	lptE		protein-coding			WP_061155347.1	LPS assembly lipoprotein LptE	196	CWM59_RS00430
NZ_PIOH01000001.1	81609	82640		plus	DNA polymerase III subunit delta	holA		protein-coding			WP_100631548.1	DNA polymerase III subunit delta	343	CWM59_RS00435
NZ_PIOH01000001.1	82633	83283		plus	nicotinate-nucleotide adenylyltransferase	nadD		protein-coding			WP_008805638.1	nicotinate-nucleotide adenylyltransferase	216	CWM59_RS00440
NZ_PIOH01000001.1	83356	83985		plus	adenosylcobalamin/alpha-ribazole phosphatase			protein-coding			WP_100631549.1	adenosylcobalamin/alpha-ribazole phosphatase	209	CWM59_RS00445
NZ_PIOH01000001.1	84208	84525		plus	ribosome silencing factor	rsfS		protein-coding			WP_002894623.1	ribosome silencing factor	105	CWM59_RS00455
NZ_PIOH01000001.1	84529	84996		plus	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH	rlmH		protein-coding			WP_002894620.1	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH	155	CWM59_RS00460
NZ_PIOH01000001.1	85024	86925		plus	peptidoglycan DD-transpeptidase MrdA	mrdA		protein-coding			WP_061155351.1	peptidoglycan DD-transpeptidase MrdA	633	CWM59_RS00465
NZ_PIOH01000001.1	86925	88037		plus	peptidoglycan glycosyltransferase MrdB	mrdB		protein-coding			WP_008805635.1	peptidoglycan glycosyltransferase MrdB	370	CWM59_RS00470
NZ_PIOH01000001.1	88049	89200		plus	endolytic peptidoglycan transglycosylase RlpA	rlpA		protein-coding			WP_100631550.1	endolytic peptidoglycan transglycosylase RlpA	383	CWM59_RS00475
NZ_PIOH01000001.1	89340	90539		plus	D-alanyl-D-alanine carboxypeptidase DacA	dacA		protein-coding			WP_061155353.1	D-alanyl-D-alanine carboxypeptidase DacA	399	CWM59_RS00480
NZ_PIOH01000001.1	90652	90915		plus	DUF493 family protein YbeD	ybeD		protein-coding			WP_002894474.1	DUF493 family protein YbeD	87	CWM59_RS00485
NZ_PIOH01000001.1	91020	91664		plus	lipoyl(octanoyl) transferase LipB	lipB		protein-coding			WP_100631551.1	lipoyl(octanoyl) transferase LipB	214	CWM59_RS00490
NZ_PIOH01000001.1	91794	92753		plus	YbeF family transcriptional regulator			protein-coding			WP_100631552.1	YbeF family transcriptional regulator	319	CWM59_RS00495
NZ_PIOH01000001.1	92934	93899		plus	lipoyl synthase	lipA		protein-coding			WP_061155356.1	lipoyl synthase	321	CWM59_RS00500
NZ_PIOH01000001.1	94091	94297		minus	twin-arginine translocase subunit TatE	tatE		protein-coding			WP_008805630.1	twin-arginine translocase subunit TatE	68	CWM59_RS00505
NZ_PIOH01000001.1	94541	95329		minus	deaminated glutathione amidase			protein-coding			WP_074386547.1	deaminated glutathione amidase	262	CWM59_RS00510
NZ_PIOH01000001.1	95418	95801		plus	fluoride efflux transporter CrcB	crcB		protein-coding			WP_074386548.1	fluoride efflux transporter CrcB	127	CWM59_RS00515
NZ_PIOH01000001.1	95867	96076		minus	transcription antiterminator/RNA stability regulator CspE	cspE		protein-coding			WP_012542460.1	transcription antiterminator/RNA stability regulator CspE	69	CWM59_RS00520
NZ_PIOH01000001.1	96271	96795		minus	lipid IV(A) palmitoyltransferase PagP	pagP		protein-coding			WP_319826661.1	lipid IV(A) palmitoyltransferase PagP	174	CWM59_RS00525
NZ_PIOH01000001.1	97128	98501		plus	anaerobic C4-dicarboxylate transporter DcuC	dcuC		protein-coding			WP_100631553.1	anaerobic C4-dicarboxylate transporter DcuC	457	CWM59_RS00535
NZ_PIOH01000001.1	98594	99391		plus	ribonuclease I	rna		protein-coding			WP_074386551.1	ribonuclease I	265	CWM59_RS00540
NZ_PIOH01000001.1	99570	99980		plus	nucleoside diphosphate kinase regulator	rnk		protein-coding			WP_008805623.1	nucleoside diphosphate kinase regulator	136	CWM59_RS00545
NZ_PIOH01000001.1	100169	100597		plus	universal stress protein UspG	uspG		protein-coding			WP_061155360.1	universal stress protein UspG	142	CWM59_RS00550
NZ_PIOH01000001.1	100675	102240		minus	alkyl hydroperoxide reductase subunit F	ahpF		protein-coding			WP_074386552.1	alkyl hydroperoxide reductase subunit F	521	CWM59_RS00555
NZ_PIOH01000001.1	102429	102992		minus	alkyl hydroperoxide reductase subunit C	ahpC		protein-coding			WP_002894394.1	alkyl hydroperoxide reductase subunit C	187	CWM59_RS00560
NZ_PIOH01000001.1	103403	104152		plus	thiol:disulfide interchange protein DsbG	dsbG		protein-coding			WP_100631555.1	thiol:disulfide interchange protein DsbG	249	CWM59_RS00565
NZ_PIOH01000001.1	104333	105265		plus	LysR family transcriptional regulator			protein-coding			WP_100631556.1	LysR family transcriptional regulator	310	CWM59_RS00570
NZ_PIOH01000001.1	105379	106602		plus	DUF3440 domain-containing protein			protein-coding			WP_100729337.1	DUF3440 domain-containing protein	407	CWM59_RS00575
NZ_PIOH01000001.1	106587	107213		plus	ParB/RepB/Spo0J family partition protein			protein-coding			WP_074386619.1	ParB/RepB/Spo0J family partition protein	208	CWM59_RS00580
NZ_PIOH01000001.1	107214	108359		minus	pyridoxal phosphate-dependent aminotransferase			protein-coding			WP_162678329.1	pyridoxal phosphate-dependent aminotransferase	381	CWM59_RS00585
NZ_PIOH01000001.1	108500	109189		plus	acireductone synthase	mtnC		protein-coding			WP_008805616.1	acireductone synthase	229	CWM59_RS00590
NZ_PIOH01000001.1	109186	109728		plus	acireductone dioxygenase			protein-coding			WP_100729338.1	acireductone dioxygenase	180	CWM59_RS00595
NZ_PIOH01000001.1	109833	112142		minus	molybdopterin-dependent oxidoreductase			protein-coding			WP_100729339.1	molybdopterin-dependent oxidoreductase	769	CWM59_RS00600
NZ_PIOH01000001.1	112554	113534		plus	sugar ABC transporter substrate-binding protein			protein-coding			WP_008805613.1	sugar ABC transporter substrate-binding protein	326	CWM59_RS00605
NZ_PIOH01000001.1	113579	115081		plus	sugar ABC transporter ATP-binding protein			protein-coding			WP_162678330.1	sugar ABC transporter ATP-binding protein	500	CWM59_RS00610
NZ_PIOH01000001.1	115078	116067		plus	ABC transporter permease			protein-coding			WP_061155370.1	ABC transporter permease	329	CWM59_RS00615
NZ_PIOH01000001.1	116064	117068		plus	ABC transporter permease			protein-coding			WP_100729340.1	ABC transporter permease	334	CWM59_RS00620
NZ_PIOH01000001.1	117080	118021		plus	sugar kinase			protein-coding			WP_074386559.1	sugar kinase	313	CWM59_RS00625
NZ_PIOH01000001.1	118057	119085		minus	2-hydroxyacid dehydrogenase			protein-coding			WP_100729341.1	2-hydroxyacid dehydrogenase	342	CWM59_RS00630
NZ_PIOH01000001.1	119082	120578		minus	FGGY-family carbohydrate kinase			protein-coding			WP_100729342.1	FGGY-family carbohydrate kinase	498	CWM59_RS00635
NZ_PIOH01000001.1	120591	121199		minus	methylthioribulose 1-phosphate dehydratase			protein-coding			WP_008805607.1	methylthioribulose 1-phosphate dehydratase	202	CWM59_RS00640
NZ_PIOH01000001.1	121651	122913		plus	cytosine permease	codB		protein-coding			WP_074386562.1	cytosine permease	420	CWM59_RS00645
NZ_PIOH01000001.1	122910	124145		plus	PucR family transcriptional regulator ligand-binding domain-containing protein			protein-coding			WP_074386563.1	PucR family transcriptional regulator ligand-binding domain-containing protein	411	CWM59_RS00650
NZ_PIOH01000001.1	124142	125380		plus	cytosine deaminase	codA		protein-coding			WP_061155377.1	cytosine deaminase	412	CWM59_RS00655
NZ_PIOH01000001.1	125526	126476		plus	LacI family DNA-binding transcriptional regulator			protein-coding			WP_165785014.1	LacI family DNA-binding transcriptional regulator	316	CWM59_RS00660
NZ_PIOH01000001.1	126598	127407		plus	inositol monophosphatase			protein-coding			WP_074386565.1	inositol monophosphatase	269	CWM59_RS00665
NZ_PIOH01000001.1	127518	128876		plus	MFS transporter			protein-coding			WP_100631562.1	MFS transporter	452	CWM59_RS00670
NZ_PIOH01000001.1	128902	130170		plus	histidine phosphatase family protein			protein-coding			WP_061155380.1	histidine phosphatase family protein	422	CWM59_RS00675
NZ_PIOH01000001.1	130220	131248		minus	S-methyl-5-thioribose-1-phosphate isomerase	mtnA		protein-coding			WP_074386567.1	S-methyl-5-thioribose-1-phosphate isomerase	342	CWM59_RS00680
NZ_PIOH01000001.1	131350	132549		plus	S-methyl-5-thioribose kinase	mtnK		protein-coding			WP_074386568.1	S-methyl-5-thioribose kinase	399	CWM59_RS00685
NZ_PIOH01000001.1	132765	134006		minus	LVIVD repeat-containing protein			protein-coding			WP_012968719.1	LVIVD repeat-containing protein	413	CWM59_RS00690
NZ_PIOH01000001.1	134109	135173		minus	sugar ABC transporter substrate-binding protein			protein-coding			WP_100729343.1	sugar ABC transporter substrate-binding protein	354	CWM59_RS00695
NZ_PIOH01000001.1	135194	136192		minus	ABC transporter permease			protein-coding			WP_012968720.1	ABC transporter permease	332	CWM59_RS00700
NZ_PIOH01000001.1	136189	137691		minus	sugar ABC transporter ATP-binding protein			protein-coding			WP_074386571.1	sugar ABC transporter ATP-binding protein	500	CWM59_RS00705
NZ_PIOH01000001.1	137855	138943		plus	oxidoreductase			protein-coding			WP_074386572.1	oxidoreductase	362	CWM59_RS00710
NZ_PIOH01000001.1	139001	139744		plus	3-oxoacyl-ACP reductase family protein			protein-coding			WP_100631565.1	3-oxoacyl-ACP reductase family protein	247	CWM59_RS00715
NZ_PIOH01000001.1	139928	140230		plus	type II toxin-antitoxin system RelE/ParE family toxin			protein-coding			WP_061155386.1	type II toxin-antitoxin system RelE/ParE family toxin	100	CWM59_RS00720
NZ_PIOH01000001.1	140205	140609		plus	helix-turn-helix transcriptional regulator			protein-coding			WP_002893905.1	helix-turn-helix transcriptional regulator	134	CWM59_RS00725
NZ_PIOH01000001.1	140606	140803		minus	YbdD/YjiX family protein			protein-coding			WP_002893903.1	YbdD/YjiX family protein	65	CWM59_RS00730
NZ_PIOH01000001.1	140896	143001		minus	pyruvate/proton symporter CstA	cstA		protein-coding			WP_100729344.1	pyruvate/proton symporter CstA	701	CWM59_RS00735
NZ_PIOH01000001.1	143357	143770		minus	proofreading thioesterase EntH	entH		protein-coding			WP_025714607.1	proofreading thioesterase EntH	137	CWM59_RS00740
NZ_PIOH01000001.1	143771	144526		minus	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase EntA	entA		protein-coding			WP_133123780.1	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase EntA	251	CWM59_RS00745
NZ_PIOH01000001.1	144526	145377		minus	enterobactin biosynthesis bifunctional isochorismatase/aryl carrier protein EntB	entB		protein-coding			WP_074386576.1	enterobactin biosynthesis bifunctional isochorismatase/aryl carrier protein EntB	283	CWM59_RS00750
NZ_PIOH01000001.1	145391	146998		minus	(2,3-dihydroxybenzoyl)adenylate synthase EntE	entE		protein-coding			WP_100729345.1	(2,3-dihydroxybenzoyl)adenylate synthase EntE	535	CWM59_RS00755
NZ_PIOH01000001.1	147008	148183		minus	isochorismate synthase EntC	entC		protein-coding			WP_100675928.1	isochorismate synthase EntC	391	CWM59_RS00760
NZ_PIOH01000001.1	148373	149332		plus	Fe2+-enterobactin ABC transporter substrate-binding protein	fepB		protein-coding			WP_100675929.1	Fe2+-enterobactin ABC transporter substrate-binding protein	319	CWM59_RS00765
NZ_PIOH01000001.1	149561	150802		minus	enterobactin transporter EntS	entS		protein-coding			WP_074386580.1	enterobactin transporter EntS	413	CWM59_RS00770
NZ_PIOH01000001.1	150915	151922		plus	Fe(3+)-siderophore ABC transporter permease	fepD		protein-coding			WP_008805582.1	Fe(3+)-siderophore ABC transporter permease	335	CWM59_RS00775
NZ_PIOH01000001.1	151919	152911		plus	iron-enterobactin ABC transporter permease	fepG		protein-coding			WP_004147521.1	iron-enterobactin ABC transporter permease	330	CWM59_RS00780
NZ_PIOH01000001.1	152908	153702		plus	iron-enterobactin ABC transporter ATP-binding protein	fepC		protein-coding			WP_074386581.1	iron-enterobactin ABC transporter ATP-binding protein	264	CWM59_RS00785
NZ_PIOH01000001.1	153767	157648		minus	enterobactin non-ribosomal peptide synthetase EntF	entF		protein-coding			WP_100729346.1	enterobactin non-ribosomal peptide synthetase EntF	1293	CWM59_RS00790
NZ_PIOH01000001.1	157659	157862		minus	MbtH family NRPS accessory protein			protein-coding			WP_074386583.1	MbtH family NRPS accessory protein	67	CWM59_RS00795
NZ_PIOH01000001.1	157890	159098		minus	enterochelin esterase	fes		protein-coding			WP_100729347.1	enterochelin esterase	402	CWM59_RS00800
NZ_PIOH01000001.1	159358	161586		plus	siderophore enterobactin receptor FepA	fepA		protein-coding			WP_100729348.1	siderophore enterobactin receptor FepA	742	CWM59_RS00805
NZ_PIOH01000001.1	161653	162282		plus	enterobactin synthase subunit EntD	entD		protein-coding			WP_100729349.1	enterobactin synthase subunit EntD	209	CWM59_RS00810
NZ_PIOH01000001.1	162317	163252		minus	transketolase C-terminal domain-containing protein			protein-coding			WP_023297201.1	transketolase C-terminal domain-containing protein	311	CWM59_RS00815
NZ_PIOH01000001.1	163245	164075		minus	transketolase			protein-coding			WP_100729350.1	transketolase	276	CWM59_RS00820
NZ_PIOH01000001.1	164450	165400		plus	sugar-binding transcriptional regulator			protein-coding			WP_002893602.1	sugar-binding transcriptional regulator	316	CWM59_RS00830
NZ_PIOH01000001.1	165750	167270		plus	FGGY-family carbohydrate kinase			protein-coding			WP_100631576.1	FGGY-family carbohydrate kinase	506	CWM59_RS00835
NZ_PIOH01000001.1	167430	168365		plus	D-ribose ABC transporter substrate-binding protein			protein-coding			WP_004176926.1	D-ribose ABC transporter substrate-binding protein	311	CWM59_RS00840
NZ_PIOH01000001.1	168409	169029		plus	DUF2291 domain-containing protein			protein-coding			WP_100631577.1	DUF2291 domain-containing protein	206	CWM59_RS00845
NZ_PIOH01000001.1	169031	170575		plus	sugar ABC transporter ATP-binding protein			protein-coding			WP_100631597.1	sugar ABC transporter ATP-binding protein	514	CWM59_RS00850
NZ_PIOH01000001.1	170593	171660		plus	ABC transporter permease			protein-coding			WP_100631578.1	ABC transporter permease	355	CWM59_RS00855
NZ_PIOH01000001.1	171721	172518		plus	SDR family oxidoreductase			protein-coding			WP_074386591.1	SDR family oxidoreductase	265	CWM59_RS00860
NZ_PIOH01000001.1	172720	173505		plus	SDR family oxidoreductase			protein-coding			WP_023297198.1	SDR family oxidoreductase	261	CWM59_RS00865
