Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_PYTX01000001.1	15788	15994		plus	hypothetical protein			protein-coding			WP_107232101.1	hypothetical protein	68	C9416_RS00065
NZ_PYTX01000001.1	15991	16581		plus	cytochrome c oxidase assembly protein			protein-coding			WP_107232102.1	cytochrome c oxidase assembly protein	196	C9416_RS00070
NZ_PYTX01000001.1	16595	17470		plus	cytochrome c oxidase subunit 3			protein-coding			WP_107232103.1	cytochrome c oxidase subunit 3	291	C9416_RS00075
NZ_PYTX01000001.1	17491	17709		minus	twin transmembrane helix small protein			protein-coding			WP_107232104.1	twin transmembrane helix small protein	72	C9416_RS00080
NZ_PYTX01000001.1	17767	18483		plus	SURF1 family protein			protein-coding			WP_107232105.1	SURF1 family protein	238	C9416_RS00085
NZ_PYTX01000001.1	18582	19151		plus	hypothetical protein			protein-coding			WP_107232106.1	hypothetical protein	189	C9416_RS00090
NZ_PYTX01000001.1	19162	20325		plus	COX15/CtaA family protein			protein-coding			WP_107232107.1	COX15/CtaA family protein	387	C9416_RS00095
NZ_PYTX01000001.1	20330	21223		plus	heme o synthase	cyoE		protein-coding			WP_107232108.1	heme o synthase	297	C9416_RS00100
NZ_PYTX01000001.1	21452	22261		plus	calcium-binding protein			protein-coding			WP_107232109.1	calcium-binding protein	269	C9416_RS00105
NZ_PYTX01000001.1	22390	23361		minus	bile acid:sodium symporter family protein			protein-coding			WP_107232110.1	bile acid:sodium symporter family protein	323	C9416_RS00110
NZ_PYTX01000001.1	23390	23890		minus	protein tyrosine phosphatase family protein			protein-coding			WP_107232111.1	protein tyrosine phosphatase family protein	166	C9416_RS00115
NZ_PYTX01000001.1	23918	25657		minus	DNA primase	dnaG		protein-coding			WP_107232112.1	DNA primase	579	C9416_RS00120
NZ_PYTX01000001.1	25717	26634		minus	YihY/virulence factor BrkB family protein			protein-coding			WP_008265392.1	YihY/virulence factor BrkB family protein	305	C9416_RS00125
NZ_PYTX01000001.1	26846	27784		plus	hypothetical protein			protein-coding			WP_258190229.1	hypothetical protein	312	C9416_RS00130
NZ_PYTX01000001.1	27863	28309		minus	GatB/YqeY domain-containing protein			protein-coding			WP_107232114.1	GatB/YqeY domain-containing protein	148	C9416_RS00135
NZ_PYTX01000001.1	28443	28658		minus	30S ribosomal protein S21	rpsU		protein-coding			WP_002808376.1	30S ribosomal protein S21	71	C9416_RS00140
NZ_PYTX01000001.1	28825	29850		plus	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	tsaD		protein-coding			WP_107232115.1	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	341	C9416_RS00145
NZ_PYTX01000001.1	29952	30611		minus	hypothetical protein			protein-coding			WP_107232116.1	hypothetical protein	219	C9416_RS00150
NZ_PYTX01000001.1	30976	31329		plus	dihydroneopterin aldolase	folB		protein-coding			WP_005407807.1	dihydroneopterin aldolase	117	C9416_RS00155
NZ_PYTX01000001.1	31420	32691		plus	mechanosensitive ion channel			protein-coding			WP_107232117.1	mechanosensitive ion channel	423	C9416_RS00160
NZ_PYTX01000001.1	32820	34994		plus	glycoside hydrolase family 3 N-terminal domain-containing protein			protein-coding			WP_107232118.1	glycoside hydrolase family 3 N-terminal domain-containing protein	724	C9416_RS00165
NZ_PYTX01000001.1	35138	35680		plus	hypothetical protein			protein-coding			WP_181358644.1	hypothetical protein	180	C9416_RS00175
NZ_PYTX01000001.1	35745	36914		minus	PQQ-dependent sugar dehydrogenase			protein-coding			WP_107232121.1	PQQ-dependent sugar dehydrogenase	389	C9416_RS00180
NZ_PYTX01000001.1	37083	37535		plus	inner membrane protein YiaA	yiaA		protein-coding			WP_107232122.1	inner membrane protein YiaA	150	C9416_RS00185
NZ_PYTX01000001.1	37640	37963		minus	hypothetical protein			protein-coding			WP_107232123.1	hypothetical protein	107	C9416_RS00190
NZ_PYTX01000001.1	38074	39375		minus	amino acid permease			protein-coding			WP_107232124.1	amino acid permease	433	C9416_RS00195
NZ_PYTX01000001.1	39372	40133		minus	L,D-transpeptidase family protein			protein-coding			WP_107232125.1	L,D-transpeptidase family protein	253	C9416_RS00200
NZ_PYTX01000001.1	40149	40997		minus	MurR/RpiR family transcriptional regulator			protein-coding			WP_107232126.1	MurR/RpiR family transcriptional regulator	282	C9416_RS00205
NZ_PYTX01000001.1	41251	42345		minus	dipeptide epimerase			protein-coding			WP_107232127.1	dipeptide epimerase	364	C9416_RS00210
NZ_PYTX01000001.1	42342	43787		minus	SH3 domain-containing protein			protein-coding			WP_107232288.1	SH3 domain-containing protein	481	C9416_RS00215
NZ_PYTX01000001.1	43920	45410		plus	transglutaminase-like domain-containing protein			protein-coding			WP_107232128.1	transglutaminase-like domain-containing protein	496	C9416_RS00220
NZ_PYTX01000001.1	45462	48485		plus	TonB-dependent receptor			protein-coding			WP_107232129.1	TonB-dependent receptor	1007	C9416_RS00225
NZ_PYTX01000001.1	48551	50056		plus	serine hydrolase domain-containing protein			protein-coding			WP_258190255.1	serine hydrolase domain-containing protein	501	C9416_RS00230
NZ_PYTX01000001.1	49989	50702		plus	M15 family metallopeptidase			protein-coding			WP_107232131.1	M15 family metallopeptidase	237	C9416_RS00235
NZ_PYTX01000001.1	50875	51246		plus	hypothetical protein			protein-coding			WP_107232132.1	hypothetical protein	123	C9416_RS00240
NZ_PYTX01000001.1	51479	51895		plus	EF-hand domain-containing protein			protein-coding			WP_107232133.1	EF-hand domain-containing protein	138	C9416_RS00245
NZ_PYTX01000001.1	51980	52732		plus	HAD family hydrolase			protein-coding			WP_107232134.1	HAD family hydrolase	250	C9416_RS00250
NZ_PYTX01000001.1	52764	53252		plus	hypothetical protein			protein-coding			WP_107232135.1	hypothetical protein	162	C9416_RS00255
NZ_PYTX01000001.1	53418	54782		plus	VOC family protein			protein-coding			WP_107232136.1	VOC family protein	454	C9416_RS00260
NZ_PYTX01000001.1	54947	56461		minus	acetyl-CoA hydrolase/transferase family protein			protein-coding			WP_107232137.1	acetyl-CoA hydrolase/transferase family protein	504	C9416_RS00265
NZ_PYTX01000001.1	56915	59710		plus	bifunctional [glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase/[glutamate--ammonia-ligase] adenylyltransferase	glnE		protein-coding			WP_107232138.1	bifunctional [glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase/[glutamate--ammonia-ligase] adenylyltransferase	931	C9416_RS00270
NZ_PYTX01000001.1	60011	60571		minus	queuosine precursor transporter			protein-coding			WP_107232139.1	queuosine precursor transporter	186	C9416_RS00275
NZ_PYTX01000001.1	60647	61162		minus	hypothetical protein			protein-coding			WP_107232140.1	hypothetical protein	171	C9416_RS00280
NZ_PYTX01000001.1	61198	62049		minus	DUF2145 domain-containing protein			protein-coding			WP_107232141.1	DUF2145 domain-containing protein	283	C9416_RS00285
NZ_PYTX01000001.1	62098	62325		minus	hypothetical protein			protein-coding			WP_107232142.1	hypothetical protein	75	C9416_RS00290
NZ_PYTX01000001.1	62480	63439		minus	mitochondrial fission ELM1 family protein			protein-coding			WP_107232143.1	mitochondrial fission ELM1 family protein	319	C9416_RS00295
NZ_PYTX01000001.1	63566	64156		plus	malonic semialdehyde reductase			protein-coding			WP_107232144.1	malonic semialdehyde reductase	196	C9416_RS00300
NZ_PYTX01000001.1	64243	64959		plus	YceI family protein			protein-coding			WP_107232145.1	YceI family protein	238	C9416_RS00305
NZ_PYTX01000001.1	65159	65560		minus	hypothetical protein			protein-coding			WP_107232146.1	hypothetical protein	133	C9416_RS00310
NZ_PYTX01000001.1	65778	66599		plus	hypothetical protein			protein-coding			WP_107232147.1	hypothetical protein	273	C9416_RS00315
NZ_PYTX01000001.1	66762	66977		plus	uncharacterized gene			pseudogene						C9416_RS00320
NZ_PYTX01000001.1	67101	67898		minus	siderophore-interacting protein			protein-coding			WP_107232148.1	siderophore-interacting protein	265	C9416_RS00325
NZ_PYTX01000001.1	67959	68519		minus	PadR family transcriptional regulator			protein-coding			WP_107232149.1	PadR family transcriptional regulator	186	C9416_RS00330
NZ_PYTX01000001.1	69066	71753		plus	pyruvate dehydrogenase (acetyl-transferring), homodimeric type	aceE		protein-coding			WP_107232150.1	pyruvate dehydrogenase (acetyl-transferring), homodimeric type	895	C9416_RS00335
NZ_PYTX01000001.1	71838	73220		plus	AAA family ATPase			protein-coding			WP_107232151.1	AAA family ATPase	460	C9416_RS00340
NZ_PYTX01000001.1	74211	74585		minus	hypothetical protein			protein-coding			WP_107232153.1	hypothetical protein	124	C9416_RS00350
NZ_PYTX01000001.1	75073	75288		minus	hypothetical protein			protein-coding			WP_181358646.1	hypothetical protein	71	C9416_RS00355
NZ_PYTX01000001.1	75345	76526		minus	McrC family protein			protein-coding			WP_219906174.1	McrC family protein	393	C9416_RS00360
NZ_PYTX01000001.1	76652	78697		minus	AAA family ATPase			protein-coding			WP_107232290.1	AAA family ATPase	681	C9416_RS00365
NZ_PYTX01000001.1	78984	80129		plus	YncE family protein			protein-coding			WP_107232155.1	YncE family protein	381	C9416_RS00370
NZ_PYTX01000001.1	80297	81196		plus	HNH endonuclease			protein-coding			WP_181358647.1	HNH endonuclease	299	C9416_RS00375
NZ_PYTX01000001.1	81260	82366		minus	hypothetical protein			protein-coding			WP_146160108.1	hypothetical protein	368	C9416_RS20615
NZ_PYTX01000001.1	82815	83204		plus	PAAR domain-containing protein			protein-coding			WP_258190238.1	PAAR domain-containing protein	129	C9416_RS00380
NZ_PYTX01000001.1	83180	83659		minus	DUF4440 domain-containing protein			protein-coding			WP_107232158.1	DUF4440 domain-containing protein	159	C9416_RS00385
NZ_PYTX01000001.1	83880	84704		plus	alpha/beta hydrolase			protein-coding			WP_107232159.1	alpha/beta hydrolase	274	C9416_RS00390
NZ_PYTX01000001.1	84714	84887		plus	hypothetical protein			protein-coding			WP_181358648.1	hypothetical protein	57	C9416_RS20810
NZ_PYTX01000001.1	84915	85595		minus	hypothetical protein			protein-coding			WP_107232160.1	hypothetical protein	226	C9416_RS00395
NZ_PYTX01000001.1	85729	86382		plus	hypothetical protein			protein-coding			WP_181358649.1	hypothetical protein	217	C9416_RS00400
NZ_PYTX01000001.1	86449	87417		plus	polysaccharide deacetylase family protein			protein-coding			WP_107232162.1	polysaccharide deacetylase family protein	322	C9416_RS00405
NZ_PYTX01000001.1	87537	88391		minus	hypothetical protein			protein-coding			WP_107232163.1	hypothetical protein	284	C9416_RS00410
NZ_PYTX01000001.1	88454	89362		minus	MnmC family methyltransferase			protein-coding			WP_181358652.1	MnmC family methyltransferase	302	C9416_RS00415
NZ_PYTX01000001.1	89819	90235		minus	hypothetical protein			protein-coding			WP_107232164.1	hypothetical protein	138	C9416_RS00425
NZ_PYTX01000001.1	90325	90609		plus	hypothetical protein			protein-coding			WP_107232165.1	hypothetical protein	94	C9416_RS00430
NZ_PYTX01000001.1	90684	91658		minus	CDF family Co(II)/Ni(II) efflux transporter DmeF	dmeF		protein-coding			WP_107232166.1	CDF family Co(II)/Ni(II) efflux transporter DmeF	324	C9416_RS00435
NZ_PYTX01000001.1	91709	91993		plus	metal/formaldehyde-sensitive transcriptional repressor			protein-coding			WP_106550496.1	metal/formaldehyde-sensitive transcriptional repressor	94	C9416_RS00440
NZ_PYTX01000001.1	92206	92577		minus	MerC domain-containing protein			protein-coding			WP_107232167.1	MerC domain-containing protein	123	C9416_RS00450
NZ_PYTX01000001.1	92648	93973		plus	GTP-binding protein			protein-coding			WP_107232168.1	GTP-binding protein	441	C9416_RS00455
NZ_PYTX01000001.1	94074	95681		minus	ATP-binding cassette domain-containing protein			protein-coding			WP_107232169.1	ATP-binding cassette domain-containing protein	535	C9416_RS00460
NZ_PYTX01000001.1	96233	97132		minus	LysR family transcriptional regulator			protein-coding			WP_107232170.1	LysR family transcriptional regulator	299	C9416_RS00465
NZ_PYTX01000001.1	97371	98549		plus	serine hydrolase domain-containing protein			protein-coding			WP_107232171.1	serine hydrolase domain-containing protein	392	C9416_RS00470
NZ_PYTX01000001.1	98546	99730		plus	MFS transporter			protein-coding			WP_107232172.1	MFS transporter	394	C9416_RS00475
NZ_PYTX01000001.1	99768	101384		minus	EAL domain-containing protein			protein-coding			WP_107232173.1	EAL domain-containing protein	538	C9416_RS00480
NZ_PYTX01000001.1	101613	102986		plus	D-serine/D-alanine/glycine transporter	cycA		protein-coding			WP_107232174.1	D-serine/D-alanine/glycine transporter	457	C9416_RS00485
NZ_PYTX01000001.1	103226	104002		plus	lytic transglycosylase domain-containing protein			protein-coding			WP_107232175.1	lytic transglycosylase domain-containing protein	258	C9416_RS00490
NZ_PYTX01000001.1	104095	105615		minus	hypothetical protein			protein-coding			WP_107232292.1	hypothetical protein	506	C9416_RS00495
NZ_PYTX01000001.1	105780	107861		plus	NHL repeat-containing protein			protein-coding			WP_107232176.1	NHL repeat-containing protein	693	C9416_RS00500
NZ_PYTX01000001.1	107839	108246		minus	YciI family protein			protein-coding			WP_107232293.1	YciI family protein	135	C9416_RS00505
NZ_PYTX01000001.1	108967	109380		plus	YciI family protein			protein-coding			WP_107232177.1	YciI family protein	137	C9416_RS00510
NZ_PYTX01000001.1	109445	109867		plus	VOC family protein			protein-coding			WP_107232178.1	VOC family protein	140	C9416_RS00515
NZ_PYTX01000001.1	109902	110312		plus	VOC family protein			protein-coding			WP_107232179.1	VOC family protein	136	C9416_RS00520
NZ_PYTX01000001.1	110336	110692		plus	DUF1428 domain-containing protein			protein-coding			WP_107232180.1	DUF1428 domain-containing protein	118	C9416_RS00525
NZ_PYTX01000001.1	110775	112061		plus	sigma-70 family RNA polymerase sigma factor			protein-coding			WP_107232181.1	sigma-70 family RNA polymerase sigma factor	428	C9416_RS00530
NZ_PYTX01000001.1	112118	113767		plus	M28 family metallopeptidase			protein-coding			WP_107232182.1	M28 family metallopeptidase	549	C9416_RS00535
NZ_PYTX01000001.1	113943	115202		plus	histidine kinase			protein-coding			WP_107232183.1	histidine kinase	419	C9416_RS00540
NZ_PYTX01000001.1	115192	115962		plus	LytTR family DNA-binding domain-containing protein			protein-coding			WP_107232184.1	LytTR family DNA-binding domain-containing protein	256	C9416_RS00545
NZ_PYTX01000001.1	116042	116656		minus	hypothetical protein			protein-coding			WP_107232185.1	hypothetical protein	204	C9416_RS00550
NZ_PYTX01000001.1	116966	117886		plus	oxygenase MpaB family protein			protein-coding			WP_107232186.1	oxygenase MpaB family protein	306	C9416_RS00555
NZ_PYTX01000001.1	118081	120192		minus	M13 family metallopeptidase			protein-coding			WP_107232187.1	M13 family metallopeptidase	703	C9416_RS00560
NZ_PYTX01000001.1	120370	123432		plus	EAL domain-containing protein			protein-coding			WP_107232294.1	EAL domain-containing protein	1020	C9416_RS00565
NZ_PYTX01000001.1	123525	124406		minus	LysR family transcriptional regulator			protein-coding			WP_107232188.1	LysR family transcriptional regulator	293	C9416_RS00570
NZ_PYTX01000001.1	124503	124913		plus	DoxX family protein			protein-coding			WP_107232189.1	DoxX family protein	136	C9416_RS00575
NZ_PYTX01000001.1	124945	125733		plus	class III extradiol ring-cleavage dioxygenase			protein-coding			WP_107232190.1	class III extradiol ring-cleavage dioxygenase	262	C9416_RS00580
NZ_PYTX01000001.1	125853	127502		plus	Na+/H+ antiporter			protein-coding			WP_057498198.1	Na+/H+ antiporter	549	C9416_RS00585
NZ_PYTX01000001.1	127566	127814		minus	DUF3297 family protein			protein-coding			WP_025878401.1	DUF3297 family protein	82	C9416_RS00590
NZ_PYTX01000001.1	127904	128446		plus	hypothetical protein			protein-coding			WP_107232295.1	hypothetical protein	180	C9416_RS00595
NZ_PYTX01000001.1	128625	128900		minus	DUF4031 domain-containing protein			protein-coding			WP_107232191.1	DUF4031 domain-containing protein	91	C9416_RS00600
NZ_PYTX01000001.1	128914	129408		minus	hypothetical protein			protein-coding			WP_107232192.1	hypothetical protein	164	C9416_RS00605
NZ_PYTX01000001.1	129536	130474		minus	flagellar motor protein MotB	motB		protein-coding			WP_107232193.1	flagellar motor protein MotB	312	C9416_RS00610
NZ_PYTX01000001.1	130478	131332		minus	flagellar motor stator protein MotA	motA		protein-coding			WP_008264562.1	flagellar motor stator protein MotA	284	C9416_RS00615
NZ_PYTX01000001.1	131424	131891		minus	peptide-methionine (R)-S-oxide reductase MsrB	msrB		protein-coding			WP_005412124.1	peptide-methionine (R)-S-oxide reductase MsrB	155	C9416_RS00620
NZ_PYTX01000001.1	132031	132402		plus	classical arabinogalactan protein 4			protein-coding			WP_107232194.1	classical arabinogalactan protein 4	123	C9416_RS00625
NZ_PYTX01000001.1	132545	132703		plus	lana protein			protein-coding			WP_107232195.1	lana protein	52	C9416_RS00630
NZ_PYTX01000001.1	132805	133284		minus	Lrp/AsnC ligand binding domain-containing protein			protein-coding			WP_005407919.1	Lrp/AsnC ligand binding domain-containing protein	159	C9416_RS00635
NZ_PYTX01000001.1	133434	134738		plus	D-amino acid dehydrogenase			protein-coding			WP_107232196.1	D-amino acid dehydrogenase	434	C9416_RS00640
NZ_PYTX01000001.1	134717	135787		plus	alanine racemase	alr		protein-coding			WP_107232197.1	alanine racemase	356	C9416_RS00645
NZ_PYTX01000001.1	135893	136459		minus	DUF3016 domain-containing protein			protein-coding			WP_107232198.1	DUF3016 domain-containing protein	188	C9416_RS00650
NZ_PYTX01000001.1	136705	138693		plus	ATP-binding protein			protein-coding			WP_107232199.1	ATP-binding protein	662	C9416_RS00655
NZ_PYTX01000001.1	138737	139027		plus	DUF3247 family protein			protein-coding			WP_107232200.1	DUF3247 family protein	96	C9416_RS00660
NZ_PYTX01000001.1	139110	139373		minus	hypothetical protein			protein-coding			WP_005407925.1	hypothetical protein	87	C9416_RS00665
NZ_PYTX01000001.1	139531	140595		plus	methyltransferase			protein-coding			WP_107232201.1	methyltransferase	354	C9416_RS00670
NZ_PYTX01000001.1	140592	141293		plus	pseudouridine synthase			protein-coding			WP_107232202.1	pseudouridine synthase	233	C9416_RS00675
NZ_PYTX01000001.1	141290	141973		plus	HAD family phosphatase			protein-coding			WP_107232203.1	HAD family phosphatase	227	C9416_RS00680
NZ_PYTX01000001.1	142153	143361		minus	beta-ketoacyl-ACP synthase I	fabB		protein-coding			WP_107232204.1	beta-ketoacyl-ACP synthase I	402	C9416_RS00685
NZ_PYTX01000001.1	143361	143876		minus	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA	fabA		protein-coding			WP_107232205.1	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA	171	C9416_RS00690
NZ_PYTX01000001.1	144068	145156		plus	DNA polymerase IV	dinB		protein-coding			WP_107232206.1	DNA polymerase IV	362	C9416_RS00695
NZ_PYTX01000001.1	145264	146175		minus	MBL fold metallo-hydrolase			protein-coding			WP_107232207.1	MBL fold metallo-hydrolase	303	C9416_RS00700
NZ_PYTX01000001.1	146267	146905		minus	NAD(P)H-binding protein			protein-coding			WP_107232208.1	NAD(P)H-binding protein	212	C9416_RS00705
NZ_PYTX01000001.1	147014	147943		plus	LysR family transcriptional regulator			protein-coding			WP_107232209.1	LysR family transcriptional regulator	309	C9416_RS00710
NZ_PYTX01000001.1	147940	148731		plus	class I SAM-dependent methyltransferase			protein-coding			WP_107232210.1	class I SAM-dependent methyltransferase	263	C9416_RS00715
NZ_PYTX01000001.1	148797	149453		plus	phosphoglycolate phosphatase	gph		protein-coding			WP_107232211.1	phosphoglycolate phosphatase	218	C9416_RS00720
NZ_PYTX01000001.1	149871	151712		minus	TonB-dependent vitamin B12 receptor	btuB		protein-coding			WP_107232212.1	TonB-dependent vitamin B12 receptor	613	C9416_RS00725
NZ_PYTX01000001.1	152105	153229		plus	acyltransferase			protein-coding			WP_107232296.1	acyltransferase	374	C9416_RS00730
NZ_PYTX01000001.1	153361	153939		plus	histidine phosphatase family protein			protein-coding			WP_107232213.1	histidine phosphatase family protein	192	C9416_RS00735
NZ_PYTX01000001.1	154030	154392		minus	TfoX/Sxy family protein			protein-coding			WP_107232214.1	TfoX/Sxy family protein	120	C9416_RS00740
NZ_PYTX01000001.1	154389	154871		minus	GAF domain-containing protein			protein-coding			WP_065199401.1	GAF domain-containing protein	160	C9416_RS00745
NZ_PYTX01000001.1	154940	155632		plus	dethiobiotin synthase	bioD		protein-coding			WP_107232215.1	dethiobiotin synthase	230	C9416_RS00750
NZ_PYTX01000001.1	155678	157126		minus	PLP-dependent aminotransferase family protein			protein-coding			WP_107232216.1	PLP-dependent aminotransferase family protein	482	C9416_RS00755
NZ_PYTX01000001.1	157374	158111		minus	peptide-methionine (S)-S-oxide reductase MsrA	msrA		protein-coding			WP_107232217.1	peptide-methionine (S)-S-oxide reductase MsrA	245	C9416_RS00760
NZ_PYTX01000001.1	158126	159895		minus	cytochrome c biogenesis protein DipZ			protein-coding			WP_107232218.1	cytochrome c biogenesis protein DipZ	589	C9416_RS00765
NZ_PYTX01000001.1	159898	160470		minus	peptide-methionine (R)-S-oxide reductase MsrB	msrB		protein-coding			WP_107232219.1	peptide-methionine (R)-S-oxide reductase MsrB	190	C9416_RS00770
NZ_PYTX01000001.1	160615	161334		plus	response regulator transcription factor			protein-coding			WP_107232220.1	response regulator transcription factor	239	C9416_RS00775
NZ_PYTX01000001.1	161331	162800		plus	HAMP domain-containing sensor histidine kinase			protein-coding			WP_107232221.1	HAMP domain-containing sensor histidine kinase	489	C9416_RS00780
NZ_PYTX01000001.1	162797	164143		minus	ATP-binding protein			protein-coding			WP_107232222.1	ATP-binding protein	448	C9416_RS00785
NZ_PYTX01000001.1	164140	164829		minus	winged helix-turn-helix domain-containing protein			protein-coding			WP_057498295.1	winged helix-turn-helix domain-containing protein	229	C9416_RS00790
NZ_PYTX01000001.1	165180	167081		plus	asparagine synthase (glutamine-hydrolyzing)	asnB		protein-coding			WP_107232223.1	asparagine synthase (glutamine-hydrolyzing)	633	C9416_RS00795
NZ_PYTX01000001.1	167727	168074		minus	phasin family protein			protein-coding			WP_107232224.1	phasin family protein	115	C9416_RS00800
NZ_PYTX01000001.1	168191	168553		minus	6-carboxytetrahydropterin synthase QueD	queD		protein-coding			WP_107232297.1	6-carboxytetrahydropterin synthase QueD	120	C9416_RS00805
NZ_PYTX01000001.1	168750	171389		plus	TonB-dependent receptor			protein-coding			WP_107232225.1	TonB-dependent receptor	879	C9416_RS00810
NZ_PYTX01000001.1	171464	174058		plus	M14 family metallopeptidase			protein-coding			WP_107232226.1	M14 family metallopeptidase	864	C9416_RS00815
NZ_PYTX01000001.1	174159	174782		minus	hypothetical protein			protein-coding			WP_107232227.1	hypothetical protein	207	C9416_RS00820
NZ_PYTX01000001.1	174877	175500		minus	hypothetical protein			protein-coding			WP_107232228.1	hypothetical protein	207	C9416_RS00825
NZ_PYTX01000001.1	175728	177143		minus	DEAD/DEAH box helicase			protein-coding			WP_107232229.1	DEAD/DEAH box helicase	471	C9416_RS00830
NZ_PYTX01000001.1	178090	179079		plus	fumarylacetoacetate hydrolase family protein			protein-coding			WP_107232231.1	fumarylacetoacetate hydrolase family protein	329	C9416_RS00840
NZ_PYTX01000001.1	179094	179762		plus	maleylacetoacetate isomerase	maiA		protein-coding			WP_107232232.1	maleylacetoacetate isomerase	222	C9416_RS00845
NZ_PYTX01000001.1	179837	180967		minus	PilT/PilU family type 4a pilus ATPase			protein-coding			WP_107232233.1	PilT/PilU family type 4a pilus ATPase	376	C9416_RS00850
NZ_PYTX01000001.1	181089	181454		plus	DUF4398 domain-containing protein			protein-coding			WP_057496724.1	DUF4398 domain-containing protein	121	C9416_RS00855
NZ_PYTX01000001.1	181451	182335		plus	hypothetical protein			protein-coding			WP_107232234.1	hypothetical protein	294	C9416_RS00860
NZ_PYTX01000001.1	182659	182895		plus	YdcH family protein			protein-coding			WP_057496722.1	YdcH family protein	78	C9416_RS00865
NZ_PYTX01000001.1	183197	184567		plus	pyridoxal-phosphate dependent enzyme			protein-coding			WP_107232235.1	pyridoxal-phosphate dependent enzyme	456	C9416_RS00870
NZ_PYTX01000001.1	184691	185863		plus	cystathionine gamma-synthase			protein-coding			WP_107232236.1	cystathionine gamma-synthase	390	C9416_RS00875
NZ_PYTX01000001.1	185860	186678		plus	ABC transporter permease			protein-coding			WP_107232237.1	ABC transporter permease	272	C9416_RS00880
NZ_PYTX01000001.1	186718	188061		plus	ABC transporter ATP-binding protein			protein-coding			WP_107232238.1	ABC transporter ATP-binding protein	447	C9416_RS00885
NZ_PYTX01000001.1	188058	188615		plus	CatB-related O-acetyltransferase			protein-coding			WP_107232239.1	CatB-related O-acetyltransferase	185	C9416_RS00890
NZ_PYTX01000001.1	188554	189762		plus	class I SAM-dependent methyltransferase			protein-coding			WP_258190247.1	class I SAM-dependent methyltransferase	402	C9416_RS00895
NZ_PYTX01000001.1	189817	192324		plus	glycosyltransferase			protein-coding			WP_107232240.1	glycosyltransferase	835	C9416_RS00900
NZ_PYTX01000001.1	192328	193305		plus	glycosyltransferase			protein-coding			WP_107232241.1	glycosyltransferase	325	C9416_RS00905
NZ_PYTX01000001.1	193322	193873		minus	hypothetical protein			protein-coding			WP_107232242.1	hypothetical protein	183	C9416_RS00910
NZ_PYTX01000001.1	193879	195645		minus	hypothetical protein			protein-coding			WP_146160109.1	hypothetical protein	588	C9416_RS00915
NZ_PYTX01000001.1	195645	196421		minus	GDSL-type esterase/lipase family protein			protein-coding			WP_107232244.1	GDSL-type esterase/lipase family protein	258	C9416_RS00920
NZ_PYTX01000001.1	196418	196822		minus	GtrA family protein			protein-coding			WP_107232245.1	GtrA family protein	134	C9416_RS00925
