Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_PIBL01000001.1	57976	59478		minus	UbiD family decarboxylase			protein-coding			WP_100679918.1	UbiD family decarboxylase	500	CWM58_RS00305
NZ_PIBL01000001.1	59599	60534		plus	LysR substrate-binding domain-containing protein			protein-coding			WP_100679919.1	LysR substrate-binding domain-containing protein	311	CWM58_RS00310
NZ_PIBL01000001.1	60496	62280		minus	sensor domain-containing diguanylate cyclase			protein-coding			WP_100679920.1	sensor domain-containing diguanylate cyclase	594	CWM58_RS00315
NZ_PIBL01000001.1	62353	63561		minus	HD domain-containing protein			protein-coding			WP_061155013.1	HD domain-containing protein	402	CWM58_RS00320
NZ_PIBL01000001.1	63871	64914		plus	fructose-asparagine asparaginase	fraE		protein-coding			WP_012542131.1	fructose-asparagine asparaginase	347	CWM58_RS00325
NZ_PIBL01000001.1	65572	66486		plus	kdo(2)-lipid IV(A) palmitoleoyltransferase	lpxP		protein-coding			WP_061155012.1	kdo(2)-lipid IV(A) palmitoleoyltransferase	304	CWM58_RS00330
NZ_PIBL01000001.1	66576	67214		plus	leucine efflux protein LeuE	leuE		protein-coding			WP_061155011.1	leucine efflux protein LeuE	212	CWM58_RS00335
NZ_PIBL01000001.1	67345	67608		plus	DUF2534 family protein			protein-coding			WP_100679921.1	DUF2534 family protein	87	CWM58_RS00340
NZ_PIBL01000001.1	67668	67793		minus	hypothetical protein			protein-coding			WP_012542130.1	hypothetical protein	41	CWM58_RS00345
NZ_PIBL01000001.1	67987	68088		minus	YoaK family small membrane protein			protein-coding			WP_004150782.1	YoaK family small membrane protein	33	CWM58_RS00355
NZ_PIBL01000001.1	68146	69159		minus	sensor domain-containing diguanylate cyclase			protein-coding			WP_100679922.1	sensor domain-containing diguanylate cyclase	337	CWM58_RS00360
NZ_PIBL01000001.1	69424	70407		minus	tyrosine-type recombinase/integrase			protein-coding			WP_065810437.1	tyrosine-type recombinase/integrase	327	CWM58_RS00365
NZ_PIBL01000001.1	70523	70822		minus	helix-turn-helix transcriptional regulator			protein-coding			WP_004213095.1	helix-turn-helix transcriptional regulator	99	CWM58_RS00370
NZ_PIBL01000001.1	70943	71221		plus	regulatory phage cox family protein			protein-coding			WP_020806130.1	regulatory phage cox family protein	92	CWM58_RS00375
NZ_PIBL01000001.1	71242	71460		plus	DUF4761 domain-containing protein			protein-coding			WP_100679923.1	DUF4761 domain-containing protein	72	CWM58_RS00380
NZ_PIBL01000001.1	71476	71853		plus	hypothetical protein			protein-coding			WP_032432798.1	hypothetical protein	125	CWM58_RS00385
NZ_PIBL01000001.1	71869	72141		plus	hypothetical protein			protein-coding			WP_038989664.1	hypothetical protein	90	CWM58_RS00390
NZ_PIBL01000001.1	72210	72434		plus	hypothetical protein			protein-coding			WP_038989666.1	hypothetical protein	74	CWM58_RS00395
NZ_PIBL01000001.1	72443	72997		plus	3'-5' exonuclease			protein-coding			WP_227520688.1	3'-5' exonuclease	184	CWM58_RS00400
NZ_PIBL01000001.1	73230	74186		plus	Dam family site-specific DNA-(adenine-N6)-methyltransferase			protein-coding			WP_100679925.1	Dam family site-specific DNA-(adenine-N6)-methyltransferase	318	CWM58_RS00410
NZ_PIBL01000001.1	74204	76831		plus	replication endonuclease			protein-coding			WP_100679926.1	replication endonuclease	875	CWM58_RS00415
NZ_PIBL01000001.1	77264	77566		plus	hypothetical protein			protein-coding			WP_133122400.1	hypothetical protein	100	CWM58_RS28025
NZ_PIBL01000001.1	77585	77881		plus	hypothetical protein			protein-coding			WP_133122401.1	hypothetical protein	98	CWM58_RS28030
NZ_PIBL01000001.1	78537	79289		plus	hypothetical protein			protein-coding			WP_133122402.1	hypothetical protein	250	CWM58_RS28035
NZ_PIBL01000001.1	79329	79607		plus	hypothetical protein			protein-coding			WP_133122403.1	hypothetical protein	92	CWM58_RS28040
NZ_PIBL01000001.1	80315	81376		minus	phage portal protein			protein-coding			WP_100679928.1	phage portal protein	353	CWM58_RS00425
NZ_PIBL01000001.1	81370	83097		minus	terminase family protein			protein-coding			WP_100679929.1	terminase family protein	575	CWM58_RS00430
NZ_PIBL01000001.1	83254	84093		plus	GPO family capsid scaffolding protein			protein-coding			WP_004213106.1	GPO family capsid scaffolding protein	279	CWM58_RS00435
NZ_PIBL01000001.1	84103	85137		plus	phage major capsid protein, P2 family			protein-coding			WP_047694575.1	phage major capsid protein, P2 family	344	CWM58_RS00440
NZ_PIBL01000001.1	85187	86044		plus	phage terminase small subunit	gpM		protein-coding			WP_100679930.1	phage terminase small subunit	285	CWM58_RS00445
NZ_PIBL01000001.1	86157	86672		plus	head completion/stabilization protein			protein-coding			WP_023339940.1	head completion/stabilization protein	171	CWM58_RS00450
NZ_PIBL01000001.1	86672	86872		plus	tail protein X			protein-coding			WP_004131559.1	tail protein X	66	CWM58_RS00455
NZ_PIBL01000001.1	86863	87147		plus	phage tail protein			protein-coding			WP_100679931.1	phage tail protein	94	CWM58_RS00460
NZ_PIBL01000001.1	87144	87689		plus	lysozyme			protein-coding			WP_100679932.1	lysozyme	181	CWM58_RS00465
NZ_PIBL01000001.1	87936	88211		plus	peptidase			protein-coding			WP_165785664.1	peptidase	91	CWM58_RS28270
NZ_PIBL01000001.1	88212	88679		plus	phage tail protein			protein-coding			WP_100679933.1	phage tail protein	155	CWM58_RS00475
NZ_PIBL01000001.1	88676	89311		plus	phage virion morphogenesis protein			protein-coding			WP_100679934.1	phage virion morphogenesis protein	211	CWM58_RS00480
NZ_PIBL01000001.1	89308	89895		plus	phage baseplate assembly protein V			protein-coding			WP_100679935.1	phage baseplate assembly protein V	195	CWM58_RS00485
NZ_PIBL01000001.1	89892	90242		plus	GPW/gp25 family protein			protein-coding			WP_100679936.1	GPW/gp25 family protein	116	CWM58_RS00490
NZ_PIBL01000001.1	90244	91167		plus	baseplate J/gp47 family protein			protein-coding			WP_100679937.1	baseplate J/gp47 family protein	307	CWM58_RS00495
NZ_PIBL01000001.1	91157	94183		plus	phage tail protein I			protein-coding			WP_100679938.1	phage tail protein I	1008	CWM58_RS00500
NZ_PIBL01000001.1	94180	94392		plus	hypothetical protein			protein-coding			WP_100679939.1	hypothetical protein	70	CWM58_RS00505
NZ_PIBL01000001.1	94392	95489		plus	phage tail protein			protein-coding			WP_100679940.1	phage tail protein	365	CWM58_RS00510
NZ_PIBL01000001.1	95667	98276		minus	SIR2 family protein			protein-coding			WP_165785665.1	SIR2 family protein	869	CWM58_RS00515
NZ_PIBL01000001.1	98626	99069		minus	phage tail protein			protein-coding			WP_100679942.1	phage tail protein	147	CWM58_RS00520
NZ_PIBL01000001.1	99084	102059		minus	phage tail tape measure protein			protein-coding			WP_100679943.1	phage tail tape measure protein	991	CWM58_RS00525
NZ_PIBL01000001.1	102046	102204		minus	GpE family phage tail protein			protein-coding			WP_032440702.1	GpE family phage tail protein	52	CWM58_RS00530
NZ_PIBL01000001.1	102204	102521		minus	hypothetical protein			protein-coding			WP_004131585.1	hypothetical protein	105	CWM58_RS00535
NZ_PIBL01000001.1	102567	103082		minus	phage major tail tube protein			protein-coding			WP_100679944.1	phage major tail tube protein	171	CWM58_RS00540
NZ_PIBL01000001.1	103082	104254		minus	phage tail sheath family protein			protein-coding			WP_100679945.1	phage tail sheath family protein	390	CWM58_RS00545
NZ_PIBL01000001.1	104409	105548		plus	phage late control D family protein			protein-coding			WP_100679946.1	phage late control D family protein	379	CWM58_RS00550
NZ_PIBL01000001.1	105592	105843		plus	ogr/Delta-like zinc finger family protein			protein-coding			WP_004213128.1	ogr/Delta-like zinc finger family protein	83	CWM58_RS00555
NZ_PIBL01000001.1	106109	106348		plus	DUF333 domain-containing protein			protein-coding			WP_008807687.1	DUF333 domain-containing protein	79	CWM58_RS00560
NZ_PIBL01000001.1	106338	106676		minus	DUF488 family protein			protein-coding			WP_165785011.1	DUF488 family protein	112	CWM58_RS00565
NZ_PIBL01000001.1	106681	107190		minus	DUF523 domain-containing protein			protein-coding			WP_100679947.1	DUF523 domain-containing protein	169	CWM58_RS00570
NZ_PIBL01000001.1	107336	108028		plus	CTP synthase			protein-coding			WP_100679948.1	CTP synthase	230	CWM58_RS00575
NZ_PIBL01000001.1	108060	109235		minus	CynX/NimT family MFS transporter			protein-coding			WP_165785703.1	CynX/NimT family MFS transporter	391	CWM58_RS00580
NZ_PIBL01000001.1	109342	110136		plus	helix-turn-helix transcriptional regulator			protein-coding			WP_162677727.1	helix-turn-helix transcriptional regulator	264	CWM58_RS00585
NZ_PIBL01000001.1	110120	110566		minus	DUF441 domain-containing protein			protein-coding			WP_008807681.1	DUF441 domain-containing protein	148	CWM58_RS00590
NZ_PIBL01000001.1	110684	111184		minus	YbaK/prolyl-tRNA synthetase associated domain-containing protein			protein-coding			WP_008807680.1	YbaK/prolyl-tRNA synthetase associated domain-containing protein	166	CWM58_RS00595
NZ_PIBL01000001.1	111280	111439		minus	uncharacterized gene			pseudogene						CWM58_RS29110
NZ_PIBL01000001.1	111434	112570		plus	glycosyltransferase family 9 protein			protein-coding			WP_165785705.1	glycosyltransferase family 9 protein	378	CWM58_RS00600
NZ_PIBL01000001.1	112742	112984		minus	DinI family protein			protein-coding			WP_002901096.1	DinI family protein	80	CWM58_RS00605
NZ_PIBL01000001.1	113248	114510		minus	translesion error-prone DNA polymerase V subunit UmuC	umuC		protein-coding			WP_100679950.1	translesion error-prone DNA polymerase V subunit UmuC	420	CWM58_RS00610
NZ_PIBL01000001.1	114513	114932		minus	translesion error-prone DNA polymerase V autoproteolytic subunit	umuD		protein-coding			WP_008807676.1	translesion error-prone DNA polymerase V autoproteolytic subunit	139	CWM58_RS00615
NZ_PIBL01000001.1	115426	116202		plus	BPL-N domain-containing protein			protein-coding			WP_100679951.1	BPL-N domain-containing protein	258	CWM58_RS00620
NZ_PIBL01000001.1	116229	116816		minus	TetR family transcriptional regulator C-terminal domain-containing protein			protein-coding			WP_022065835.1	TetR family transcriptional regulator C-terminal domain-containing protein	195	CWM58_RS00625
NZ_PIBL01000001.1	117202	118410		minus	pyridoxal phosphate-dependent aminotransferase			protein-coding			WP_100679952.1	pyridoxal phosphate-dependent aminotransferase	402	CWM58_RS00635
NZ_PIBL01000001.1	118479	119576		plus	CTP synthase			protein-coding			WP_100679953.1	CTP synthase	365	CWM58_RS00640
NZ_PIBL01000001.1	119560	120483		minus	dihydrodipicolinate synthase family protein			protein-coding			WP_100679954.1	dihydrodipicolinate synthase family protein	307	CWM58_RS00645
NZ_PIBL01000001.1	120494	121663		minus	Xaa-Pro peptidase family protein			protein-coding			WP_061154977.1	Xaa-Pro peptidase family protein	389	CWM58_RS00650
NZ_PIBL01000001.1	121650	122750		minus	mandelate racemase/muconate lactonizing enzyme family protein			protein-coding			WP_100679955.1	mandelate racemase/muconate lactonizing enzyme family protein	366	CWM58_RS00655
NZ_PIBL01000001.1	122747	123922		minus	M20 family metallopeptidase			protein-coding			WP_061154975.1	M20 family metallopeptidase	391	CWM58_RS00660
NZ_PIBL01000001.1	123936	124676		minus	amino acid ABC transporter ATP-binding protein			protein-coding			WP_012968502.1	amino acid ABC transporter ATP-binding protein	246	CWM58_RS00665
NZ_PIBL01000001.1	124673	125398		minus	amino acid ABC transporter permease			protein-coding			WP_008807665.1	amino acid ABC transporter permease	241	CWM58_RS00670
NZ_PIBL01000001.1	125426	126238		minus	ABC transporter substrate-binding protein			protein-coding			WP_100679956.1	ABC transporter substrate-binding protein	270	CWM58_RS00675
NZ_PIBL01000001.1	126431	127327		plus	GntR family transcriptional regulator			protein-coding			WP_012542124.1	GntR family transcriptional regulator	298	CWM58_RS00680
NZ_PIBL01000001.1	127379	128164		plus	SDR family oxidoreductase			protein-coding			WP_061154972.1	SDR family oxidoreductase	261	CWM58_RS00685
NZ_PIBL01000001.1	128287	129729		minus	DHA2 family efflux MFS transporter permease subunit			protein-coding			WP_100679957.1	DHA2 family efflux MFS transporter permease subunit	480	CWM58_RS00690
NZ_PIBL01000001.1	129895	130482		plus	TetR/AcrR family transcriptional regulator C-terminal domain-containing protein			protein-coding			WP_100679958.1	TetR/AcrR family transcriptional regulator C-terminal domain-containing protein	195	CWM58_RS00695
NZ_PIBL01000001.1	130626	131759		minus	NAD(P)/FAD-dependent oxidoreductase			protein-coding			WP_100679959.1	NAD(P)/FAD-dependent oxidoreductase	377	CWM58_RS00700
NZ_PIBL01000001.1	132085	132429		minus	SLOG family protein			protein-coding			WP_008807658.1	SLOG family protein	114	CWM58_RS00705
NZ_PIBL01000001.1	132495	134147		minus	Na/Pi cotransporter family protein			protein-coding			WP_100680554.1	Na/Pi cotransporter family protein	550	CWM58_RS00710
NZ_PIBL01000001.1	134162	134386		minus	hypothetical protein			protein-coding			WP_016160720.1	hypothetical protein	74	CWM58_RS00715
NZ_PIBL01000001.1	134462	137155		minus	magnesium-translocating P-type ATPase	mgtA		protein-coding			WP_100679960.1	magnesium-translocating P-type ATPase	897	CWM58_RS00720
NZ_PIBL01000001.1	137471	137716		minus	hypothetical protein			protein-coding			WP_100679961.1	hypothetical protein	81	CWM58_RS00725
NZ_PIBL01000001.1	138115	139020		minus	LysR family transcriptional regulator			protein-coding			WP_100679962.1	LysR family transcriptional regulator	301	CWM58_RS00730
NZ_PIBL01000001.1	139188	139937		plus	SDR family oxidoreductase			protein-coding			WP_012542112.1	SDR family oxidoreductase	249	CWM58_RS00735
NZ_PIBL01000001.1	140027	140620		minus	ester cyclase			protein-coding			WP_100680555.1	ester cyclase	197	CWM58_RS00740
NZ_PIBL01000001.1	140623	141732		minus	alkene reductase			protein-coding			WP_100679963.1	alkene reductase	369	CWM58_RS00745
NZ_PIBL01000001.1	141833	142768		plus	LysR family transcriptional regulator			protein-coding			WP_100679964.1	LysR family transcriptional regulator	311	CWM58_RS00750
NZ_PIBL01000001.1	142782	143612		minus	oxidoreductase			protein-coding			WP_008807649.1	oxidoreductase	276	CWM58_RS00755
NZ_PIBL01000001.1	143715	144722		minus	AraC family transcriptional regulator			protein-coding			WP_100679965.1	AraC family transcriptional regulator	335	CWM58_RS00760
NZ_PIBL01000001.1	144949	145806		plus	MurR/RpiR family transcriptional regulator			protein-coding			WP_008807647.1	MurR/RpiR family transcriptional regulator	285	CWM58_RS00765
NZ_PIBL01000001.1	145935	147263		plus	aspartate aminotransferase family protein			protein-coding			WP_016160729.1	aspartate aminotransferase family protein	442	CWM58_RS00770
NZ_PIBL01000001.1	147260	147814		plus	carboxymuconolactone decarboxylase family protein			protein-coding			WP_206053113.1	carboxymuconolactone decarboxylase family protein	184	CWM58_RS00775
NZ_PIBL01000001.1	147942	148694		plus	glutamine ABC transporter substrate-binding protein GlnH	glnH		protein-coding			WP_008807644.1	glutamine ABC transporter substrate-binding protein GlnH	250	CWM58_RS00780
NZ_PIBL01000001.1	148746	149402		plus	glutamine ABC transporter permease GlnP	glnP		protein-coding			WP_100679966.1	glutamine ABC transporter permease GlnP	218	CWM58_RS00785
NZ_PIBL01000001.1	149405	150127		plus	glutamine ABC transporter ATP-binding protein GlnQ	glnQ		protein-coding			WP_012542105.1	glutamine ABC transporter ATP-binding protein GlnQ	240	CWM58_RS00790
NZ_PIBL01000001.1	150149	151165		plus	C45 family peptidase			protein-coding			WP_100679967.1	C45 family peptidase	338	CWM58_RS00795
NZ_PIBL01000001.1	151162	152352		minus	MFS transporter			protein-coding			WP_100679968.1	MFS transporter	396	CWM58_RS00800
NZ_PIBL01000001.1	152528	153409		plus	LysR family transcriptional regulator			protein-coding			WP_100679969.1	LysR family transcriptional regulator	293	CWM58_RS00805
NZ_PIBL01000001.1	153419	154471		minus	SDR family oxidoreductase			protein-coding			WP_100679970.1	SDR family oxidoreductase	350	CWM58_RS00810
NZ_PIBL01000001.1	154569	155498		plus	LysR family transcriptional regulator			protein-coding			WP_100679971.1	LysR family transcriptional regulator	309	CWM58_RS00815
NZ_PIBL01000001.1	155561	155872		plus	hypothetical protein			protein-coding			WP_012968478.1	hypothetical protein	103	CWM58_RS00820
NZ_PIBL01000001.1	155994	156476		minus	glutathione peroxidase			protein-coding			WP_100679972.1	glutathione peroxidase	160	CWM58_RS00825
NZ_PIBL01000001.1	156805	157017		minus	cold shock protein CspG	cspG		protein-coding			WP_061154952.1	cold shock protein CspG	70	CWM58_RS00830
NZ_PIBL01000001.1	158092	159375		minus	YeaH/YhbH family protein			protein-coding			WP_061154951.1	YeaH/YhbH family protein	427	CWM58_RS00835
NZ_PIBL01000001.1	159461	161395		minus	protein kinase YeaG	yeaG		protein-coding			WP_008807632.1	protein kinase YeaG	644	CWM58_RS00840
NZ_PIBL01000001.1	161812	162558		plus	MipA/OmpV family protein			protein-coding			WP_008807631.1	MipA/OmpV family protein	248	CWM58_RS00845
NZ_PIBL01000001.1	162653	163504		plus	aldo/keto reductase			protein-coding			WP_100679973.1	aldo/keto reductase	283	CWM58_RS00850
NZ_PIBL01000001.1	163560	164444		minus	D-hexose-6-phosphate mutarotase			protein-coding			WP_100679974.1	D-hexose-6-phosphate mutarotase	294	CWM58_RS00855
NZ_PIBL01000001.1	164519	165514		minus	glyceraldehyde-3-phosphate dehydrogenase	gapA		protein-coding			WP_061154949.1	glyceraldehyde-3-phosphate dehydrogenase	331	CWM58_RS00860
NZ_PIBL01000001.1	165852	166265		plus	peptide-methionine (R)-S-oxide reductase MsrB	msrB		protein-coding			WP_100679975.1	peptide-methionine (R)-S-oxide reductase MsrB	137	CWM58_RS00865
NZ_PIBL01000001.1	166309	166587		plus	YeaC family protein			protein-coding			WP_004203787.1	YeaC family protein	92	CWM58_RS00870
NZ_PIBL01000001.1	166684	167028		minus	HNH nuclease YajD	yajD		protein-coding			WP_002901254.1	HNH nuclease YajD	114	CWM58_RS00875
NZ_PIBL01000001.1	167187	168440		minus	glycoside hydrolase family 18 protein			protein-coding			WP_100679976.1	glycoside hydrolase family 18 protein	417	CWM58_RS00880
NZ_PIBL01000001.1	168612	169253		minus	bifunctional nicotinamidase/pyrazinamidase	pncA		protein-coding			WP_100679977.1	bifunctional nicotinamidase/pyrazinamidase	213	CWM58_RS00885
NZ_PIBL01000001.1	169263	170282		minus	asparaginase	ansA		protein-coding			WP_061154945.1	asparaginase	339	CWM58_RS00890
NZ_PIBL01000001.1	170421	172274		minus	signal peptide peptidase SppA	sppA		protein-coding			WP_061154944.1	signal peptide peptidase SppA	617	CWM58_RS00895
NZ_PIBL01000001.1	172440	172991		plus	NAD(P)H nitroreductase			protein-coding			WP_100679978.1	NAD(P)H nitroreductase	183	CWM58_RS00900
NZ_PIBL01000001.1	173133	173879		minus	phosphatase PAP2 family protein			protein-coding			WP_100679979.1	phosphatase PAP2 family protein	248	CWM58_RS00905
NZ_PIBL01000001.1	174105	175148		plus	selenide, water dikinase SelD	selD		protein-coding			WP_012542093.1	selenide, water dikinase SelD	347	CWM58_RS00910
NZ_PIBL01000001.1	175153	177099		plus	DNA topoisomerase III			protein-coding			WP_061154942.1	DNA topoisomerase III	648	CWM58_RS28995
