Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_SPNK01000001.1	53319	56828		plus	DNA-directed RNA polymerase subunit beta	rpoB	64262832	protein-coding			WP_070636808.1	DNA-directed RNA polymerase subunit beta	1169	E4P33_RS00270
NZ_SPNK01000001.1	56894	60781		plus	DNA-directed RNA polymerase subunit beta'		64262833	protein-coding			WP_135009722.1	DNA-directed RNA polymerase subunit beta'	1295	E4P33_RS00275
NZ_SPNK01000001.1	61402	61776		plus	30S ribosomal protein S12	rpsL	64262834	protein-coding			WP_012397684.1	30S ribosomal protein S12	124	E4P33_RS00280
NZ_SPNK01000001.1	61776	62246		plus	30S ribosomal protein S7	rpsG	64262835	protein-coding			WP_012397685.1	30S ribosomal protein S7	156	E4P33_RS00285
NZ_SPNK01000001.1	62328	64442		plus	elongation factor G	fusA	64262836	protein-coding			WP_019309652.1	elongation factor G	704	E4P33_RS00290
NZ_SPNK01000001.1	64600	65790		plus	elongation factor Tu	tuf	64262837	protein-coding			WP_019309651.1	elongation factor Tu	396	E4P33_RS00295
NZ_SPNK01000001.1	66468	66776		plus	30S ribosomal protein S10	rpsJ	64262838	protein-coding			WP_003803825.1	30S ribosomal protein S10	102	E4P33_RS00300
NZ_SPNK01000001.1	66793	67449		plus	50S ribosomal protein L3	rplC	64262839	protein-coding			WP_135009733.1	50S ribosomal protein L3	218	E4P33_RS00305
NZ_SPNK01000001.1	67455	68078		plus	50S ribosomal protein L4	rplD	64262840	protein-coding			WP_019309649.1	50S ribosomal protein L4	207	E4P33_RS00310
NZ_SPNK01000001.1	68075	68380		plus	50S ribosomal protein L23	rplW	64262841	protein-coding			WP_019309648.1	50S ribosomal protein L23	101	E4P33_RS00315
NZ_SPNK01000001.1	68412	69251		plus	50S ribosomal protein L2	rplB	64262842	protein-coding			WP_019309647.1	50S ribosomal protein L2	279	E4P33_RS00320
NZ_SPNK01000001.1	69264	69545		plus	30S ribosomal protein S19	rpsS	64262843	protein-coding			WP_019309646.1	30S ribosomal protein S19	93	E4P33_RS00325
NZ_SPNK01000001.1	69598	69963		plus	50S ribosomal protein L22	rplV	64262844	protein-coding			WP_012397693.1	50S ribosomal protein L22	121	E4P33_RS00330
NZ_SPNK01000001.1	69964	70797		plus	30S ribosomal protein S3	rpsC	64262845	protein-coding			WP_012397694.1	30S ribosomal protein S3	277	E4P33_RS00335
NZ_SPNK01000001.1	70797	71213		plus	50S ribosomal protein L16	rplP	64262846	protein-coding			WP_019309644.1	50S ribosomal protein L16	138	E4P33_RS00340
NZ_SPNK01000001.1	71217	71513		plus	50S ribosomal protein L29	rpmC	64262847	protein-coding			WP_019309643.1	50S ribosomal protein L29	98	E4P33_RS00345
NZ_SPNK01000001.1	71510	71797		plus	30S ribosomal protein S17	rpsQ	64262848	protein-coding			WP_019309642.1	30S ribosomal protein S17	95	E4P33_RS00350
NZ_SPNK01000001.1	72298	72666		plus	50S ribosomal protein L14	rplN	64262849	protein-coding			WP_012397698.1	50S ribosomal protein L14	122	E4P33_RS00355
NZ_SPNK01000001.1	72668	73006		plus	50S ribosomal protein L24	rplX	64262850	protein-coding			WP_019309641.1	50S ribosomal protein L24	112	E4P33_RS00360
NZ_SPNK01000001.1	73006	73575		plus	50S ribosomal protein L5	rplE	64262851	protein-coding			WP_135009735.1	50S ribosomal protein L5	189	E4P33_RS00365
NZ_SPNK01000001.1	73650	74048		plus	30S ribosomal protein S8	rpsH	64262852	protein-coding			WP_019309639.1	30S ribosomal protein S8	132	E4P33_RS00370
NZ_SPNK01000001.1	74080	74616		plus	50S ribosomal protein L6	rplF	64262853	protein-coding			WP_019309638.1	50S ribosomal protein L6	178	E4P33_RS00375
NZ_SPNK01000001.1	74619	74990		plus	50S ribosomal protein L18	rplR	64262854	protein-coding			WP_012397703.1	50S ribosomal protein L18	123	E4P33_RS00380
NZ_SPNK01000001.1	74987	75712		plus	30S ribosomal protein S5	rpsE	64262855	protein-coding			WP_019309637.1	30S ribosomal protein S5	241	E4P33_RS00385
NZ_SPNK01000001.1	75712	75918		plus	50S ribosomal protein L30	rpmD	64262856	protein-coding			WP_012397705.1	50S ribosomal protein L30	68	E4P33_RS00390
NZ_SPNK01000001.1	75921	76388		plus	50S ribosomal protein L15	rplO	64262857	protein-coding			WP_012397706.1	50S ribosomal protein L15	155	E4P33_RS00395
NZ_SPNK01000001.1	76578	77891		plus	preprotein translocase subunit SecY	secY	64262858	protein-coding			WP_039101858.1	preprotein translocase subunit SecY	437	E4P33_RS00400
NZ_SPNK01000001.1	77973	78539		plus	adenylate kinase		64262859	protein-coding			WP_019309634.1	adenylate kinase	188	E4P33_RS00405
NZ_SPNK01000001.1	78721	79554		plus	type I methionyl aminopeptidase	map	64262860	protein-coding			WP_082142069.1	type I methionyl aminopeptidase	277	E4P33_RS00410
NZ_SPNK01000001.1	79603	80751		plus	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	rlmN	64262861	protein-coding			WP_039101855.1	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	382	E4P33_RS00415
NZ_SPNK01000001.1	80963	81184		plus	translation initiation factor IF-1	infA	64262862	protein-coding			WP_012397711.1	translation initiation factor IF-1	73	E4P33_RS00420
NZ_SPNK01000001.1	81270	81383		plus	50S ribosomal protein L36	rpmJ	64262863	protein-coding			WP_012397712.1	50S ribosomal protein L36	37	E4P33_RS00425
NZ_SPNK01000001.1	81542	81910		plus	30S ribosomal protein S13	rpsM	64262864	protein-coding			WP_012397713.1	30S ribosomal protein S13	122	E4P33_RS00430
NZ_SPNK01000001.1	81969	82373		plus	30S ribosomal protein S11	rpsK	64262865	protein-coding			WP_012397714.1	30S ribosomal protein S11	134	E4P33_RS00435
NZ_SPNK01000001.1	82521	83540		plus	DNA-directed RNA polymerase subunit alpha		64262866	protein-coding			WP_019309631.1	DNA-directed RNA polymerase subunit alpha	339	E4P33_RS00440
NZ_SPNK01000001.1	83612	84376		plus	50S ribosomal protein L17	rplQ	64262867	protein-coding			WP_047978954.1	50S ribosomal protein L17	254	E4P33_RS00445
NZ_SPNK01000001.1	84470	85423		plus	tRNA pseudouridine synthase A		64262868	protein-coding			WP_047978955.1	tRNA pseudouridine synthase A	317	E4P33_RS00450
NZ_SPNK01000001.1	85697	86140		plus	50S ribosomal protein L13	rplM	64262869	protein-coding			WP_019309628.1	50S ribosomal protein L13	147	E4P33_RS00455
NZ_SPNK01000001.1	86173	86676		plus	30S ribosomal protein S9	rpsI	64262870	protein-coding			WP_019309627.1	30S ribosomal protein S9	167	E4P33_RS00460
NZ_SPNK01000001.1	87139	88179		plus	polyphosphate kinase 2	ppk2	64262871	protein-coding			WP_135009737.1	polyphosphate kinase 2	346	E4P33_RS00465
NZ_SPNK01000001.1	88225	89580		plus	phosphoglucosamine mutase	glmM	64262872	protein-coding			WP_039101850.1	phosphoglucosamine mutase	451	E4P33_RS00470
NZ_SPNK01000001.1	89668	90102		minus	large conductance mechanosensitive channel protein MscL	mscL	64262873	protein-coding			WP_047978957.1	large conductance mechanosensitive channel protein MscL	144	E4P33_RS00475
NZ_SPNK01000001.1	90215	91171		minus	type I pantothenate kinase	coaA	64262874	protein-coding			WP_047978958.1	type I pantothenate kinase	318	E4P33_RS00480
NZ_SPNK01000001.1	91246	93129		plus	glutamine--fructose-6-phosphate transaminase (isomerizing)	glmS	64262875	protein-coding			WP_059281416.1	glutamine--fructose-6-phosphate transaminase (isomerizing)	627	E4P33_RS00485
NZ_SPNK01000001.1	93493	93864		plus	holo-ACP synthase		64262876	protein-coding			WP_135009739.1	holo-ACP synthase	123	E4P33_RS00490
NZ_SPNK01000001.1	93857	95521		plus	bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase		64262877	protein-coding			WP_135009741.1	bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase	554	E4P33_RS00495
NZ_SPNK01000001.1	95606	97804		plus	glycogen debranching protein GlgX	glgX	64262878	protein-coding			WP_135009743.1	glycogen debranching protein GlgX	732	E4P33_RS00500
NZ_SPNK01000001.1	98124	100493		plus	malto-oligosyltrehalose synthase	treY	64262879	protein-coding			WP_135009745.1	malto-oligosyltrehalose synthase	789	E4P33_RS00505
NZ_SPNK01000001.1	100497	102317		plus	malto-oligosyltrehalose trehalohydrolase	treZ	64262880	protein-coding			WP_135009747.1	malto-oligosyltrehalose trehalohydrolase	606	E4P33_RS00510
NZ_SPNK01000001.1	102462	103553		plus	L-glyceraldehyde 3-phosphate reductase	mgrA	64262881	protein-coding			WP_039102082.1	L-glyceraldehyde 3-phosphate reductase	363	E4P33_RS00515
NZ_SPNK01000001.1	103550	104413		plus	LysE family translocator		64262882	protein-coding			WP_039102081.1	LysE family translocator	287	E4P33_RS00520
NZ_SPNK01000001.1	104647	105732		plus	inositol-3-phosphate synthase		64262883	protein-coding			WP_019309614.1	inositol-3-phosphate synthase	361	E4P33_RS00525
NZ_SPNK01000001.1	105832	106629		minus	phosphatase		64262884	protein-coding			WP_052239361.1	phosphatase	265	E4P33_RS00530
NZ_SPNK01000001.1	106640	107980		minus	glycosyltransferase		64262885	protein-coding			WP_039102080.1	glycosyltransferase	446	E4P33_RS00535
NZ_SPNK01000001.1	108267	110219		plus	alanine racemase	alr	64262886	protein-coding			WP_135009978.1	alanine racemase	650	E4P33_RS00540
NZ_SPNK01000001.1	110472	111188		plus	purine-nucleoside phosphorylase	deoD	64262887	protein-coding			WP_039102078.1	purine-nucleoside phosphorylase	238	E4P33_RS00545
NZ_SPNK01000001.1	111194	112702		plus	MFS transporter		64262888	protein-coding			WP_082019328.1	MFS transporter	502	E4P33_RS00550
NZ_SPNK01000001.1	112795	113481		plus	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	tsaB	64262889	protein-coding			WP_039102090.1	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	228	E4P33_RS00555
NZ_SPNK01000001.1	113478	114149		plus	ribosomal protein S18-alanine N-acetyltransferase	rimI	64262890	protein-coding			WP_039102077.1	ribosomal protein S18-alanine N-acetyltransferase	223	E4P33_RS00560
NZ_SPNK01000001.1	114136	115218		plus	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	tsaD	64262891	protein-coding			WP_039102076.1	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	360	E4P33_RS00565
NZ_SPNK01000001.1	115271	116416		minus	glutamate--cysteine ligase		64262892	protein-coding			WP_039102075.1	glutamate--cysteine ligase	381	E4P33_RS00570
NZ_SPNK01000001.1	116501	117184		minus	uncharacterized gene		64262893	pseudogene						E4P33_RS00575
NZ_SPNK01000001.1	117256	118413		plus	IS30 family transposase		64262894	protein-coding			WP_053446838.1	IS30 family transposase	385	E4P33_RS00580
NZ_SPNK01000001.1	118419	119018		minus	uncharacterized gene		64262895	pseudogene						E4P33_RS00585
NZ_SPNK01000001.1	119333	119629		plus	co-chaperone GroES	groES	64262896	protein-coding			WP_012397747.1	co-chaperone GroES	98	E4P33_RS00590
NZ_SPNK01000001.1	119737	121323		plus	chaperonin GroEL	groL	64262897	protein-coding			WP_039102073.1	chaperonin GroEL	528	E4P33_RS00595
NZ_SPNK01000001.1	121618	123615		plus	acyltransferase family protein		64262898	protein-coding			WP_047978157.1	acyltransferase family protein	665	E4P33_RS00600
NZ_SPNK01000001.1	123771	125267		plus	IMP dehydrogenase	guaB	64262899	protein-coding			WP_035885106.1	IMP dehydrogenase	498	E4P33_RS00605
NZ_SPNK01000001.1	125316	126437		plus	GuaB3 family IMP dehydrogenase-related protein		64262900	protein-coding			WP_039102071.1	GuaB3 family IMP dehydrogenase-related protein	373	E4P33_RS00610
NZ_SPNK01000001.1	126490	127470		plus	SURF1 family protein		64262901	protein-coding			WP_047978158.1	SURF1 family protein	326	E4P33_RS00615
NZ_SPNK01000001.1	127463	128056		plus	DUF3817 domain-containing protein		64262902	protein-coding			WP_019309598.1	DUF3817 domain-containing protein	197	E4P33_RS00620
NZ_SPNK01000001.1	128099	129697		plus	glutamine-hydrolyzing GMP synthase	guaA	64262903	protein-coding			WP_039102069.1	glutamine-hydrolyzing GMP synthase	532	E4P33_RS00625
NZ_SPNK01000001.1	129794	133636		plus	ATP-binding protein		64262904	protein-coding			WP_135009749.1	ATP-binding protein	1280	E4P33_RS00630
NZ_SPNK01000001.1	133674	133838		plus	hypothetical protein		64262905	protein-coding			WP_235005026.1	hypothetical protein	54	E4P33_RS00635
NZ_SPNK01000001.1	133929	134603		minus	Flp pilus assembly protein CpaB	cpaB	64262906	protein-coding			WP_135009751.1	Flp pilus assembly protein CpaB	224	E4P33_RS00640
NZ_SPNK01000001.1	134745	135131		minus	zinc ribbon domain-containing protein		64262907	protein-coding			WP_135009753.1	zinc ribbon domain-containing protein	128	E4P33_RS00645
NZ_SPNK01000001.1	135237	135854		minus	5-formyltetrahydrofolate cyclo-ligase		64262908	protein-coding			WP_135009755.1	5-formyltetrahydrofolate cyclo-ligase	205	E4P33_RS00650
NZ_SPNK01000001.1	135965	136873		plus	UTP--glucose-1-phosphate uridylyltransferase GalU	galU	64262909	protein-coding			WP_059280932.1	UTP--glucose-1-phosphate uridylyltransferase GalU	302	E4P33_RS00655
NZ_SPNK01000001.1	136887	137531		plus	GNAT family protein		64262910	protein-coding			WP_135009757.1	GNAT family protein	214	E4P33_RS00660
NZ_SPNK01000001.1	137982	138680		plus	hypothetical protein		64262911	protein-coding			WP_135009759.1	hypothetical protein	232	E4P33_RS00665
NZ_SPNK01000001.1	138765	140672		plus	CYTH and CHAD domain-containing protein		64262912	protein-coding			WP_135009761.1	CYTH and CHAD domain-containing protein	635	E4P33_RS00670
NZ_SPNK01000001.1	140784	142592		minus	MDR family MFS transporter		64262913	protein-coding			WP_039102060.1	MDR family MFS transporter	602	E4P33_RS00675
NZ_SPNK01000001.1	142589	143209		minus	TetR/AcrR family transcriptional regulator		64262914	protein-coding			WP_039102059.1	TetR/AcrR family transcriptional regulator	206	E4P33_RS00680
NZ_SPNK01000001.1	143463	144374		plus	hypothetical protein		64262915	protein-coding			WP_235005027.1	hypothetical protein	303	E4P33_RS00685
NZ_SPNK01000001.1	144371	145609		plus	glycosyltransferase		64262916	protein-coding			WP_070636791.1	glycosyltransferase	412	E4P33_RS00690
NZ_SPNK01000001.1	145602	146552		plus	WcbI family polysaccharide biosynthesis putative acetyltransferase		64262917	protein-coding			WP_135009763.1	WcbI family polysaccharide biosynthesis putative acetyltransferase	316	E4P33_RS00695
NZ_SPNK01000001.1	146549	147262		plus	DUF3253 domain-containing protein		64262918	protein-coding			WP_200829417.1	DUF3253 domain-containing protein	237	E4P33_RS00700
NZ_SPNK01000001.1	147293	148477		plus	M20 family metallopeptidase		64262919	protein-coding			WP_135009765.1	M20 family metallopeptidase	394	E4P33_RS00705
NZ_SPNK01000001.1	148642	149826		plus	M20 family metallopeptidase		64262920	protein-coding			WP_135009767.1	M20 family metallopeptidase	394	E4P33_RS00710
NZ_SPNK01000001.1	149861	150790		minus	cation diffusion facilitator family transporter		64262921	protein-coding			WP_135009769.1	cation diffusion facilitator family transporter	309	E4P33_RS00715
NZ_SPNK01000001.1	150790	151269		minus	metalloregulator ArsR/SmtB family transcription factor		64262922	protein-coding			WP_135009771.1	metalloregulator ArsR/SmtB family transcription factor	159	E4P33_RS00720
NZ_SPNK01000001.1	151466	152107		minus	pyroglutamyl-peptidase I		64262923	protein-coding			WP_019309577.1	pyroglutamyl-peptidase I	213	E4P33_RS00725
NZ_SPNK01000001.1	152278	152350		minus	tRNA-Ala		64262924	tRNA						E4P33_RS00730
NZ_SPNK01000001.1	152460	153476		plus	LysR substrate-binding domain-containing protein		64262925	protein-coding			WP_135009773.1	LysR substrate-binding domain-containing protein	338	E4P33_RS00735
NZ_SPNK01000001.1	153585	154661		minus	mechanosensitive ion channel family protein		64262926	protein-coding			WP_135009775.1	mechanosensitive ion channel family protein	358	E4P33_RS00740
NZ_SPNK01000001.1	154790	155821		minus	magnesium/cobalt transporter CorA	corA	64262927	protein-coding			WP_047978169.1	magnesium/cobalt transporter CorA	343	E4P33_RS00745
NZ_SPNK01000001.1	155859	156377		plus	NUDIX hydrolase		64262928	protein-coding			WP_121566195.1	NUDIX hydrolase	172	E4P33_RS00750
NZ_SPNK01000001.1	156374	157426		plus	glycine betaine ABC transporter substrate-binding protein		64262929	protein-coding			WP_135009777.1	glycine betaine ABC transporter substrate-binding protein	350	E4P33_RS00755
NZ_SPNK01000001.1	157536	158753		plus	pyridoxal phosphate-dependent aminotransferase		64262930	protein-coding			WP_019309571.1	pyridoxal phosphate-dependent aminotransferase	405	E4P33_RS00760
NZ_SPNK01000001.1	158767	159057		minus	exodeoxyribonuclease VII small subunit		64262931	protein-coding			WP_019309570.1	exodeoxyribonuclease VII small subunit	96	E4P33_RS00765
NZ_SPNK01000001.1	159160	160479		minus	exodeoxyribonuclease VII large subunit	xseA	64262932	protein-coding			WP_102613059.1	exodeoxyribonuclease VII large subunit	439	E4P33_RS00770
NZ_SPNK01000001.1	160538	161464		plus	hypothetical protein		64262933	protein-coding			WP_059280946.1	hypothetical protein	308	E4P33_RS00775
NZ_SPNK01000001.1	161448	162527		plus	4-hydroxy-3-methylbut-2-enyl diphosphate reductase		64262934	protein-coding			WP_019309567.1	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	359	E4P33_RS00780
NZ_SPNK01000001.1	162717	163919		minus	DNA recombination protein RmuC		64262935	protein-coding			WP_235005028.1	DNA recombination protein RmuC	400	E4P33_RS00785
NZ_SPNK01000001.1	163990	164601		minus	response regulator transcription factor		64262936	protein-coding			WP_019309565.1	response regulator transcription factor	203	E4P33_RS00790
NZ_SPNK01000001.1	164598	165938		minus	histidine kinase		64262937	protein-coding			WP_135009779.1	histidine kinase	446	E4P33_RS00795
NZ_SPNK01000001.1	165935	166696		minus	ABC transporter		64262938	protein-coding			WP_059280951.1	ABC transporter	253	E4P33_RS00800
NZ_SPNK01000001.1	166960	167886		minus	ABC transporter ATP-binding protein		64262939	protein-coding			WP_135009781.1	ABC transporter ATP-binding protein	308	E4P33_RS00805
NZ_SPNK01000001.1	168147	169232		plus	redox-regulated ATPase YchF	ychF	64262940	protein-coding			WP_135009782.1	redox-regulated ATPase YchF	361	E4P33_RS00810
NZ_SPNK01000001.1	169311	169670		plus	metalloregulator ArsR/SmtB family transcription factor		64262941	protein-coding			WP_012397799.1	metalloregulator ArsR/SmtB family transcription factor	119	E4P33_RS00815
NZ_SPNK01000001.1	169667	171580		plus	cation-translocating P-type ATPase		64262942	protein-coding			WP_200829418.1	cation-translocating P-type ATPase	637	E4P33_RS00820
NZ_SPNK01000001.1	171577	171885		plus	hypothetical protein		64262943	protein-coding			WP_012397801.1	hypothetical protein	102	E4P33_RS00825
NZ_SPNK01000001.1	172110	172661		plus	hypothetical protein		64262944	protein-coding			WP_012397802.1	hypothetical protein	183	E4P33_RS00830
